#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1    0.990617    0.990617           0
           2    0.891088    0.940852   0.0351885
           3    0.882709    0.921471   0.0282974
           4     0.89984    0.916064   0.0217337
           5    0.859792    0.904809   0.0200906
           6    0.882885    0.901155   0.0170712
           7    0.904733    0.901666   0.0146401
           8    0.910843    0.902813    0.012855
           9    0.888767    0.901253    0.011521
          10    0.874436    0.898571   0.0106764
          11    0.840958    0.893333   0.0109152
          12    0.884271    0.892578   0.0100317
          13    0.905508    0.893573  0.00930922
          14    0.913642    0.895006  0.00875395
          15    0.896882    0.895131  0.00817125
          16    0.911198    0.896136    0.007722
          17    0.915945    0.897301  0.00735516
          18    0.898267    0.897354  0.00694674
          19     0.87333     0.89609   0.0066952
          20    0.891475    0.895859  0.00636442
          21    0.912304    0.896642  0.00610933
          22     0.87436     0.89563    0.005915
          23    0.883377    0.895097  0.00568176
          24    0.916673    0.895996  0.00551569
          25    0.876214    0.895205  0.00535152
          26     0.88306    0.894737  0.00516603
          27    0.905768    0.895146  0.00499083
          28     0.91045    0.895693  0.00484242
          29    0.893456    0.895615  0.00467605
          30    0.890445    0.895443  0.00452336
          31    0.881181    0.894983  0.00440078
          32     0.87518    0.894364  0.00430655
          33    0.889992    0.894232  0.00417808
          34    0.901907    0.894457  0.00406129
          35    0.884609    0.894176  0.00395499
          36    0.876695     0.89369  0.00387482
          37    0.853381    0.892601  0.00392027
          38    0.877287    0.892198  0.00383776
          39    0.912771    0.892726  0.00377543
          40    0.874545    0.892271  0.00370831
          41    0.872019    0.891777  0.00365061
          42    0.912559    0.892272  0.00359707
          43    0.904133    0.892548  0.00352397
          44    0.882142    0.892311  0.00345181
          45    0.898738    0.892454  0.00337806
          46     0.89751    0.892564  0.00330641
          47    0.876636    0.892225  0.00325338
          48    0.886268    0.892101  0.00318797
          49    0.883235     0.89192  0.00312804
          50    0.911235    0.892306  0.00308924
          51    0.889604    0.892253  0.00302912
          52    0.901416     0.89243  0.00297599
          53    0.886371    0.892315  0.00292203
          54    0.926966    0.892957  0.00293753
          55    0.904978    0.893175  0.00289224
          56    0.854592    0.892486  0.00292151
          57    0.907737    0.892754  0.00288248
          58     0.87071    0.892374  0.00285773
          59    0.895156    0.892421  0.00280968
          60    0.873769     0.89211     0.00278
          61    0.914674     0.89248  0.00275892
          62    0.893637    0.892499  0.00271449
          63    0.897137    0.892572   0.0026724
          64    0.881834    0.892405  0.00263591
          65    0.921673    0.892855  0.00263353
          66     0.89234    0.892847  0.00259364
          67    0.874034    0.892566  0.00257009
          68     0.88994    0.892528  0.00253258
          69    0.872732    0.892241  0.00251207
          70    0.869309    0.891913  0.00249746
          71    0.859073    0.891451  0.00250475
          72    0.877525    0.891257  0.00247742
          73    0.894574    0.891303   0.0024439
          74    0.871667    0.891037  0.00242523
          75    0.877781    0.890861  0.00239933
          76    0.909688    0.891108  0.00238051
          77    0.911968    0.891379  0.00236496
          78    0.905306    0.891558  0.00234137
          79    0.911938    0.891816   0.0023259
          80    0.893192    0.891833  0.00229689
          81    0.873608    0.891608  0.00227953
          82     0.89597    0.891661  0.00225235
          83    0.918904    0.891989    0.002249
          84    0.874845    0.891785  0.00223147
          85    0.891056    0.891777  0.00220524
          86    0.890476    0.891762  0.00217964
          87    0.899338    0.891849  0.00215633
          88    0.895881    0.891894  0.00213231
          89    0.906079    0.892054   0.0021143
          90    0.886763    0.891995  0.00209163
          91     0.85337    0.891571  0.00211127
          92    0.894297      0.8916  0.00208853
          93    0.881627    0.891493  0.00206882
          94    0.895108    0.891531  0.00204717
          95    0.868645    0.891291  0.00203975
          96    0.882169    0.891196  0.00202071
          97     0.89661    0.891251  0.00200065
          98     0.91645    0.891508  0.00199669
          99    0.898379    0.891578  0.00197773
         100    0.900699    0.891669  0.00196005
