BLOCK,ACTUAL_KE,KE_AVE,ERROR
239,1.63759,1.6492,0.00177292
240,1.67009,1.64929,0.00176767
241,1.65044,1.64929,0.00176034
242,1.66995,1.64938,0.00175513
243,1.65889,1.64942,0.00174835
244,1.6197,1.6493,0.00174542
245,1.68473,1.64944,0.00174428
246,1.62648,1.64935,0.00173968
247,1.678,1.64946,0.0017365
248,1.67412,1.64956,0.00173234
249,1.67542,1.64967,0.00172849
250,1.63044,1.64959,0.00172329
251,1.65508,1.64961,0.00171656
252,1.66631,1.64968,0.00171103
253,1.60811,1.64951,0.00171214
254,1.68262,1.64964,0.00171035
255,1.6118,1.6495,0.00171007
256,1.64656,1.64948,0.00170343
257,1.65113,1.64949,0.00169682
258,1.64084,1.64946,0.00169057
259,1.6909,1.64962,0.0016916
260,1.63046,1.64954,0.0016867
261,1.66333,1.6496,0.00168106
262,1.63659,1.64955,0.00167538
263,1.61909,1.64943,0.00167301
264,1.66173,1.64948,0.00166732
265,1.64583,1.64946,0.00166108
266,1.65597,1.64949,0.00165502
267,1.63587,1.64944,0.0016496
268,1.66228,1.64949,0.00164415
269,1.70575,1.64969,0.00165128
270,1.68912,1.64984,0.00165161
271,1.64776,1.64983,0.00164553
272,1.69494,1.65,0.00164782
273,1.66965,1.65007,0.00164336
274,1.62976,1.65,0.00163903
275,1.66822,1.65006,0.00163441
276,1.6812,1.65018,0.00163238
277,1.61416,1.65005,0.00163166
278,1.65479,1.65006,0.00162588
279,1.63429,1.65001,0.00162103
280,1.64416,1.64999,0.00161538
281,1.67425,1.65007,0.00161193
282,1.654,1.65009,0.00160628
283,1.60627,1.64993,0.00160805
284,1.66329,1.64998,0.00160307
285,1.60734,1.64983,0.00160442
286,1.61734,1.64971,0.00160282
287,1.63564,1.64967,0.00159799
288,1.65082,1.64967,0.00159244
289,1.63552,1.64962,0.00158769
290,1.63111,1.64956,0.00158349
291,1.70171,1.64974,0.00158816
292,1.63529,1.64969,0.00158349
293,1.63408,1.64963,0.00157899
294,1.68603,1.64976,0.00157846
295,1.69309,1.6499,0.00157993
296,1.64985,1.6499,0.00157459
297,1.67308,1.64998,0.00157122
298,1.64082,1.64995,0.00156625
299,1.6303,1.64989,0.00156239
300,1.69317,1.65003,0.00156383
301,1.66286,1.65007,0.00155922
302,1.64927,1.65007,0.00155406
303,1.61325,1.64995,0.00155367
304,1.65393,1.64996,0.00154862
305,1.62407,1.64988,0.00154586
306,1.68253,1.64998,0.00154449
307,1.63852,1.64995,0.00153991
308,1.67086,1.65001,0.00153641
309,1.64875,1.65001,0.00153144
310,1.68969,1.65014,0.00153184
311,1.63623,1.65009,0.00152757
312,1.66984,1.65016,0.00152398
313,1.63935,1.65012,0.0015195
314,1.67661,1.65021,0.001517
315,1.61307,1.65009,0.00151676
316,1.6643,1.65013,0.00151263
317,1.63986,1.6501,0.00150821
318,1.66789,1.65016,0.0015045
319,1.71258,1.65035,0.00151245
320,1.68408,1.65046,0.0015114
321,1.67789,1.65054,0.0015091
322,1.67913,1.65063,0.00150703
323,1.66572,1.65068,0.00150308
324,1.68682,1.65079,0.00150258
325,1.59334,1.65061,0.00150832
326,1.6208,1.65052,0.00150646
327,1.65627,1.65054,0.00150196
328,1.68386,1.65064,0.00150081
329,1.65125,1.65064,0.00149625
330,1.64392,1.65062,0.00149185
331,1.66013,1.65065,0.00148762
332,1.6211,1.65056,0.0014858
333,1.64819,1.65056,0.00148136
334,1.66221,1.65059,0.00147733
335,1.68196,1.65068,0.00147589
336,1.66025,1.65071,0.00147177
337,1.66422,1.65075,0.00146795
338,1.60656,1.65062,0.00146942
339,1.62654,1.65055,0.0014668
340,1.62427,1.65047,0.00146452
341,1.60157,1.65033,0.00146723
342,1.67058,1.65039,0.00146413
343,1.61025,1.65027,0.00146453
344,1.65979,1.6503,0.00146054
345,1.63187,1.65025,0.00145728
346,1.66734,1.6503,0.00145391
347,1.61226,1.65019,0.00145384
348,1.63542,1.65014,0.00145028
349,1.63344,1.6501,0.00144692
350,1.66227,1.65013,0.0014432
351,1.65322,1.65014,0.00143912
352,1.60078,1.65,0.00144185
353,1.65698,1.65002,0.0014379
354,1.68258,1.65011,0.00143677
355,1.66571,1.65015,0.0014334
356,1.63345,1.65011,0.00143014
357,1.68168,1.6502,0.00142887
358,1.65971,1.65022,0.00142512
359,1.70289,1.65037,0.00142868
360,1.65489,1.65038,0.00142477
361,1.67316,1.65045,0.00142222
362,1.65577,1.65046,0.00141837
363,1.68775,1.65056,0.00141818
364,1.60323,1.65043,0.00142023
365,1.65596,1.65045,0.00141642
366,1.60749,1.65033,0.0014174
367,1.64988,1.65033,0.00141354
368,1.64878,1.65033,0.00140971
369,1.64125,1.6503,0.0014061
370,1.64156,1.65028,0.0014025
371,1.68,1.65036,0.001401
372,1.6032,1.65023,0.00140296
373,1.66345,1.65027,0.00139965
374,1.67121,1.65032,0.00139703
375,1.7045,1.65047,0.00140075
376,1.63445,1.65042,0.00139767
377,1.68136,1.65051,0.00139637
378,1.67576,1.65057,0.00139428
379,1.65965,1.6506,0.0013908
380,1.64404,1.65058,0.00138725
381,1.63406,1.65054,0.00138429
382,1.66026,1.65056,0.0013809
383,1.61309,1.65046,0.00138075
384,1.66641,1.65051,0.00137778
385,1.68687,1.6506,0.00137744
386,1.60904,1.65049,0.00137807
387,1.65956,1.65052,0.00137471
388,1.6868,1.65061,0.00137434
389,1.64733,1.6506,0.00137084
390,1.66946,1.65065,0.00136817
391,1.60864,1.65054,0.00136889
392,1.68003,1.65062,0.00136746
393,1.69107,1.65072,0.00136785
394,1.66487,1.65076,0.00136485
395,1.64028,1.65073,0.00136165
396,1.63866,1.6507,0.00135855
397,1.67675,1.65076,0.00135672
398,1.65917,1.65079,0.00135347
399,1.62547,1.65072,0.00135157
400,1.65007,1.65072,0.00134819
