#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1    0.811685    0.811685           0
           2    0.703929    0.757807   0.0380975
           3    0.787607     0.76774   0.0266618
           4    0.830572    0.783448    0.024185
           5     0.74973    0.776705   0.0202664
           6    0.784438    0.777994   0.0169296
           7    0.788901    0.779552   0.0145826
           8    0.752742    0.776201   0.0131392
           9    0.760802     0.77449   0.0117902
          10    0.798931    0.776934   0.0108615
          11    0.778251    0.777054  0.00987477
          12    0.785511    0.777758  0.00907698
          13    0.767442    0.776965  0.00841337
          14    0.776084    0.776902  0.00781265
          15    0.779853    0.777099  0.00729429
          16    0.791484    0.777998  0.00689358
          17     0.73944     0.77573  0.00685104
          18    0.800623    0.777113  0.00660854
          19    0.782394    0.777391  0.00626656
          20    0.793297    0.778186  0.00600349
          21    0.768926    0.777745  0.00573378
          22    0.782734    0.777972  0.00547764
          23      0.7646     0.77739  0.00527024
          24    0.790576     0.77794   0.0050792
          25    0.775233    0.777831  0.00487719
          26    0.766795    0.777407  0.00470804
          27    0.768352    0.777072  0.00454559
          28     0.80169    0.777951  0.00446748
          29    0.779689    0.778011  0.00431383
          30    0.759634    0.777398   0.0042133
          31    0.784596     0.77763  0.00408378
          32    0.813234    0.778743  0.00410493
          33    0.738739    0.777531  0.00415569
          34    0.785747    0.777772  0.00404048
          35    0.782567    0.777909  0.00392736
          36    0.788315    0.778198  0.00382889
          37    0.771054    0.778005  0.00373027
          38    0.754378    0.777384  0.00368356
          39    0.789368    0.777691   0.0036019
          40    0.765077    0.777376  0.00352564
          41    0.813682    0.778261  0.00354911
          42     0.75639     0.77774   0.0035026
          43    0.787016    0.777956  0.00342778
          44     0.76394    0.777637  0.00336465
          45    0.792928    0.777977  0.00330699
          46    0.750566    0.777381  0.00328835
          47    0.825154    0.778398  0.00337182
          48    0.741123    0.777621  0.00338982
          49    0.792371    0.777922  0.00333398
          50    0.792662    0.778217  0.00328031
