STEP,DISTANCE,AVE_GOFR,ERROR
188,6.04319,0.99039,0.00604317
189,6.07551,0.992417,0.00636489
190,6.10782,0.988194,0.00571261
191,6.14014,0.990657,0.00652611
192,6.17246,0.99164,0.00604115
193,6.20477,0.996979,0.00546604
194,6.23709,0.994038,0.00628795
195,6.2694,0.999309,0.00590642
196,6.30172,0.993213,0.00577683
197,6.33404,0.994077,0.00587767
198,6.36635,0.997967,0.00567229
199,6.39867,0.99218,0.00568916
200,6.43099,0.985994,0.00575985
