step,distance,error
2599,51.0281,0.021725
2600,51.0383,0.0217067
2601,51.0479,0.0217124
2602,51.0569,0.0216989
2603,51.0675,0.021752
2604,51.0765,0.0217485
2605,51.0859,0.0217527
2606,51.0955,0.0217508
2607,51.1048,0.0217258
2608,51.1142,0.0217148
2609,51.1241,0.0218153
2610,51.1335,0.0218928
2611,51.1437,0.0219383
2612,51.1538,0.02189
2613,51.1639,0.0218725
2614,51.1745,0.0219516
2615,51.1847,0.0219305
2616,51.1952,0.0218902
2617,51.2047,0.0219654
2618,51.2147,0.0219141
2619,51.2243,0.0219157
2620,51.2343,0.0218717
2621,51.2438,0.0218202
2622,51.2546,0.0218097
2623,51.2643,0.0216718
2624,51.2733,0.0215679
2625,51.2825,0.0216021
2626,51.2915,0.0215989
2627,51.3017,0.0216129
2628,51.3127,0.0216572
2629,51.3226,0.0217103
2630,51.3325,0.0217464
2631,51.3421,0.0217297
2632,51.3523,0.0217703
2633,51.3623,0.0217006
2634,51.3714,0.0217431
2635,51.3813,0.0216851
2636,51.3918,0.0216642
2637,51.4022,0.0216657
2638,51.4114,0.0217153
2639,51.4206,0.021726
2640,51.4304,0.0217014
2641,51.4412,0.0217053
2642,51.4521,0.0215885
2643,51.4619,0.0216502
2644,51.4713,0.0217574
2645,51.4804,0.0218089
2646,51.4903,0.0217913
2647,51.4988,0.0218378
2648,51.5082,0.0218049
2649,51.5188,0.0217621
2650,51.5274,0.0217728
2651,51.5378,0.0217354
2652,51.5468,0.0217532
2653,51.557,0.0217612
2654,51.5669,0.0217811
2655,51.5765,0.0217193
2656,51.5866,0.0217889
2657,51.5958,0.0217733
2658,51.6052,0.0218096
2659,51.6147,0.0219418
2660,51.6247,0.0219266
2661,51.6352,0.0218758
2662,51.6444,0.0218471
2663,51.6546,0.021953
2664,51.6644,0.0219444
2665,51.6736,0.0220333
2666,51.683,0.0220786
2667,51.6936,0.0220656
2668,51.7036,0.0219974
2669,51.7134,0.0220095
2670,51.7229,0.0220372
2671,51.7313,0.0220381
2672,51.7408,0.0219986
2673,51.7503,0.0219958
2674,51.76,0.0220653
2675,51.7693,0.0219761
2676,51.7783,0.022088
2677,51.7871,0.0220854
2678,51.797,0.0220917
2679,51.8053,0.0220543
2680,51.8153,0.0220147
2681,51.8244,0.0220412
2682,51.8344,0.0220927
2683,51.8447,0.0220824
2684,51.8557,0.0221501
2685,51.8649,0.022212
2686,51.8746,0.0222483
2687,51.8844,0.0222644
2688,51.8942,0.0222866
2689,51.9038,0.0222291
2690,51.9128,0.0222654
2691,51.9222,0.0222437
2692,51.9309,0.022169
2693,51.9407,0.0221048
2694,51.9503,0.022065
2695,51.9594,0.0220723
2696,51.9694,0.0221466
2697,51.9788,0.0222051
2698,51.9879,0.0222197
2699,51.9975,0.0221191
2700,52.0074,0.0221101
2701,52.0177,0.0221632
2702,52.0277,0.0220973
2703,52.0382,0.0221486
2704,52.0478,0.0221809
2705,52.0577,0.0221765
2706,52.0675,0.0221377
2707,52.0765,0.0221556
2708,52.0862,0.0221508
2709,52.0969,0.0221865
2710,52.1068,0.0220414
2711,52.1169,0.022159
2712,52.1269,0.0221551
2713,52.1375,0.0221982
2714,52.1477,0.0222432
2715,52.1561,0.0222864
2716,52.1654,0.0223592
2717,52.1761,0.0223704
2718,52.1853,0.0224148
2719,52.1938,0.0224063
2720,52.2028,0.0223229
2721,52.2116,0.0222734
2722,52.2223,0.0223286
2723,52.233,0.0222743
2724,52.243,0.0223205
2725,52.2519,0.0224131
2726,52.2618,0.0223588
2727,52.2712,0.0222971
2728,52.28,0.0222921
2729,52.2903,0.0222718
2730,52.2997,0.0223274
2731,52.3099,0.0223047
2732,52.3196,0.0223617
2733,52.3279,0.0222995
2734,52.3385,0.0223371
2735,52.3478,0.022393
2736,52.3573,0.0223072
2737,52.3672,0.0223099
2738,52.3771,0.0223653
2739,52.3872,0.0223308
2740,52.3972,0.0223661
2741,52.4065,0.0222735
2742,52.4161,0.0223158
2743,52.427,0.0223852
2744,52.4368,0.0225566
2745,52.4462,0.0225439
2746,52.4548,0.0226219
2747,52.4641,0.0226209
2748,52.4742,0.0226698
2749,52.4833,0.0226575
2750,52.4924,0.0226625
2751,52.5027,0.022676
2752,52.5114,0.0226746
2753,52.5208,0.0226257
2754,52.5303,0.0226279
2755,52.5399,0.0225966
2756,52.5494,0.0225126
2757,52.5585,0.0224125
2758,52.5679,0.0224089
2759,52.5772,0.0224754
2760,52.5862,0.0223858
2761,52.595,0.0224211
2762,52.6046,0.0224461
2763,52.6142,0.0224272
2764,52.6232,0.0223516
2765,52.6327,0.0223804
2766,52.6415,0.0223915
2767,52.65,0.0223829
2768,52.6591,0.0223519
2769,52.6684,0.0223712
2770,52.6787,0.0222861
2771,52.6889,0.0223219
2772,52.6982,0.0223362
2773,52.7079,0.0222999
2774,52.7167,0.022398
2775,52.727,0.0224144
2776,52.7356,0.0224719
2777,52.7447,0.0224847
2778,52.7536,0.0224629
2779,52.7639,0.0224233
2780,52.7732,0.022351
2781,52.7823,0.0223863
2782,52.7923,0.0224725
2783,52.8012,0.0224884
2784,52.8103,0.0224882
2785,52.82,0.0224955
2786,52.8304,0.0224855
2787,52.8395,0.022565
2788,52.8499,0.0226215
2789,52.8596,0.0226099
2790,52.8691,0.0225416
2791,52.8788,0.0225906
2792,52.8882,0.0225549
2793,52.8969,0.0226468
2794,52.906,0.0227484
2795,52.9158,0.0226305
2796,52.9248,0.0225793
2797,52.934,0.0226405
2798,52.944,0.0225983
2799,52.9533,0.0226537
2800,52.963,0.0226976
2801,52.9727,0.0226714
2802,52.9817,0.0227279
2803,52.9912,0.0227001
2804,53.0007,0.022667
2805,53.0101,0.0226438
2806,53.0198,0.0226548
2807,53.0283,0.0226501
2808,53.037,0.0225569
2809,53.0468,0.0225785
2810,53.057,0.0224791
2811,53.0672,0.0224149
2812,53.0765,0.0225221
2813,53.0861,0.0224734
2814,53.0952,0.0224726
2815,53.1049,0.0224954
2816,53.1138,0.0225347
2817,53.1236,0.0225863
2818,53.1324,0.0226374
2819,53.1426,0.0226884
2820,53.1523,0.0227059
2821,53.1625,0.0227262
2822,53.173,0.022737
2823,53.1815,0.0228375
2824,53.1912,0.0228224
2825,53.1998,0.0228036
2826,53.2098,0.0228059
2827,53.2202,0.0227199
2828,53.2299,0.0227886
2829,53.2391,0.02284
2830,53.2487,0.0228337
2831,53.2576,0.0228234
2832,53.2667,0.0228756
2833,53.2763,0.0229098
2834,53.285,0.0228972
2835,53.2936,0.0228126
2836,53.3042,0.0228619
2837,53.3141,0.0228669
2838,53.324,0.0228428
2839,53.3331,0.0228212
2840,53.3416,0.0228461
2841,53.3516,0.0228014
2842,53.3613,0.0227784
2843,53.3708,0.0226989
2844,53.3808,0.0226873
2845,53.3911,0.0226189
2846,53.3999,0.0227427
2847,53.409,0.0227243
2848,53.4185,0.0227804
2849,53.4277,0.0228422
2850,53.4368,0.0229409
2851,53.4463,0.0229573
2852,53.4551,0.0229774
2853,53.4653,0.0230324
2854,53.474,0.0229812
2855,53.4834,0.022912
2856,53.4922,0.0230216
2857,53.5017,0.0230655
2858,53.5108,0.0230453
2859,53.5197,0.0229947
2860,53.5295,0.0230252
2861,53.5394,0.0230791
2862,53.5488,0.0229946
2863,53.5577,0.0230727
2864,53.5671,0.0229975
2865,53.5752,0.0229672
2866,53.5843,0.0230336
2867,53.5931,0.0229993
2868,53.6019,0.0230043
2869,53.6123,0.0230021
2870,53.622,0.0230378
2871,53.6325,0.023139
2872,53.642,0.0232043
2873,53.6511,0.0231179
2874,53.6601,0.0230171
2875,53.6695,0.0229889
2876,53.6787,0.0230806
2877,53.6874,0.0231174
2878,53.6967,0.0230908
2879,53.7055,0.0230456
2880,53.7161,0.0229925
2881,53.7255,0.0229513
2882,53.7346,0.0230023
2883,53.7443,0.0230116
2884,53.7539,0.0229536
2885,53.7642,0.02291
2886,53.7741,0.0228943
2887,53.7838,0.0229349
2888,53.7926,0.02289
2889,53.8016,0.0228463
2890,53.81,0.0228746
2891,53.8194,0.0229094
2892,53.8287,0.0229761
2893,53.8383,0.0229776
2894,53.8485,0.022909
2895,53.8574,0.0229242
2896,53.8663,0.0229784
2897,53.8764,0.0228949
2898,53.8859,0.0230071
2899,53.8958,0.0230122
2900,53.9047,0.023064
2901,53.9145,0.0231094
2902,53.9234,0.0231258
2903,53.9329,0.0232444
2904,53.9423,0.0232802
2905,53.9525,0.0231678
2906,53.9618,0.0232439
2907,53.9706,0.0232493
2908,53.9801,0.0232753
2909,53.9889,0.023385
2910,53.9976,0.0233425
2911,54.007,0.0234523
2912,54.016,0.0235555
2913,54.0247,0.023562
2914,54.0343,0.023498
2915,54.0442,0.0235523
2916,54.0536,0.023526
2917,54.0623,0.0234693
2918,54.071,0.0235006
2919,54.0802,0.0234168
2920,54.09,0.0234016
2921,54.0997,0.0234715
2922,54.1091,0.023467
2923,54.1182,0.0235143
2924,54.1271,0.0235953
2925,54.1362,0.0235938
2926,54.145,0.0236147
2927,54.1546,0.023527
2928,54.1649,0.0234894
2929,54.175,0.0235064
2930,54.1843,0.023618
2931,54.1933,0.0236006
2932,54.2026,0.0236599
2933,54.2123,0.0236071
2934,54.2198,0.0236
2935,54.2292,0.0236075
2936,54.2387,0.0236603
2937,54.2473,0.0236275
2938,54.257,0.0235887
2939,54.2658,0.0236384
2940,54.275,0.0237223
2941,54.2839,0.0237621
2942,54.2943,0.0237151
2943,54.3028,0.023756
2944,54.3113,0.0237799
2945,54.3209,0.0237282
2946,54.3306,0.0236435
2947,54.3393,0.0236788
2948,54.3487,0.0236557
2949,54.3579,0.0236056
2950,54.3672,0.0235618
2951,54.3756,0.0236175
2952,54.3849,0.0236414
2953,54.3941,0.0236299
2954,54.4026,0.0236462
2955,54.4109,0.0236233
2956,54.4205,0.0236172
2957,54.4295,0.0236843
2958,54.4392,0.0236433
2959,54.4483,0.0236651
2960,54.4574,0.0236915
2961,54.4668,0.0237492
2962,54.476,0.0238118
2963,54.4856,0.0238074
2964,54.496,0.0237941
2965,54.5054,0.0239004
2966,54.5153,0.0239231
2967,54.5256,0.0239968
2968,54.5341,0.0240037
2969,54.5422,0.0239734
2970,54.5511,0.0240053
2971,54.5605,0.0240512
2972,54.5699,0.0241075
2973,54.5785,0.0241328
2974,54.5875,0.0240531
2975,54.5967,0.0240736
2976,54.6052,0.02407
2977,54.6143,0.0241095
2978,54.6233,0.0242246
2979,54.6325,0.0241825
2980,54.641,0.0241244
2981,54.6501,0.0240919
2982,54.6601,0.0240602
2983,54.6701,0.0240453
2984,54.68,0.0240484
2985,54.6878,0.0240344
2986,54.6976,0.0239976
2987,54.707,0.0240442
2988,54.7169,0.0241305
2989,54.7266,0.0241047
2990,54.7356,0.0241104
2991,54.7443,0.0240753
2992,54.7531,0.0240412
2993,54.7628,0.0240304
2994,54.7719,0.0240482
2995,54.7805,0.024112
2996,54.7897,0.0241085
2997,54.7987,0.0241468
2998,54.8067,0.0241638
2999,54.8157,0.0241443
3000,54.8245,0.024149
3001,54.8334,0.0240604
3002,54.8431,0.0240839
3003,54.8525,0.0240994
3004,54.8605,0.0240174
3005,54.8696,0.0239274
3006,54.8777,0.0239821
3007,54.8865,0.0239831
3008,54.895,0.0239609
3009,54.9048,0.0239621
3010,54.9136,0.0239589
3011,54.9235,0.0239912
3012,54.9314,0.0240547
3013,54.9409,0.0239375
3014,54.9504,0.0238991
3015,54.96,0.0239344
3016,54.968,0.0238807
3017,54.9774,0.0237924
3018,54.9854,0.0236748
3019,54.9956,0.0236439
3020,55.0047,0.0236693
3021,55.0142,0.0235591
3022,55.0227,0.0236056
3023,55.0321,0.0236879
3024,55.0401,0.0237326
3025,55.0499,0.0237612
3026,55.0595,0.0237511
3027,55.0688,0.0237838
3028,55.077,0.0237438
3029,55.086,0.0238505
3030,55.0967,0.0238859
3031,55.1064,0.0238002
3032,55.1161,0.0237363
3033,55.125,0.0236821
3034,55.1342,0.0237962
3035,55.1433,0.0238227
3036,55.1513,0.0238111
3037,55.1596,0.0237324
3038,55.1684,0.0237379
3039,55.178,0.0237073
3040,55.1863,0.0236852
3041,55.1956,0.0237794
3042,55.2054,0.0237332
3043,55.2139,0.0236838
3044,55.223,0.0237088
3045,55.2328,0.0237719
3046,55.241,0.0237149
3047,55.2502,0.0237478
3048,55.259,0.0238546
3049,55.2676,0.0239491
3050,55.277,0.0238683
3051,55.2866,0.0238519
3052,55.2963,0.0238224
3053,55.3052,0.0238003
3054,55.3134,0.0238072
3055,55.3218,0.0237595
3056,55.3293,0.0237741
3057,55.3382,0.0238331
3058,55.3472,0.0238532
3059,55.3573,0.0237944
3060,55.3662,0.023721
3061,55.3749,0.0237584
3062,55.3846,0.0238162
3063,55.3939,0.0238104
3064,55.4026,0.0238359
3065,55.4115,0.0238379
3066,55.4204,0.0237637
3067,55.4297,0.0237293
3068,55.4385,0.0236878
3069,55.4482,0.0236783
3070,55.4564,0.0236508
3071,55.4661,0.0236663
3072,55.4753,0.0236956
3073,55.4839,0.0237211
3074,55.4931,0.0236937
3075,55.5017,0.0237034
3076,55.5105,0.0237779
3077,55.5197,0.0238714
3078,55.5288,0.0238474
3079,55.5382,0.0238462
3080,55.5476,0.0238197
3081,55.5561,0.0236811
3082,55.5648,0.0237042
3083,55.5745,0.0236736
3084,55.5845,0.0237161
3085,55.5929,0.0236114
3086,55.6023,0.0236482
3087,55.6114,0.0236631
3088,55.6203,0.0236682
3089,55.6289,0.0237698
3090,55.6381,0.0238293
3091,55.6482,0.0237902
3092,55.6572,0.023709
3093,55.6666,0.0237885
3094,55.6752,0.0237269
3095,55.6845,0.0237931
3096,55.694,0.0237743
3097,55.7022,0.0238228
3098,55.711,0.0239258
3099,55.7189,0.0238457
3100,55.7278,0.0238408
3101,55.7367,0.0240248
3102,55.7453,0.0239187
3103,55.7536,0.0239532
3104,55.7619,0.0239693
3105,55.7708,0.0239555
3106,55.7807,0.0240587
3107,55.7896,0.0240189
3108,55.7991,0.0240874
3109,55.8083,0.0240639
3110,55.8173,0.024018
3111,55.8265,0.0239995
3112,55.8349,0.0240289
3113,55.8436,0.0240559
3114,55.8524,0.0240787
3115,55.8612,0.0241104
3116,55.8708,0.0241501
3117,55.8799,0.0241963
3118,55.8901,0.0241552
3119,55.8996,0.0241871
3120,55.9093,0.0242085
3121,55.9179,0.0242644
3122,55.9283,0.0243902
3123,55.9389,0.02431
3124,55.9479,0.0243611
3125,55.9578,0.0243783
3126,55.9666,0.0243587
3127,55.9762,0.024364
3128,55.9849,0.0243883
3129,55.9942,0.0244299
3130,56.0029,0.0244878
3131,56.0123,0.0244627
3132,56.021,0.0244784
3133,56.0293,0.0245093
3134,56.0388,0.0245844
3135,56.0477,0.024625
3136,56.0568,0.0245408
3137,56.0656,0.0245249
3138,56.0747,0.024471
3139,56.0836,0.0244322
3140,56.0927,0.0244514
3141,56.1031,0.0245531
3142,56.1119,0.0245184
3143,56.1207,0.0244987
3144,56.1309,0.0245133
3145,56.1396,0.0245184
3146,56.1476,0.0245191
3147,56.1573,0.0245578
3148,56.1667,0.0244942
3149,56.1756,0.0244007
3150,56.184,0.0244242
3151,56.193,0.0244095
3152,56.2018,0.0243321
3153,56.2099,0.0242667
3154,56.2182,0.0242734
3155,56.2274,0.0243136
3156,56.2363,0.0242849
3157,56.2446,0.0242923
3158,56.2529,0.024229
3159,56.2614,0.024231
3160,56.2697,0.0241628
3161,56.2786,0.0241706
3162,56.2876,0.0240944
3163,56.2965,0.024131
3164,56.305,0.0241931
3165,56.3138,0.0241633
3166,56.3225,0.0240973
3167,56.3309,0.0240749
3168,56.3403,0.0240881
3169,56.3485,0.0240574
3170,56.3583,0.024071
3171,56.3666,0.0240213
3172,56.3753,0.0240802
3173,56.3849,0.0239701
3174,56.3935,0.0239191
3175,56.4013,0.0239439
3176,56.409,0.0238412
3177,56.418,0.0238809
3178,56.4268,0.0239281
3179,56.4363,0.0238002
3180,56.4461,0.0237501
3181,56.4553,0.0237025
3182,56.4648,0.0236827
3183,56.4733,0.0238248
3184,56.4829,0.0238505
3185,56.4917,0.0239505
3186,56.5006,0.0238028
3187,56.5099,0.0237119
3188,56.5178,0.0238261
3189,56.5258,0.0238226
3190,56.535,0.0237952
3191,56.5438,0.0236964
3192,56.5534,0.0236801
3193,56.5611,0.023615
3194,56.5704,0.0235996
3195,56.5784,0.0235657
3196,56.5875,0.023562
3197,56.5964,0.0236149
3198,56.6051,0.0236385
3199,56.6138,0.0237097
3200,56.6222,0.0237704
3201,56.6306,0.0238668
3202,56.6404,0.0238303
3203,56.6496,0.0238876
3204,56.6581,0.0239215
3205,56.6666,0.0239915
3206,56.6752,0.0240247
3207,56.6852,0.024042
3208,56.6944,0.0239785
3209,56.7033,0.023933
3210,56.7113,0.0239155
3211,56.7198,0.0239467
3212,56.7297,0.0239605
3213,56.7388,0.0239411
3214,56.747,0.0239125
3215,56.7563,0.023966
3216,56.7648,0.0240543
3217,56.7731,0.0239995
3218,56.7826,0.0239828
3219,56.7912,0.0239666
3220,56.8002,0.0239167
3221,56.8088,0.0239255
3222,56.8167,0.0238895
3223,56.825,0.0239022
3224,56.8337,0.0239283
3225,56.8427,0.0239413
3226,56.8511,0.0238744
3227,56.8602,0.0238864
3228,56.8691,0.0239285
3229,56.8782,0.023913
3230,56.8875,0.0239128
3231,56.8963,0.0238533
3232,56.9054,0.023782
3233,56.9146,0.0238596
3234,56.9231,0.0238004
3235,56.9317,0.0238155
3236,56.9401,0.0239018
3237,56.9497,0.0239049
3238,56.9581,0.0239755
3239,56.9658,0.0239308
3240,56.9749,0.0239249
3241,56.9842,0.023809
3242,56.9927,0.0238198
3243,57.0021,0.0238656
3244,57.0109,0.0238883
3245,57.0203,0.0238765
3246,57.0297,0.0238469
3247,57.0387,0.0238244
3248,57.048,0.0238152
3249,57.0573,0.0238891
3250,57.0663,0.0238907
3251,57.0753,0.0238387
3252,57.0848,0.0238039
3253,57.0931,0.0239118
3254,57.1027,0.0239167
3255,57.1119,0.0239764
3256,57.12,0.0239405
3257,57.1282,0.0240023
3258,57.1364,0.0240532
3259,57.1453,0.0240691
3260,57.1544,0.0240434
3261,57.1644,0.024091
3262,57.1728,0.0241033
3263,57.1815,0.0240848
3264,57.1902,0.0240565
3265,57.1995,0.0240755
3266,57.2081,0.024047
3267,57.2165,0.0240476
3268,57.2256,0.0240354
3269,57.235,0.0239876
3270,57.2446,0.023972
3271,57.253,0.0239302
3272,57.2613,0.023859
3273,57.2708,0.023916
3274,57.279,0.0238799
3275,57.2874,0.0238704
3276,57.2968,0.0239197
3277,57.3054,0.0240104
3278,57.3139,0.0240251
3279,57.3234,0.0239282
3280,57.3327,0.023953
3281,57.3412,0.0239105
3282,57.3494,0.0238144
3283,57.3573,0.0237206
3284,57.3653,0.0237424
3285,57.3744,0.0238132
3286,57.3816,0.0238226
3287,57.3909,0.0238027
3288,57.3987,0.023838
3289,57.4079,0.0238918
3290,57.4163,0.0239532
3291,57.4254,0.0238986
3292,57.4346,0.0238764
3293,57.4432,0.0240234
3294,57.4531,0.0239792
3295,57.4622,0.0240916
3296,57.4717,0.0240889
3297,57.4803,0.0241617
3298,57.4893,0.0241527
3299,57.4978,0.0243336
3300,57.5064,0.0243662
3301,57.5157,0.0243483
3302,57.5258,0.02442
3303,57.5349,0.0243422
3304,57.5429,0.0243121
3305,57.5504,0.0243846
3306,57.5595,0.0244936
3307,57.5685,0.0245606
3308,57.5764,0.0246295
3309,57.5849,0.0246577
3310,57.5932,0.024649
3311,57.6013,0.024591
3312,57.6095,0.0246904
3313,57.6173,0.0246852
3314,57.6258,0.0245905
3315,57.6339,0.0245676
3316,57.642,0.0245594
3317,57.6509,0.0244549
3318,57.6594,0.0244709
3319,57.667,0.02458
3320,57.6752,0.0245616
3321,57.684,0.0245651
3322,57.6924,0.0244288
3323,57.7008,0.0243999
3324,57.7086,0.024447
3325,57.7166,0.0245675
3326,57.7252,0.0245497
3327,57.7349,0.0244953
3328,57.7425,0.0245089
3329,57.7514,0.0245647
3330,57.7608,0.0245291
3331,57.7702,0.0244574
3332,57.7794,0.0245456
3333,57.7884,0.0246926
3334,57.797,0.0247916
3335,57.8062,0.0247673
3336,57.8145,0.0247221
3337,57.8228,0.024816
3338,57.8316,0.0248261
3339,57.8412,0.0249185
3340,57.85,0.0249965
3341,57.8586,0.0250478
3342,57.8675,0.0250198
3343,57.8759,0.0250388
3344,57.8846,0.025087
3345,57.8928,0.0250015
3346,57.9019,0.0249794
3347,57.9108,0.0249358
3348,57.9194,0.0248824
3349,57.9282,0.0248494
3350,57.9374,0.0248524
3351,57.9465,0.024743
3352,57.9553,0.0247668
3353,57.9634,0.0247554
3354,57.9722,0.0248029
3355,57.9807,0.024858
3356,57.9881,0.0248629
3357,57.9977,0.0249504
3358,58.0063,0.0248849
3359,58.0158,0.0248162
3360,58.0233,0.0248112
3361,58.032,0.0247869
3362,58.04,0.0246799
3363,58.0484,0.0246135
3364,58.0567,0.0245696
3365,58.0656,0.0245838
3366,58.0743,0.0246786
3367,58.0822,0.0247674
3368,58.0906,0.0248694
3369,58.1003,0.0248346
3370,58.109,0.0247745
3371,58.118,0.0248195
3372,58.1269,0.0247781
3373,58.1351,0.0247531
3374,58.1433,0.0248692
3375,58.1522,0.0248716
3376,58.1603,0.0247781
3377,58.1675,0.0248273
3378,58.1765,0.0249064
3379,58.1852,0.0249389
3380,58.1938,0.0249471
3381,58.203,0.0249731
3382,58.2113,0.0250085
3383,58.221,0.0250872
3384,58.2293,0.025111
3385,58.2378,0.0250845
3386,58.2462,0.0251227
3387,58.2541,0.0251938
3388,58.2632,0.0251786
3389,58.2718,0.0251781
3390,58.2797,0.0251703
3391,58.2882,0.0251564
3392,58.2966,0.0251182
3393,58.3048,0.0250199
3394,58.3133,0.0251023
3395,58.3216,0.0251776
3396,58.3303,0.0251354
3397,58.3392,0.0251916
3398,58.3476,0.0251972
3399,58.3575,0.02524
3400,58.3666,0.0252181
3401,58.3755,0.0251989
3402,58.3832,0.0251666
3403,58.3913,0.0251886
3404,58.3996,0.0252593
3405,58.4084,0.0252789
3406,58.4163,0.0252832
3407,58.4248,0.0252824
3408,58.4332,0.0251876
3409,58.4422,0.0251836
3410,58.451,0.0252366
3411,58.4587,0.0252385
3412,58.4668,0.0252893
3413,58.4746,0.0252652
3414,58.4832,0.0252924
3415,58.4919,0.0253154
3416,58.4997,0.0253202
3417,58.508,0.0253237
3418,58.5165,0.0253046
3419,58.5248,0.0252249
3420,58.5338,0.0252214
3421,58.5431,0.0252507
3422,58.5515,0.0252581
3423,58.5606,0.0251771
3424,58.5686,0.0251495
3425,58.5777,0.0251729
3426,58.5868,0.0252406
3427,58.5953,0.025225
3428,58.6043,0.0252525
3429,58.613,0.025244
3430,58.6217,0.0251945
3431,58.631,0.0251457
3432,58.6401,0.0250808
3433,58.6477,0.0250454
3434,58.6556,0.0250548
3435,58.6638,0.0249956
3436,58.6723,0.0250425
3437,58.6804,0.025011
3438,58.6894,0.0249946
3439,58.6978,0.0249967
3440,58.7072,0.0249134
3441,58.7152,0.0249141
3442,58.7226,0.0248643
3443,58.7319,0.0249003
3444,58.7396,0.0249563
3445,58.7483,0.0249242
3446,58.7562,0.024847
3447,58.7649,0.0247915
3448,58.7727,0.0247139
3449,58.7808,0.0247861
3450,58.7893,0.0247954
3451,58.7988,0.0247672
3452,58.8075,0.0248613
3453,58.815,0.02485
3454,58.8244,0.0247963
3455,58.8325,0.0248667
3456,58.8409,0.0248587
3457,58.8499,0.0248686
3458,58.8581,0.0248183
3459,58.8666,0.0247445
3460,58.8751,0.0247931
3461,58.8834,0.0247469
3462,58.8923,0.024742
3463,58.9005,0.0248084
3464,58.9098,0.024823
3465,58.9187,0.024788
3466,58.9279,0.0246841
3467,58.9349,0.0247412
3468,58.944,0.0247576
3469,58.9521,0.0248143
3470,58.9606,0.0248472
3471,58.9687,0.0248324
3472,58.9771,0.0248895
3473,58.9859,0.0247926
3474,58.9942,0.0247279
3475,59.0025,0.0245929
3476,59.0112,0.0246514
3477,59.0193,0.0247587
3478,59.0279,0.0246937
3479,59.0367,0.0247248
3480,59.0446,0.0246262
3481,59.0523,0.0245886
3482,59.0608,0.0244892
3483,59.0684,0.0246681
3484,59.077,0.0245684
3485,59.0858,0.0245746
3486,59.0928,0.0246585
3487,59.1006,0.0246418
3488,59.1096,0.0246293
3489,59.1184,0.0246812
3490,59.1266,0.0246728
3491,59.1346,0.0246464
3492,59.1431,0.0246405
3493,59.1518,0.024629
3494,59.1598,0.0246332
3495,59.1682,0.0246325
3496,59.1762,0.0247643
3497,59.1841,0.0246812
3498,59.1923,0.0246603
3499,59.2008,0.0246228
3500,59.2091,0.0245684
3501,59.2173,0.0245241
3502,59.2259,0.0244357
3503,59.2345,0.0243846
3504,59.2424,0.0243833
3505,59.2517,0.0244105
3506,59.2599,0.0243734
3507,59.2685,0.0244283
3508,59.2764,0.0243546
3509,59.2836,0.0242878
3510,59.2914,0.0243697
3511,59.3008,0.0245359
3512,59.3095,0.024521
3513,59.3178,0.0244606
3514,59.3258,0.0244425
3515,59.3345,0.0244879
3516,59.3431,0.0244249
3517,59.3517,0.0243818
3518,59.3612,0.0243684
3519,59.371,0.0243663
3520,59.3789,0.0243841
3521,59.3881,0.0244229
3522,59.3957,0.0244009
3523,59.4055,0.0244523
3524,59.4134,0.0244632
3525,59.422,0.0244399
3526,59.4305,0.0244791
3527,59.438,0.0244443
3528,59.4462,0.0244511
3529,59.4545,0.0244437
3530,59.4622,0.0244529
3531,59.4695,0.0244363
3532,59.4775,0.0246027
3533,59.4855,0.0246405
3534,59.4935,0.0246374
3535,59.5017,0.0246653
3536,59.5099,0.0246992
3537,59.5184,0.0247227
3538,59.5268,0.0247826
3539,59.5346,0.0247716
3540,59.5421,0.0247955
3541,59.5507,0.0247684
3542,59.5593,0.0246948
3543,59.5686,0.0248064
3544,59.5769,0.0247553
3545,59.5855,0.0248275
3546,59.5929,0.0248891
3547,59.6011,0.0249348
3548,59.6097,0.0249735
3549,59.6178,0.0249825
3550,59.6264,0.0249036
3551,59.6363,0.0249731
3552,59.6445,0.0250401
3553,59.653,0.0250299
3554,59.6617,0.0250059
3555,59.6701,0.024957
3556,59.678,0.0249788
3557,59.6864,0.0249486
3558,59.6949,0.0249281
3559,59.7037,0.0248969
3560,59.7111,0.024849
3561,59.7198,0.024875
3562,59.728,0.0247717
3563,59.7355,0.0247579
3564,59.7441,0.0247888
3565,59.7527,0.0248457
3566,59.7608,0.0248574
3567,59.7688,0.0248443
3568,59.7763,0.0248465
3569,59.7852,0.0249127
3570,59.7941,0.0249157
3571,59.8018,0.0249276
3572,59.8094,0.0248709
3573,59.8194,0.0248985
3574,59.8264,0.0249624
3575,59.8345,0.0249004
3576,59.8435,0.0249378
3577,59.8528,0.0249951
3578,59.8614,0.0250477
3579,59.87,0.0249744
3580,59.8786,0.0248648
3581,59.8862,0.0247771
3582,59.8949,0.0247696
3583,59.9026,0.0247839
3584,59.9116,0.0247957
3585,59.9202,0.0247813
3586,59.9281,0.024802
3587,59.937,0.0246952
3588,59.9457,0.0246695
3589,59.9535,0.024723
3590,59.9625,0.0247705
3591,59.971,0.0247429
3592,59.9798,0.0247726
3593,59.9881,0.0247211
3594,59.9967,0.0247201
3595,60.0055,0.0247773
3596,60.014,0.0248089
3597,60.0225,0.0248227
3598,60.0308,0.024842
3599,60.0391,0.0249119
3600,60.0478,0.0249105
3601,60.0565,0.0249063
3602,60.0643,0.0249285
3603,60.0728,0.0249035
3604,60.0808,0.0249729
3605,60.0897,0.0249541
3606,60.0977,0.0248503
3607,60.1057,0.0248316
3608,60.1133,0.0248113
3609,60.1217,0.0248817
3610,60.131,0.024861
