#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         118     1.18733     1.18147  0.00372365
         119     1.18424      1.1815  0.00369243
         120     1.19224     1.18159  0.00366275
         121     1.17455     1.18153  0.00363294
         122     1.15569     1.18132  0.00360933
         123     1.15941     1.18114  0.00358438
         124     1.17236     1.18107  0.00355617
         125     1.18463      1.1811  0.00352784
         126     1.21091     1.18133  0.00350777
         127     1.20404     1.18151   0.0034847
         128     1.22644     1.18186  0.00347511
         129     1.22635     1.18221  0.00346524
         130     1.19783     1.18233  0.00344066
         131     1.18017     1.18231  0.00341444
         132     1.20331     1.18247  0.00339228
         133     1.21377     1.18271  0.00337492
         134     1.19671     1.18281  0.00335135
         135     1.14441     1.18253  0.00333858
         136     1.19259      1.1826  0.00331485
         137     1.23646     1.18299  0.00331388
         138      1.2399      1.1834  0.00331543
         139     1.24014     1.18381   0.0033166
         140     1.20998       1.184  0.00329817
         141     1.19474     1.18408  0.00327566
         142     1.21038     1.18426  0.00325783
         143     1.18004     1.18423  0.00323518
         144     1.18405     1.18423  0.00321271
         145     1.16362     1.18409   0.0031937
         146     1.16228     1.18394  0.00317532
         147     1.15221     1.18372  0.00316105
         148     1.16892     1.18362  0.00314127
         149     1.18095     1.18361  0.00312024
         150     1.20664     1.18376  0.00310321
         151     1.20801     1.18392  0.00308681
         152     1.22404     1.18418  0.00307777
         153      1.2488     1.18461  0.00308649
         154     1.23512     1.18493  0.00308383
         155     1.24993     1.18535  0.00309231
         156     1.20194     1.18546  0.00307432
         157     1.20046     1.18555  0.00305622
         158     1.18209     1.18553  0.00303696
         159     1.18909     1.18556  0.00301794
         160     1.18599     1.18556  0.00299908
         161     1.18147     1.18553  0.00298056
         162     1.15828     1.18536   0.0029669
         163     1.17607     1.18531  0.00294925
         164      1.1736     1.18524  0.00293213
         165     1.17882      1.1852  0.00291462
         166     1.20786     1.18533  0.00290025
         167     1.18294     1.18532  0.00288292
         168     1.16945     1.18522  0.00286731
         169     1.16164     1.18509  0.00285374
         170     1.17979     1.18505  0.00283712
         171      1.1694     1.18496  0.00282201
         172      1.2051     1.18508  0.00280803
         173     1.21866     1.18527   0.0027985
         174     1.19015      1.1853  0.00278256
         175     1.20279      1.1854  0.00276845
         176      1.2043     1.18551   0.0027548
         177     1.20703     1.18563  0.00274192
         178     1.20108     1.18572  0.00272789
         179     1.18648     1.18572  0.00271265
         180     1.21143     1.18586  0.00270134
         181     1.22496     1.18608  0.00269503
         182     1.20721      1.1862  0.00268272
         183     1.17439     1.18613  0.00266884
         184     1.19987     1.18621  0.00265538
         185     1.19727     1.18627   0.0026417
         186      1.2242     1.18647  0.00263536
         187     1.24372     1.18678  0.00263899
         188     1.22653     1.18699  0.00263341
         189     1.17756     1.18694  0.00261995
         190     1.19233     1.18697  0.00260631
         191     1.18774     1.18697  0.00259267
         192     1.17848     1.18693  0.00257954
         193     1.16474     1.18681  0.00256874
         194     1.15235     1.18663  0.00256163
         195     1.12988     1.18634  0.00256498
         196     1.14201     1.18612  0.00256185
         197     1.15794     1.18597  0.00255283
         198     1.14796     1.18578  0.00254715
         199     1.16626     1.18568  0.00253624
         200     1.17052     1.18561  0.00252469
