#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1    0.605234    0.605234           0
           2    0.671165      0.6382   0.0233099
           3    0.737135    0.671178   0.0310892
           4    0.754132    0.691917    0.029432
           5    0.805331    0.714599   0.0310806
           6    0.807327    0.730054   0.0294936
           7     0.81819    0.742645   0.0278383
           8     0.81306    0.751447   0.0257124
           9    0.786485     0.75534   0.0231483
          10      0.8336    0.763166   0.0221169
          11    0.820195     0.76835    0.020705
          12    0.813691    0.772129   0.0193213
          13    0.818869    0.775724   0.0181665
          14    0.841397    0.780415    0.017464
          15    0.833439     0.78395   0.0166536
          16     0.87399    0.789578   0.0165363
          17     0.89632    0.795856   0.0167132
          18    0.898273    0.801546   0.0167252
          19    0.902198    0.806844   0.0166627
          20    0.890168     0.81101   0.0163422
          21     0.91815    0.816112    0.016341
          22    0.910738    0.820413   0.0161543
          23    0.878579    0.822942   0.0156487
          24    0.870333    0.824917   0.0151207
          25    0.884489      0.8273   0.0147025
          26    0.904366    0.830264   0.0144327
          27    0.885209    0.832299   0.0140409
          28    0.887475    0.834269    0.013677
          29    0.876914     0.83574   0.0132842
          30    0.888716    0.837506   0.0129582
          31    0.930286    0.840499   0.0128812
          32    0.972619    0.844627   0.0131237
          33    0.975039    0.848579   0.0133077
          34     1.00511    0.853183   0.0136896
          35    0.985629    0.856967   0.0138116
          36    0.933413    0.859091   0.0135902
          37    0.947606    0.861483   0.0134318
          38    0.960869    0.864099   0.0133305
          39     0.94807    0.866252   0.0131614
          40     0.99846    0.869557   0.0132409
          41    0.985896    0.872394   0.0132185
          42    0.933644    0.873853    0.012984
          43    0.914186    0.874791   0.0127159
          44    0.901649    0.875401   0.0124415
          45     0.95105    0.877082   0.0122781
          46    0.959626    0.878877   0.0121416
          47    0.946582    0.880317   0.0119684
          48    0.938585    0.881531   0.0117805
          49    0.936886    0.882661   0.0115941
          50    0.957488    0.884157   0.0114584
          51    0.942265    0.885297   0.0112902
          52    0.931783    0.886191   0.0111084
          53    0.941662    0.887237    0.010948
          54    0.956998    0.888529   0.0108212
          55    0.962665    0.889877   0.0107081
          56     1.01083    0.892037   0.0107325
          57    0.984109    0.893652   0.0106651
          58    0.943848    0.894518   0.0105163
          59    0.919007    0.894933   0.0103462
          60    0.898478    0.894992   0.0101739
          61    0.885102     0.89483   0.0100084
          62     0.92847    0.895372  0.00986171
          63    0.931385    0.895944  0.00972173
          64    0.928933    0.896459  0.00958348
          65    0.925016    0.896899  0.00944611
          66    0.932041    0.897431  0.00931798
          67     0.93452    0.897985  0.00919533
          68    0.935077     0.89853  0.00907627
          69    0.933571    0.899038  0.00895893
          70    0.948591    0.899746  0.00885887
          71      0.9253    0.900106   0.0087414
          72    0.908874    0.900228  0.00862084
          73     0.94011    0.900774  0.00852004
          74    0.903017    0.900804  0.00840496
          75     0.92027    0.901064   0.0082969
          76    0.908955    0.901168  0.00818838
          77    0.925926    0.901489  0.00808835
