#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1    0.906949    0.906949           0
           2     0.98221     0.94458   0.0266089
           3     1.05219     0.98045   0.0342415
           4     1.08298     1.00608   0.0339452
           5     1.10866      1.0266   0.0327744
           6     1.11033     1.04055   0.0301368
           7     1.09445     1.04825    0.026797
           8     1.11032     1.05601   0.0245448
           9     1.11916     1.06303   0.0227986
          10     1.14474      1.0712   0.0219341
          11     1.15071     1.07843   0.0210976
          12     1.13814      1.0834   0.0199176
          13     1.14754     1.08834   0.0189868
          14     1.11777     1.09044   0.0177466
          15     1.09995     1.09107   0.0165748
          16     1.11794     1.09275   0.0156237
          17     1.15002     1.09612   0.0150635
          18     1.14874     1.09904   0.0145075
          19      1.1683     1.10269   0.0141945
          20     1.13747     1.10443   0.0135909
          21     1.11761     1.10506   0.0129582
          22      1.1124     1.10539   0.0123735
          23     1.11727     1.10591   0.0118463
          24     1.14873     1.10769   0.0114863
          25     1.15901     1.10974   0.0112088
          26     1.17942     1.11242   0.0110934
          27     1.18739      1.1152   0.0110245
          28     1.15018     1.11645   0.0107013
          29     1.16234     1.11803   0.0104487
          30     1.20848     1.12105   0.0105264
          31     1.18223     1.12302   0.0103702
          32     1.15386     1.12398   0.0100908
          33     1.12568     1.12404  0.00978519
          34     1.10797     1.12356  0.00950879
          35     1.11591     1.12334  0.00923963
          36     1.12302     1.12334  0.00898297
          37      1.1071      1.1229  0.00875091
          38     1.09946     1.12228  0.00854233
          39     1.11966     1.12221  0.00832356
          40      1.1069     1.12183  0.00812427
          41     1.11467     1.12166    0.007928
          42     1.13065     1.12187  0.00774213
          43      1.1504     1.12253  0.00759045
          44     1.14832     1.12312  0.00744053
          45      1.1384     1.12346  0.00728293
          46     1.12686     1.12353  0.00712498
          47      1.0951     1.12293  0.00699901
          48      1.1304     1.12308  0.00685493
          49     1.14985     1.12363  0.00673676
          50     1.14048     1.12397  0.00661045
          51     1.14827     1.12444  0.00649799
          52     1.16313     1.12519  0.00641548
          53     1.14112     1.12549  0.00630147
          54     1.13569     1.12568  0.00618761
          55     1.14235     1.12598  0.00608252
          56     1.16358     1.12665  0.00601086
          57     1.19176     1.12779  0.00601297
          58     1.15248     1.12822  0.00592435
          59     1.16322     1.12881  0.00585356
          60     1.17557     1.12959  0.00580765
          61     1.17836     1.13039  0.00576722
          62     1.17697     1.13114  0.00572292
          63     1.16481     1.13168  0.00565698
          64     1.20891     1.13288  0.00569585
          65     1.17494     1.13353  0.00564485
          66     1.15265     1.13382  0.00556675
          67     1.16143     1.13423   0.0054989
          68     1.16192     1.13464  0.00543309
          69     1.15679     1.13496  0.00536382
          70     1.16262     1.13536  0.00530174
          71      1.1479     1.13553  0.00523001
          72     1.15637     1.13582  0.00516537
          73      1.1785     1.13641  0.00512759
          74      1.2059     1.13735  0.00514358
          75      1.2156     1.13839  0.00517975
          76      1.1847       1.139  0.00514732
          77     1.16399     1.13932  0.00509069
          78     1.12778     1.13918  0.00502757
          79     1.14618     1.13926  0.00496471
          80     1.15274     1.13943  0.00490551
          81     1.11787     1.13917  0.00485217
          82      1.1205     1.13894  0.00479834
          83     1.12807     1.13881  0.00474231
          84     1.13442     1.13876  0.00468614
          85     1.14194     1.13879  0.00463116
          86     1.17665     1.13923  0.00459819
          87     1.17302     1.13962  0.00456171
          88      1.1449     1.13968  0.00451026
          89     1.13981     1.13968  0.00445959
          90     1.11562     1.13942  0.00441804
          91     1.12746     1.13928  0.00437145
          92     1.15398     1.13944  0.00432685
          93     1.18435     1.13993  0.00430719
          94     1.16346     1.14018  0.00426864
          95     1.12874     1.14006   0.0042254
          96     1.14068     1.14006  0.00418139
          97     1.13453     1.14001  0.00413867
          98     1.13137     1.13992  0.00409738
          99     1.13854      1.1399  0.00405602
         100     1.16254     1.14013  0.00402177
         101     1.16905     1.14042  0.00399213
         102     1.15322     1.14054  0.00395496
         103     1.17249     1.14085  0.00392871
         104     1.15181     1.14096  0.00389234
         105     1.12597     1.14081  0.00385789
         106     1.12135     1.14063  0.00382586
         107     1.11101     1.14035   0.0038001
         108     1.13731     1.14033  0.00376502
         109     1.12821     1.14022  0.00373212
         110     1.12878     1.14011  0.00369964
         111     1.12557     1.13998  0.00366863
         112     1.14175        1.14  0.00363591
         113     1.15552     1.14013  0.00360633
         114     1.17964     1.14048   0.0035913
         115     1.15219     1.14058  0.00356152
         116      1.1542      1.1407  0.00353275
         117     1.13959     1.14069  0.00350257
         118     1.12791     1.14058  0.00347456
         119     1.14255      1.1406   0.0034454
         120     1.13636     1.14056  0.00341687
         121     1.11974     1.14039  0.00339296
         122     1.14441     1.14042  0.00336531
         123     1.12505      1.1403  0.00334027
         124     1.14203     1.14031  0.00331336
