#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1     1.21554     1.21554           0
           2     1.31608     1.26581   0.0355466
           3     1.34209     1.29124   0.0315041
           4       1.349     1.30568   0.0267335
           5      1.3947     1.32348   0.0266649
           6     1.39518     1.33543   0.0247542
           7     1.40199     1.34494   0.0229714
           8     1.40454     1.35239   0.0212736
           9     1.42132     1.36005   0.0202416
          10      1.4276      1.3668   0.0193116
          11     1.40574     1.37034   0.0178775
          12     1.41521     1.37408   0.0167741
          13     1.41962     1.37759   0.0158453
          14     1.44481     1.38239    0.015424
          15     1.37916     1.38217   0.0143972
          16     1.38254      1.3822   0.0134974
          17     1.40449     1.38351    0.012767
          18      1.3909     1.38392   0.0120643
          19     1.38623     1.38404     0.01143
          20     1.42138     1.38591   0.0110099
          21     1.40537     1.38683   0.0105246
          22     1.41295     1.38802   0.0101129
          23     1.43167     1.38992  0.00984963
          24     1.42577     1.39141  0.00955186
          25     1.38225     1.39105   0.0091768
          26     1.40634     1.39163  0.00884268
          27      1.4288     1.39301  0.00862162
          28     1.42283     1.39407  0.00837924
          29      1.4625     1.39643  0.00841596
          30     1.43252     1.39764  0.00822094
          31     1.42067     1.39838  0.00798926
          32     1.42713     1.39928  0.00778994
          33     1.43111     1.40024  0.00761335
          34     1.42466     1.40096  0.00742322
          35      1.4213     1.40154  0.00723384
          36     1.45182     1.40294  0.00716647
          37     1.41533     1.40327   0.0069806
          38     1.40948     1.40344  0.00679881
          39     1.40794     1.40355  0.00662546
          40     1.37738      1.4029  0.00649205
          41     1.40985     1.40307  0.00633592
          42     1.40435      1.4031  0.00618513
          43     1.39459      1.4029  0.00604446
          44     1.41076     1.40308  0.00590973
          45     1.43437     1.40377  0.00581916
          46      1.4306     1.40436  0.00572181
          47     1.45415     1.40542   0.0056973
          48     1.45244      1.4064   0.0056622
          49     1.43339     1.40695  0.00557338
          50     1.43281     1.40746  0.00548587
          51     1.42934     1.40789  0.00539504
          52     1.40807      1.4079  0.00529129
          53      1.4425     1.40855  0.00523157
          54     1.41198     1.40861  0.00513508
          55     1.42767     1.40896  0.00505339
          56     1.43446     1.40942  0.00498361
          57     1.42092     1.40962  0.00490027
          58      1.4149     1.40971  0.00481663
          59     1.37271     1.40908  0.00477563
          60      1.4092     1.40908  0.00469603
          61     1.43941     1.40958   0.0046453
          62     1.42372     1.40981  0.00457597
          63     1.42456     1.41004  0.00450932
          64     1.46699     1.41093  0.00452582
          65     1.45744     1.41165  0.00451239
          66     1.44863     1.41221  0.00447866
          67      1.4266     1.41242  0.00441696
          68     1.44767     1.41294  0.00438232
          69     1.46456     1.41369  0.00438219
          70     1.47151     1.41452  0.00439676
          71     1.48738     1.41554  0.00445298
          72     1.49793     1.41669  0.00453578
          73     1.45712     1.41724  0.00450734
          74     1.42327     1.41732  0.00444716
          75      1.4412     1.41764  0.00439925
          76     1.44852     1.41805  0.00436009
          77      1.4242     1.41813   0.0043042
          78     1.39081     1.41778  0.00426324
          79      1.3822     1.41733  0.00423299
          80      1.3836      1.4169  0.00420102
          81       1.402     1.41672  0.00415318
          82      1.4424     1.41703  0.00411432
          83     1.46055     1.41756  0.00409803
          84     1.41386     1.41751  0.00404948
          85      1.4199     1.41754  0.00400194
          86     1.43697     1.41777  0.00396178
          87      1.4202      1.4178  0.00391634
          88     1.40052      1.4176  0.00387675
          89      1.4119     1.41753  0.00383372
          90     1.43626     1.41774  0.00379677
          91     1.41749     1.41774  0.00375505
          92     1.44921     1.41808  0.00372978
          93     1.40395     1.41793  0.00369276
          94     1.36758     1.41739  0.00369212
          95     1.38653     1.41707  0.00366752
          96     1.42554     1.41716  0.00363038
          97     1.43281     1.41732  0.00359654
          98     1.39967     1.41714  0.00356435
          99     1.38666     1.41683  0.00354162
         100     1.40538     1.41672  0.00350805
         101     1.45842     1.41713  0.00349753
         102     1.44539     1.41741   0.0034742
         103     1.38497     1.41709  0.00345472
         104     1.43155     1.41723   0.0034243
         105     1.44528      1.4175  0.00340209
         106      1.4281      1.4176  0.00337146
         107     1.41327     1.41756   0.0033402
         108     1.41899     1.41757  0.00330929
         109      1.4189     1.41758  0.00327896
         110     1.41416     1.41755  0.00324929
         111     1.44418     1.41779  0.00322887
         112     1.46823     1.41824  0.00323129
         113     1.43076     1.41835  0.00320459
         114     1.44125     1.41855  0.00318277
         115      1.4842     1.41912  0.00320587
         116      1.4212     1.41914  0.00317828
         117     1.41096     1.41907  0.00315189
         118     1.43566     1.41921  0.00312831
         119     1.47177     1.41965  0.00313304
         120     1.41494     1.41962  0.00310718
         121     1.41345     1.41956  0.00308192
         122     1.42757     1.41963  0.00305736
         123     1.45655     1.41993   0.0030472
         124     1.43777     1.42007  0.00302602
         125     1.43474     1.42019  0.00300409
         126     1.44092     1.42036  0.00298474
         127     1.42099     1.42036  0.00296125
         128     1.44932     1.42059  0.00294674
         129     1.41781     1.42057  0.00292398
         130     1.45134      1.4208  0.00291105
         131      1.4933     1.42136  0.00294096
         132     1.49736     1.42193  0.00297451
         133     1.42372     1.42195  0.00295218
         134     1.43354     1.42203  0.00293142
         135     1.45365     1.42227  0.00291905
         136     1.45359      1.4225  0.00290666
         137     1.42882     1.42254  0.00288581
         138     1.41301     1.42247  0.00286572
         139     1.40765     1.42237  0.00284709
         140     1.44946     1.42256  0.00283332
         141     1.43974     1.42268  0.00281584
         142      1.4263     1.42271  0.00279613
         143     1.41732     1.42267  0.00277683
         144     1.43514     1.42276   0.0027589
         145     1.41929     1.42273  0.00273997
         146     1.42168     1.42273  0.00272122
         147     1.42309     1.42273  0.00270271
         148     1.41353     1.42267  0.00268516
         149     1.40926     1.42258  0.00266865
         150     1.42033     1.42256   0.0026509
         151     1.40594     1.42245  0.00263562
         152      1.3867     1.42222  0.00262876
         153     1.41382     1.42216  0.00261215
         154     1.43872     1.42227   0.0025974
         155       1.448     1.42243  0.00258594
         156     1.48008      1.4228  0.00259563
         157     1.49025     1.42323   0.0026144
         158     1.45889     1.42346  0.00260758
         159     1.45359     1.42365  0.00259806
         160     1.46732     1.42392  0.00259611
         161     1.44389     1.42405  0.00258295
         162     1.41094     1.42396  0.00256827
         163     1.45204     1.42414  0.00255829
         164     1.45993     1.42435  0.00255198
         165     1.45634     1.42455  0.00254387
         166     1.43997     1.42464  0.00253024
         167     1.39759     1.42448  0.00252027
         168     1.42185     1.42446  0.00250531
         169     1.46021     1.42468   0.0024994
         170     1.43184     1.42472  0.00248506
         171     1.39587     1.42455  0.00247624
         172     1.40867     1.42446  0.00246357
         173     1.36561     1.42412   0.0024727
         174     1.36113     1.42375  0.00248484
         175     1.40008     1.42362  0.00247432
         176     1.41236     1.42356  0.00246109
         177     1.43271     1.42361  0.00244773
         178     1.40981     1.42353  0.00243521
         179      1.4371     1.42361  0.00242278
         180     1.44356     1.42372  0.00241186
         181     1.41994      1.4237  0.00239862
         182     1.40644      1.4236  0.00238732
         183     1.40231     1.42348   0.0023771
         184     1.42437     1.42349  0.00236419
         185     1.42459     1.42349  0.00235142
         186     1.44009     1.42358  0.00234047
         187     1.42355     1.42358  0.00232795
         188     1.46624     1.42381   0.0023266
         189     1.43211     1.42385  0.00231471
         190     1.40304     1.42375  0.00230511
         191     1.43026     1.42378   0.0022933
         192     1.40104     1.42366  0.00228441
         193     1.41256      1.4236   0.0022733
         194     1.42076     1.42359  0.00226162
         195     1.41021     1.42352  0.00225107
         196     1.40622     1.42343  0.00224131
         197     1.37902     1.42321  0.00224124
         198     1.40454     1.42311  0.00223191
         199     1.40008       1.423  0.00222369
         200     1.38974     1.42283  0.00221878
