#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         145     1.20534     1.19249  0.00348391
         146     1.22069     1.19269   0.0034654
         147     1.22571     1.19291   0.0034491
         148     1.21722     1.19308   0.0034297
         149     1.20043     1.19312  0.00340704
         150     1.17661     1.19301   0.0033861
         151     1.19163     1.19301  0.00336369
         152     1.20302     1.19307  0.00334221
         153     1.18946     1.19305  0.00332045
         154     1.21977     1.19322  0.00330341
         155     1.26213     1.19367  0.00331188
         156     1.19284     1.19366  0.00329065
         157     1.18275     1.19359  0.00327043
         158     1.19181     1.19358  0.00324975
         159     1.17816     1.19348  0.00323076
         160     1.18908     1.19346  0.00321068
         161     1.15231      1.1932   0.0032009
         162     1.14888     1.19293  0.00319281
         163     1.14761     1.19265   0.0031853
         164     1.13044     1.19227  0.00318838
         165     1.15719     1.19206  0.00317614
         166     1.21463     1.19219  0.00315992
         167     1.19006     1.19218  0.00314102
         168     1.17804      1.1921  0.00312345
         169     1.18487     1.19205  0.00310526
         170     1.20102     1.19211  0.00308744
         171     1.20952     1.19221  0.00307107
         172     1.16714     1.19206  0.00305667
         173     1.18511     1.19202  0.00303926
         174     1.17723     1.19194  0.00302299
         175     1.15636     1.19173  0.00301254
         176     1.22568     1.19193  0.00300159
         177     1.18634     1.19189   0.0029848
         178     1.20216     1.19195  0.00296859
         179     1.17383     1.19185  0.00295373
         180     1.15891     1.19167  0.00294299
         181     1.16237     1.19151  0.00293117
         182     1.15725     1.19132  0.00292111
         183     1.16023     1.19115  0.00291008
         184     1.18705     1.19113  0.00289435
         185      1.1625     1.19097  0.00288284
         186     1.17423     1.19088  0.00286874
         187     1.15287     1.19068  0.00286059
         188      1.1554     1.19049  0.00285152
         189      1.2039     1.19056  0.00283732
         190     1.20771     1.19065  0.00282382
         191      1.1904     1.19065  0.00280904
         192     1.18678     1.19063  0.00279448
         193     1.19599     1.19066  0.00278014
         194     1.19365     1.19067  0.00276585
         195     1.17276     1.19058  0.00275319
         196      1.1989     1.19062  0.00273947
         197     1.16254     1.19048  0.00272927
         198     1.18507     1.19045  0.00271563
         199      1.1775     1.19039  0.00270276
         200     1.17349      1.1903  0.00269057
