#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1    0.959594    0.959594           0
           2     1.04568     1.00264   0.0304378
           3     1.12646     1.04391   0.0393366
           4       1.128     1.06493   0.0346672
           5     1.12609     1.07717   0.0298138
           6     1.12599      1.0853   0.0259315
           7     1.14301     1.09355   0.0235009
           8     1.15912     1.10174   0.0219462
           9     1.14094      1.1061   0.0199351
          10     1.16465     1.11195   0.0187817
          11     1.21466     1.12129   0.0192559
          12     1.19495     1.12743   0.0186039
          13     1.16297     1.13016   0.0173726
          14     1.17627     1.13346   0.0164409
          15     1.19932     1.13785   0.0159204
          16     1.21066      1.1424   0.0155621
          17     1.20414     1.14603   0.0150645
          18     1.21333     1.14977   0.0146843
          19     1.24458     1.15476    0.014735
          20     1.24957      1.1595   0.0147412
          21     1.26291     1.16442    0.014839
          22     1.24246     1.16797   0.0145823
          23      1.2245     1.17043   0.0141539
          24     1.24837     1.17368   0.0139317
          25     1.26145     1.17719   0.0138098
          26     1.23671     1.17948   0.0134671
          27     1.21797      1.1809   0.0130435
          28     1.23424     1.18281    0.012716
          29     1.20712     1.18365   0.0123052
          30     1.16035     1.18287   0.0119195
          31     1.16655     1.18234   0.0115466
          32     1.13947       1.181   0.0112632
          33      1.1391     1.17973   0.0109933
          34     1.16349     1.17926   0.0106803
          35     1.19175     1.17961   0.0103811
          36     1.18563     1.17978   0.0100941
          37     1.18677     1.17997  0.00982305
          38     1.19973     1.18049  0.00957831
          39      1.1996     1.18098  0.00934524
          40     1.17987     1.18095  0.00911165
          41     1.19957      1.1814  0.00890073
          42     1.17064     1.18115   0.0086925
          43     1.17017     1.18089   0.0084941
          44     1.19335     1.18118  0.00830577
          45     1.22106     1.18206  0.00816834
          46     1.21182     1.18271  0.00801635
          47     1.18759     1.18281  0.00784646
          48     1.17201     1.18259  0.00768622
          49      1.1804     1.18254  0.00752949
          50     1.18513      1.1826  0.00737908
          51     1.19673     1.18287  0.00723959
          52     1.19814     1.18317  0.00710632
          53     1.16473     1.18282  0.00698074
          54     1.14388      1.1821  0.00688862
          55     1.18654     1.18218  0.00676384
          56     1.20114     1.18252  0.00665153
          57     1.20253     1.18287   0.0065441
          58     1.17522     1.18274   0.0064326
          59     1.17343     1.18258   0.0063255
          60     1.16575      1.1823  0.00622629
          61     1.17501     1.18218  0.00612537
          62     1.18528     1.18223  0.00602677
          63     1.16992     1.18203  0.00593428
          64     1.16405     1.18175   0.0058482
          65     1.17125     1.18159  0.00576046
          66     1.18475     1.18164  0.00567337
          67     1.17847     1.18159  0.00558889
          68     1.19984     1.18186  0.00551314
          69     1.18776     1.18194   0.0054339
          70     1.18161     1.18194  0.00535628
          71     1.19403     1.18211  0.00528354
          72     1.20342     1.18241  0.00521844
          73       1.212     1.18281  0.00516268
          74     1.23321     1.18349  0.00513764
          75     1.18672     1.18354  0.00506932
          76     1.17324      1.1834  0.00500443
          77     1.18475     1.18342  0.00493946
          78     1.16854     1.18323  0.00487982
          79     1.17604     1.18314   0.0048189
          80     1.19547     1.18329  0.00476113
          81     1.20536     1.18356  0.00471013
          82      1.2555     1.18444  0.00473368
          83     1.23905      1.1851  0.00472216
          84     1.23427     1.18568  0.00470209
          85     1.22794     1.18618  0.00467298
          86     1.20667     1.18642  0.00462472
          87     1.25081     1.18716   0.0046304
          88     1.24981     1.18787  0.00463219
          89     1.25779     1.18866  0.00464629
          90       1.246     1.18929  0.00463814
          91     1.21183     1.18954  0.00459378
          92     1.21864     1.18986  0.00455472
          93     1.22056     1.19019  0.00451769
          94     1.19701     1.19026  0.00447021
          95     1.21538     1.19052  0.00443097
          96     1.21776     1.19081  0.00439389
          97     1.22738     1.19118  0.00436474
          98     1.21594     1.19144  0.00432751
          99     1.20423     1.19157  0.00428572
         100     1.20315     1.19168  0.00424443
         101     1.19184     1.19168  0.00420241
         102     1.20584     1.19182   0.0041635
         103     1.21574     1.19205  0.00412955
         104     1.19071     1.19204  0.00408986
         105     1.18717       1.192  0.00405117
         106      1.2072     1.19214  0.00401549
         107     1.17561     1.19198  0.00398094
         108     1.20592     1.19211  0.00394617
         109     1.17844     1.19199  0.00391196
         110     1.17397     1.19182  0.00387982
         111     1.16188     1.19155  0.00385424
         112     1.19137     1.19155  0.00381982
         113     1.19854     1.19161  0.00378652
         114     1.17267     1.19145  0.00375695
         115      1.2116     1.19162  0.00372836
         116     1.22198     1.19189   0.0037054
         117     1.19156     1.19188  0.00367373
         118     1.19951     1.19195  0.00364316
         119     1.18338     1.19188  0.00361326
         120     1.17488     1.19173  0.00358592
         121     1.18477     1.19168  0.00355675
         122     1.20648      1.1918  0.00352966
         123     1.17949      1.1917  0.00350238
         124     1.17416     1.19156    0.003477
         125     1.21572     1.19175  0.00345455
         126     1.18692     1.19171  0.00342734
         127     1.20275      1.1918  0.00340146
         128     1.21249     1.19196  0.00337873
         129     1.19016     1.19195  0.00335256
         130     1.20404     1.19204  0.00332806
