BLOCK,ACTUAL_X,X_AVE,ERROR
1,1.892856e+00,1.892856e+00,0.000000e+00
2,1.804814e+00,1.848835e+00,3.112750e-02
3,1.810144e+00,1.835938e+00,2.327055e-02
4,1.897460e+00,1.851319e+00,2.195511e-02
5,1.760409e+00,1.833137e+00,2.393661e-02
6,1.863470e+00,1.838192e+00,2.047408e-02
7,1.832521e+00,1.837382e+00,1.756524e-02
8,1.889586e+00,1.843908e+00,1.653733e-02
9,1.925284e+00,1.852949e+00,1.699282e-02
10,1.816172e+00,1.849272e+00,1.568647e-02
11,1.828326e+00,1.847367e+00,1.437554e-02
12,1.842195e+00,1.846936e+00,1.318404e-02
13,1.926191e+00,1.853033e+00,1.350608e-02
14,1.879172e+00,1.854900e+00,1.266975e-02
15,1.904670e+00,1.858218e+00,1.225186e-02
16,1.848284e+00,1.857597e+00,1.150184e-02
17,1.792126e+00,1.853746e+00,1.145190e-02
18,1.876033e+00,1.854984e+00,1.088241e-02
19,1.812284e+00,1.852737e+00,1.053916e-02
20,1.894898e+00,1.854845e+00,1.022086e-02
21,1.849605e+00,1.854595e+00,9.737193e-03
22,1.925019e+00,1.857796e+00,9.806658e-03
23,1.922279e+00,1.860600e+00,9.772825e-03
24,1.920614e+00,1.863100e+00,9.680255e-03
25,1.890767e+00,1.864207e+00,9.356091e-03
26,1.922381e+00,1.866445e+00,9.259919e-03
27,1.880186e+00,1.866953e+00,8.930934e-03
28,1.894367e+00,1.867933e+00,8.665472e-03
29,1.921200e+00,1.869769e+00,8.559122e-03
30,1.973070e+00,1.873213e+00,8.939658e-03
31,1.788502e+00,1.870480e+00,9.059297e-03
32,1.764014e+00,1.867153e+00,9.367232e-03
33,1.838567e+00,1.866287e+00,9.123341e-03
34,1.885521e+00,1.866853e+00,8.872529e-03
35,1.900349e+00,1.867810e+00,8.670490e-03
36,1.882079e+00,1.868206e+00,8.438699e-03
37,1.875423e+00,1.868401e+00,8.212880e-03
38,1.777098e+00,1.865998e+00,8.340814e-03
39,1.859577e+00,1.865834e+00,8.128572e-03
40,1.839567e+00,1.865177e+00,7.951837e-03
41,1.831349e+00,1.864352e+00,7.800577e-03
42,1.895958e+00,1.865104e+00,7.651061e-03
43,1.919926e+00,1.866379e+00,7.578605e-03
44,1.879637e+00,1.866681e+00,7.412352e-03
45,1.946572e+00,1.868456e+00,7.457215e-03
46,1.850098e+00,1.868057e+00,7.305774e-03
47,1.804893e+00,1.866713e+00,7.272889e-03
48,1.816600e+00,1.865669e+00,7.195915e-03
49,1.944344e+00,1.867275e+00,7.225969e-03
50,1.824898e+00,1.866427e+00,7.130981e-03
51,1.836014e+00,1.865831e+00,7.016048e-03
52,1.888702e+00,1.866271e+00,6.894897e-03
53,1.779540e+00,1.864634e+00,6.956290e-03
54,1.905191e+00,1.865385e+00,6.867894e-03
55,1.825549e+00,1.864661e+00,6.781109e-03
56,1.957247e+00,1.866314e+00,6.858606e-03
57,1.938944e+00,1.867588e+00,6.855621e-03
58,1.764972e+00,1.865819e+00,6.961975e-03
59,1.865647e+00,1.865816e+00,6.843976e-03
60,1.875842e+00,1.865983e+00,6.731949e-03
61,1.807330e+00,1.865022e+00,6.689905e-03
62,1.837800e+00,1.864583e+00,6.596395e-03
63,1.866758e+00,1.864617e+00,6.491781e-03
64,1.882595e+00,1.864898e+00,6.396421e-03
65,1.797986e+00,1.863869e+00,6.380313e-03
66,1.980572e+00,1.865637e+00,6.524065e-03
67,1.827833e+00,1.865073e+00,6.451044e-03
68,1.834302e+00,1.864620e+00,6.372027e-03
69,1.871488e+00,1.864720e+00,6.280456e-03
70,1.963498e+00,1.866131e+00,6.347282e-03
71,1.875540e+00,1.866263e+00,6.259267e-03
72,1.922605e+00,1.867046e+00,6.221055e-03
73,1.905874e+00,1.867578e+00,6.158531e-03
74,1.958312e+00,1.868804e+00,6.196164e-03
75,1.879791e+00,1.868950e+00,6.115280e-03
76,1.764465e+00,1.867576e+00,6.187425e-03
77,1.916502e+00,1.868211e+00,6.139608e-03
78,1.862256e+00,1.868135e+00,6.061370e-03
79,1.837242e+00,1.867744e+00,5.997245e-03
80,1.783800e+00,1.866694e+00,6.013373e-03
81,1.954070e+00,1.867773e+00,6.035110e-03
82,1.860856e+00,1.867689e+00,5.962101e-03
83,1.922349e+00,1.868347e+00,5.926528e-03
84,1.859405e+00,1.868241e+00,5.856930e-03
85,1.885447e+00,1.868443e+00,5.791522e-03
86,1.876530e+00,1.868537e+00,5.724942e-03
87,1.912214e+00,1.869039e+00,5.681107e-03
88,1.818577e+00,1.868466e+00,5.645416e-03
89,1.865521e+00,1.868433e+00,5.582081e-03
90,1.823656e+00,1.867935e+00,5.542185e-03
91,1.749540e+00,1.866634e+00,5.631926e-03
92,1.751707e+00,1.865385e+00,5.707571e-03
93,2.035256e+00,1.867212e+00,5.931276e-03
94,1.908544e+00,1.867651e+00,5.884454e-03
95,1.798033e+00,1.866918e+00,5.867966e-03
96,1.884437e+00,1.867101e+00,5.809679e-03
97,1.906674e+00,1.867509e+00,5.764092e-03
98,1.858070e+00,1.867413e+00,5.706079e-03
99,1.808553e+00,1.866818e+00,5.679331e-03
100,1.889619e+00,1.867046e+00,5.627113e-03
