BLOCK,ACTUAL_M,M_AVE,ERROR
1,8.782480e-01,8.782480e-01,0.000000e+00
2,8.711560e-01,8.747020e-01,2.507401e-03
3,8.100160e-01,8.531400e-01,1.768448e-02
4,8.219200e-01,8.453350e-01,1.488641e-02
5,9.431880e-01,8.649056e-01,2.117154e-02
6,8.822200e-01,8.677913e-01,1.783853e-02
7,8.791480e-01,8.694137e-01,1.536377e-02
8,8.817520e-01,8.709560e-01,1.352049e-02
9,8.553480e-01,8.692218e-01,1.212892e-02
10,8.426840e-01,8.665680e-01,1.120259e-02
11,3.253640e-01,8.173676e-01,4.800345e-02
12,8.539000e-01,8.204120e-01,4.409960e-02
13,9.478520e-01,8.302151e-01,4.178270e-02
14,4.671240e-01,8.042800e-01,4.615068e-02
15,8.593440e-01,8.079509e-01,4.321972e-02
16,8.972160e-01,8.135300e-01,4.087699e-02
17,9.543760e-01,8.218151e-01,3.930311e-02
18,9.658440e-01,8.298167e-01,3.792537e-02
19,9.570080e-01,8.365109e-01,3.651533e-02
20,7.833600e-01,8.338534e-01,3.478614e-02
21,9.634720e-01,8.400257e-01,3.367280e-02
22,8.220200e-01,8.392073e-01,3.215216e-02
23,8.638880e-01,8.402803e-01,3.077214e-02
24,7.451600e-01,8.363170e-01,2.974411e-02
25,9.381160e-01,8.403890e-01,2.883172e-02
26,9.125800e-01,8.431655e-01,2.785619e-02
27,7.270640e-01,8.388655e-01,2.715434e-02
28,8.885120e-01,8.406386e-01,2.624237e-02
29,7.924840e-01,8.389781e-01,2.538994e-02
30,8.876240e-01,8.405996e-01,2.459533e-02
31,8.858680e-01,8.420599e-01,2.384524e-02
32,8.852000e-01,8.434080e-01,2.313816e-02
33,9.462720e-01,8.465251e-01,2.264599e-02
34,9.109080e-01,8.484187e-01,2.205896e-02
35,9.212920e-01,8.505008e-01,2.152674e-02
36,8.005840e-01,8.491142e-01,2.097338e-02
37,9.185480e-01,8.509908e-01,2.049032e-02
38,8.015840e-01,8.496906e-01,1.999231e-02
39,7.617920e-01,8.474368e-01,1.960631e-02
40,9.437480e-01,8.498446e-01,1.926343e-02
41,9.164360e-01,8.514688e-01,1.886194e-02
42,8.912800e-01,8.524167e-01,1.843665e-02
43,8.909880e-01,8.533137e-01,1.802970e-02
44,9.701840e-01,8.559698e-01,1.781451e-02
45,7.696120e-01,8.540508e-01,1.752169e-02
46,9.614000e-01,8.563844e-01,1.729549e-02
47,9.332200e-01,8.580192e-01,1.700459e-02
48,9.089160e-01,8.590796e-01,1.668336e-02
49,8.115760e-01,8.581101e-01,1.637102e-02
50,9.524680e-01,8.599973e-01,1.615201e-02
51,9.432920e-01,8.616305e-01,1.591766e-02
52,4.636520e-01,8.539771e-01,1.735422e-02
53,8.584160e-01,8.540608e-01,1.702699e-02
54,9.226920e-01,8.553318e-01,1.675904e-02
55,9.602480e-01,8.572393e-01,1.656254e-02
56,9.547240e-01,8.589801e-01,1.635801e-02
57,8.976520e-01,8.596586e-01,1.608509e-02
58,8.999680e-01,8.603536e-01,1.582276e-02
59,6.975560e-01,8.575943e-01,1.579334e-02
60,9.279080e-01,8.587662e-01,1.557354e-02
61,8.756720e-01,8.590433e-01,1.532070e-02
62,8.675400e-01,8.591804e-01,1.507420e-02
63,8.257440e-01,8.586497e-01,1.484427e-02
64,8.422400e-01,8.583933e-01,1.461454e-02
65,9.015840e-01,8.590577e-01,1.440480e-02
66,9.451760e-01,8.603625e-01,1.424552e-02
67,8.277760e-01,8.598762e-01,1.404120e-02
68,7.997720e-01,8.589923e-01,1.386251e-02
69,8.706480e-01,8.591612e-01,1.366263e-02
70,8.772440e-01,8.594195e-01,1.346989e-02
71,9.395320e-01,8.605479e-01,1.332735e-02
72,8.993200e-01,8.610864e-01,1.315312e-02
73,7.333040e-01,8.593359e-01,1.308890e-02
74,9.506720e-01,8.605702e-01,1.297009e-02
75,7.256480e-01,8.587713e-01,1.292131e-02
76,6.938360e-01,8.566011e-01,1.293226e-02
77,7.933120e-01,8.557791e-01,1.279040e-02
78,9.432440e-01,8.569005e-01,1.267548e-02
79,7.210480e-01,8.551808e-01,1.263114e-02
80,9.339560e-01,8.561655e-01,1.251157e-02
81,8.774400e-01,8.564281e-01,1.235987e-02
82,7.065960e-01,8.546009e-01,1.234346e-02
83,8.717240e-01,8.548072e-01,1.219647e-02
84,9.451880e-01,8.558832e-01,1.209864e-02
85,8.945760e-01,8.563384e-01,1.196486e-02
86,9.080040e-01,8.569392e-01,1.184081e-02
87,4.921080e-01,8.527457e-01,1.242510e-02
88,9.311800e-01,8.536370e-01,1.231584e-02
89,7.726400e-01,8.527269e-01,1.221103e-02
90,8.697640e-01,8.529162e-01,1.207682e-02
91,8.344720e-01,8.527135e-01,1.194581e-02
92,9.790160e-01,8.540864e-01,1.189459e-02
93,7.189320e-01,8.526331e-01,1.185514e-02
94,7.957280e-01,8.520277e-01,1.174447e-02
95,9.292040e-01,8.528401e-01,1.164890e-02
96,8.381000e-01,8.526866e-01,1.152857e-02
97,9.196920e-01,8.533774e-01,1.143040e-02
98,9.205440e-01,8.540627e-01,1.133429e-02
99,5.543800e-01,8.510356e-01,1.161700e-02
100,5.658600e-01,8.481839e-01,1.184569e-02
