BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-0.320772,-0.320772,0
2,-0.322013,-0.321392,0.000438689
3,-0.324018,-0.322267,0.000772028
4,-0.324962,-0.322941,0.000822011
5,-0.323868,-0.323127,0.000678186
6,-0.32935,-0.324164,0.00110265
7,-0.313066,-0.322578,0.00174571
8,-0.318538,-0.322073,0.0015989
9,-0.320161,-0.321861,0.0014353
10,-0.316612,-0.321336,0.00138442
11,-0.3245,-0.321624,0.0012881
12,-0.317475,-0.321278,0.00122627
13,-0.320613,-0.321227,0.00113301
14,-0.329146,-0.321792,0.00118491
15,-0.32135,-0.321763,0.00110628
16,-0.322618,-0.321816,0.00103843
17,-0.32747,-0.322149,0.00102922
18,-0.31961,-0.322008,0.000981653
19,-0.319562,-0.321879,0.000938388
20,-0.32032,-0.321801,0.000894701
21,-0.322018,-0.321812,0.000852156
22,-0.319141,-0.32169,0.000822023
23,-0.327638,-0.321949,0.000825954
24,-0.326508,-0.322139,0.000813092
25,-0.327346,-0.322347,0.00080681
26,-0.327898,-0.322561,0.000803527
27,-0.312387,-0.322184,0.00085757
28,-0.325364,-0.322297,0.00083443
29,-0.326626,-0.322447,0.000818901
30,-0.319667,-0.322354,0.000796828
31,-0.31817,-0.322219,0.000782468
32,-0.323923,-0.322272,0.000759826
33,-0.32249,-0.322279,0.00073683
34,-0.322678,-0.322291,0.000715252
35,-0.317052,-0.322141,0.000710304
36,-0.314575,-0.321931,0.000720993
37,-0.327257,-0.322075,0.000715732
38,-0.32783,-0.322226,0.000712744
39,-0.317903,-0.322115,0.000703035
40,-0.32258,-0.322127,0.000685555
41,-0.320962,-0.322098,0.000669423
42,-0.314415,-0.321916,0.000678019
43,-0.331298,-0.322134,0.000696479
44,-0.323299,-0.32216,0.000681154
45,-0.317415,-0.322055,0.000674129
46,-0.318134,-0.32197,0.00066484
47,-0.326374,-0.322063,0.000657264
48,-0.318857,-0.321996,0.000646957
49,-0.320701,-0.32197,0.000634294
50,-0.324402,-0.322019,0.00062347
51,-0.32021,-0.321983,0.000612252
52,-0.320582,-0.321956,0.000601071
53,-0.320689,-0.321932,0.000590206
54,-0.325244,-0.321994,0.000582453
55,-0.329726,-0.322134,0.000588584
56,-0.32027,-0.322101,0.000579014
57,-0.326218,-0.322173,0.000573344
58,-0.310406,-0.32197,0.000598281
59,-0.317096,-0.321888,0.000593817
60,-0.325505,-0.321948,0.000586973
61,-0.327235,-0.322035,0.000583715
62,-0.329336,-0.322152,0.000586059
63,-0.325313,-0.322203,0.000578899
64,-0.317221,-0.322125,0.000575063
65,-0.320202,-0.322095,0.000566977
66,-0.310609,-0.321921,0.000584487
67,-0.318401,-0.321869,0.00057812
68,-0.335274,-0.322066,0.000602295
69,-0.326443,-0.322129,0.000596898
70,-0.326322,-0.322189,0.000591368
71,-0.321174,-0.322175,0.000583212
72,-0.317952,-0.322116,0.000578053
73,-0.327943,-0.322196,0.000575619
74,-0.323902,-0.322219,0.000568302
75,-0.315826,-0.322134,0.000567081
76,-0.325628,-0.32218,0.00056148
77,-0.324659,-0.322212,0.00055511
78,-0.313906,-0.322105,0.000558113
79,-0.327972,-0.32218,0.000555966
80,-0.323691,-0.322199,0.000549338
81,-0.318456,-0.322152,0.000544495
82,-0.320463,-0.322132,0.000538245
83,-0.327818,-0.3222,0.000536103
84,-0.317862,-0.322149,0.000532202
85,-0.313266,-0.322044,0.000536102
86,-0.326533,-0.322096,0.000532403
87,-0.317214,-0.32204,0.000529233
88,-0.324311,-0.322066,0.000523848
89,-0.313729,-0.321972,0.000526271
90,-0.326956,-0.322028,0.000523329
91,-0.32391,-0.322048,0.000517986
92,-0.318178,-0.322006,0.000514061
93,-0.330096,-0.322093,0.000515841
94,-0.327701,-0.322153,0.000513791
95,-0.328171,-0.322216,0.000512273
96,-0.325614,-0.322252,0.000508158
97,-0.318433,-0.322212,0.000504442
98,-0.328409,-0.322276,0.000503241
99,-0.316805,-0.32222,0.000501183
100,-0.314399,-0.322142,0.000502237
