BLOCK,ACTUAL_CV,CV_AVE,ERROR
1,1.381407e-01,1.381407e-01,0.000000e+00
2,1.415915e-01,1.398661e-01,1.220037e-03
3,1.414376e-01,1.403899e-01,9.189673e-04
4,1.425786e-01,1.409371e-01,8.364023e-04
5,1.424300e-01,1.412357e-01,7.204464e-04
6,1.419993e-01,1.413629e-01,6.115111e-04
7,1.402273e-01,1.412007e-01,5.452469e-04
8,1.421253e-01,1.413163e-01,4.891865e-04
9,1.407464e-01,1.412530e-01,4.389113e-04
10,1.424212e-01,1.413698e-01,4.102722e-04
11,1.398081e-01,1.412278e-01,3.967799e-04
12,1.401619e-01,1.411390e-01,3.735257e-04
13,1.399207e-01,1.410453e-01,3.563555e-04
14,1.422374e-01,1.411304e-01,3.409239e-04
15,1.367021e-01,1.408352e-01,4.273076e-04
16,1.405502e-01,1.408174e-01,4.009719e-04
17,1.387536e-01,1.406960e-01,3.953358e-04
18,1.417091e-01,1.407523e-01,3.773582e-04
19,1.420472e-01,1.408204e-01,3.635994e-04
20,1.344810e-01,1.405034e-01,4.634239e-04
21,1.417292e-01,1.405618e-01,4.450169e-04
22,1.345181e-01,1.402871e-01,5.024760e-04
23,1.405931e-01,1.403004e-01,4.808053e-04
24,1.399043e-01,1.402839e-01,4.610550e-04
25,1.384219e-01,1.402094e-01,4.485883e-04
26,1.405798e-01,1.402237e-01,4.315611e-04
27,1.371686e-01,1.401105e-01,4.301549e-04
28,1.409858e-01,1.401418e-01,4.159265e-04
29,1.366247e-01,1.400205e-01,4.188927e-04
30,1.411929e-01,1.400596e-01,4.067484e-04
31,1.399184e-01,1.400550e-01,3.936530e-04
32,1.362717e-01,1.399368e-01,3.987105e-04
33,1.416662e-01,1.399892e-01,3.900572e-04
34,1.363883e-01,1.398833e-01,3.927001e-04
35,1.380434e-01,1.398307e-01,3.849823e-04
36,1.381384e-01,1.397837e-01,3.771475e-04
37,1.381473e-01,1.397395e-01,3.695384e-04
38,1.381702e-01,1.396982e-01,3.621139e-04
39,1.432935e-01,1.397904e-01,3.643746e-04
40,1.387499e-01,1.397644e-01,3.561925e-04
41,1.416027e-01,1.398092e-01,3.503155e-04
42,1.387959e-01,1.397851e-01,3.428044e-04
43,1.338542e-01,1.396471e-01,3.615161e-04
44,1.375950e-01,1.396005e-01,3.562958e-04
45,1.358603e-01,1.395174e-01,3.579413e-04
46,1.366011e-01,1.394540e-01,3.557301e-04
47,1.396720e-01,1.394586e-01,3.481916e-04
48,1.410939e-01,1.394927e-01,3.426002e-04
49,1.402246e-01,1.395076e-01,3.359338e-04
50,1.410481e-01,1.395384e-01,3.306248e-04
51,1.360171e-01,1.394694e-01,3.312730e-04
52,1.345815e-01,1.393754e-01,3.379754e-04
53,1.409853e-01,1.394058e-01,3.329607e-04
54,1.385708e-01,1.393903e-01,3.271536e-04
55,1.376430e-01,1.393585e-01,3.227443e-04
56,1.375137e-01,1.393256e-01,3.186579e-04
57,1.389547e-01,1.393191e-01,3.131338e-04
58,1.401426e-01,1.393333e-01,3.080567e-04
59,1.375706e-01,1.393034e-01,3.042807e-04
60,1.399961e-01,1.393150e-01,2.994283e-04
61,1.403218e-01,1.393315e-01,2.949743e-04
62,1.387158e-01,1.393215e-01,2.903837e-04
63,1.386929e-01,1.393116e-01,2.859458e-04
64,1.364608e-01,1.392670e-01,2.849262e-04
65,1.392708e-01,1.392671e-01,2.805427e-04
66,1.390593e-01,1.392639e-01,2.763098e-04
67,1.383964e-01,1.392510e-01,2.724890e-04
68,1.389992e-01,1.392473e-01,2.685069e-04
69,1.373274e-01,1.392195e-01,2.660532e-04
70,1.382038e-01,1.392049e-01,2.626478e-04
71,1.407752e-01,1.392271e-01,2.598780e-04
72,1.397259e-01,1.392340e-01,2.563609e-04
73,1.412995e-01,1.392623e-01,2.544059e-04
74,1.397936e-01,1.392695e-01,2.510693e-04
75,1.374676e-01,1.392454e-01,2.488684e-04
76,1.403602e-01,1.392601e-01,2.460258e-04
77,1.377340e-01,1.392403e-01,2.436276e-04
78,1.406197e-01,1.392580e-01,2.411452e-04
79,1.385907e-01,1.392495e-01,2.382406e-04
80,1.390391e-01,1.392469e-01,2.352771e-04
81,1.387617e-01,1.392409e-01,2.324487e-04
82,1.370160e-01,1.392138e-01,2.311921e-04
83,1.363993e-01,1.391799e-01,2.308800e-04
84,1.380746e-01,1.391667e-01,2.285060e-04
85,1.412683e-01,1.391914e-01,2.271514e-04
86,1.403397e-01,1.392048e-01,2.249022e-04
87,1.417824e-01,1.392344e-01,2.242601e-04
88,1.388419e-01,1.392299e-01,2.217561e-04
89,1.400266e-01,1.392389e-01,2.194450e-04
90,1.369659e-01,1.392136e-01,2.184552e-04
91,1.334690e-01,1.391505e-01,2.249909e-04
92,1.386221e-01,1.391448e-01,2.226187e-04
93,1.371598e-01,1.391234e-01,2.212457e-04
94,1.350072e-01,1.390796e-01,2.231835e-04
95,1.398646e-01,1.390879e-01,2.209871e-04
96,1.364560e-01,1.390605e-01,2.203791e-04
97,1.361934e-01,1.390309e-01,2.200804e-04
98,1.352154e-01,1.389920e-01,2.212518e-04
99,1.383768e-01,1.389858e-01,2.191042e-04
100,1.388493e-01,1.389844e-01,2.169174e-04
