BLOCK,ACTUAL_X,X_AVE,ERROR
1,1.995352e+00,1.995352e+00,0.000000e+00
2,1.925881e+00,1.960617e+00,2.456186e-02
3,1.875367e+00,1.932200e+00,2.839832e-02
4,1.984262e+00,1.945215e+00,2.409747e-02
5,1.865929e+00,1.929358e+00,2.393336e-02
6,1.987533e+00,1.939054e+00,2.182025e-02
7,1.909467e+00,1.934827e+00,1.910807e-02
8,1.985662e+00,1.941182e+00,1.774469e-02
9,2.031076e+00,1.951170e+00,1.837036e-02
10,1.961910e+00,1.952244e+00,1.656469e-02
11,1.931605e+00,1.950368e+00,1.516470e-02
12,1.993052e+00,1.953925e+00,1.431207e-02
13,2.013243e+00,1.958488e+00,1.391953e-02
14,1.951929e+00,1.958019e+00,1.293316e-02
15,2.037138e+00,1.963294e+00,1.310246e-02
16,1.963833e+00,1.963327e+00,1.228360e-02
17,1.897833e+00,1.959475e+00,1.215018e-02
18,1.940362e+00,1.958413e+00,1.152147e-02
19,1.921048e+00,1.956446e+00,1.108165e-02
20,1.988238e+00,1.958036e+00,1.064096e-02
21,1.933014e+00,1.956844e+00,1.020074e-02
22,2.044895e+00,1.960847e+00,1.049290e-02
23,2.035852e+00,1.964108e+00,1.053126e-02
24,2.017281e+00,1.966323e+00,1.032288e-02
25,1.980819e+00,1.966903e+00,9.926238e-03
26,2.002862e+00,1.968286e+00,9.640327e-03
27,1.998629e+00,1.969410e+00,9.348549e-03
28,2.040148e+00,1.971936e+00,9.349801e-03
29,2.014567e+00,1.973406e+00,9.142224e-03
30,2.082548e+00,1.977044e+00,9.533901e-03
31,1.906414e+00,1.974766e+00,9.494696e-03
32,1.882190e+00,1.971873e+00,9.628644e-03
33,1.901319e+00,1.969735e+00,9.571292e-03
34,1.948714e+00,1.969117e+00,9.309730e-03
35,2.009486e+00,1.970270e+00,9.114906e-03
36,2.027905e+00,1.971871e+00,9.001214e-03
37,1.969381e+00,1.971804e+00,8.758189e-03
38,1.879086e+00,1.969364e+00,8.861069e-03
39,1.967310e+00,1.969311e+00,8.634019e-03
40,1.965005e+00,1.969204e+00,8.418839e-03
41,1.971429e+00,1.969258e+00,8.213677e-03
42,1.993257e+00,1.969829e+00,8.037964e-03
43,2.000505e+00,1.970543e+00,7.882629e-03
44,1.944400e+00,1.969948e+00,7.725837e-03
45,2.040910e+00,1.971525e+00,7.713404e-03
46,1.927333e+00,1.970565e+00,7.605313e-03
47,1.918348e+00,1.969454e+00,7.524209e-03
48,1.902533e+00,1.968060e+00,7.495507e-03
49,2.054462e+00,1.969823e+00,7.547097e-03
50,1.903414e+00,1.968495e+00,7.512115e-03
51,1.919948e+00,1.967543e+00,7.424884e-03
52,1.994767e+00,1.968066e+00,7.300532e-03
53,1.901100e+00,1.966803e+00,7.271303e-03
54,2.020948e+00,1.967805e+00,7.205451e-03
55,1.905219e+00,1.966668e+00,7.163734e-03
56,2.083533e+00,1.968754e+00,7.333483e-03
57,2.037767e+00,1.969965e+00,7.304087e-03
58,1.883810e+00,1.968480e+00,7.327646e-03
59,2.004576e+00,1.969092e+00,7.228944e-03
60,1.975829e+00,1.969204e+00,7.109333e-03
61,1.878286e+00,1.967713e+00,7.147316e-03
62,1.940781e+00,1.967279e+00,7.045225e-03
63,1.922362e+00,1.966566e+00,6.969378e-03
64,1.946910e+00,1.966259e+00,6.867246e-03
65,1.907086e+00,1.965348e+00,6.821670e-03
66,2.034205e+00,1.966392e+00,6.797620e-03
67,1.937400e+00,1.965959e+00,6.709921e-03
68,1.974586e+00,1.966086e+00,6.612445e-03
69,2.012910e+00,1.966765e+00,6.551341e-03
70,2.058786e+00,1.968079e+00,6.588323e-03
71,1.926781e+00,1.967497e+00,6.521156e-03
72,2.009129e+00,1.968076e+00,6.456167e-03
73,1.986300e+00,1.968325e+00,6.372551e-03
74,2.049062e+00,1.969416e+00,6.379149e-03
75,1.965962e+00,1.969370e+00,6.294260e-03
76,1.874833e+00,1.968126e+00,6.333162e-03
77,1.996171e+00,1.968491e+00,6.261378e-03
78,1.936662e+00,1.968083e+00,6.194387e-03
79,1.958971e+00,1.967967e+00,6.117050e-03
80,1.893790e+00,1.967040e+00,6.110455e-03
81,2.054910e+00,1.968125e+00,6.130556e-03
82,1.986076e+00,1.968344e+00,6.059701e-03
83,1.965167e+00,1.968305e+00,5.986813e-03
84,1.975524e+00,1.968391e+00,5.916158e-03
85,1.998895e+00,1.968750e+00,5.857431e-03
86,1.981171e+00,1.968895e+00,5.791101e-03
87,1.965162e+00,1.968852e+00,5.724696e-03
88,1.911195e+00,1.968197e+00,5.697012e-03
89,1.903395e+00,1.967468e+00,5.679338e-03
90,1.919110e+00,1.966931e+00,5.641595e-03
91,1.866681e+00,1.965830e+00,5.686143e-03
92,1.870100e+00,1.964789e+00,5.718752e-03
93,2.164700e+00,1.966939e+00,6.047777e-03
94,2.010833e+00,1.967406e+00,6.001439e-03
95,1.905038e+00,1.966749e+00,5.974066e-03
96,1.937614e+00,1.966446e+00,5.919539e-03
97,2.012543e+00,1.966921e+00,5.877558e-03
98,1.961948e+00,1.966870e+00,5.817802e-03
99,1.904610e+00,1.966241e+00,5.792928e-03
100,1.981576e+00,1.966394e+00,5.737028e-03
