BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-0.38848,-0.38848,0
2,-0.38904,-0.38876,0.00019799
3,-0.38696,-0.38816,0.000507368
4,-0.39072,-0.3888,0.000672309
5,-0.39016,-0.389072,0.000590311
6,-0.39152,-0.38948,0.000617018
7,-0.38472,-0.3888,0.000822222
8,-0.38384,-0.38818,0.000924094
9,-0.386,-0.387938,0.000852572
10,-0.38376,-0.38752,0.00086363
11,-0.3912,-0.387855,0.000847441
12,-0.38808,-0.387873,0.000777029
13,-0.38792,-0.387877,0.000717266
14,-0.39424,-0.388331,0.000797132
15,-0.3932,-0.388656,0.000807369
16,-0.38992,-0.388735,0.000760763
17,-0.3948,-0.389092,0.000795279
18,-0.38824,-0.389044,0.000752503
19,-0.38712,-0.388943,0.000719682
20,-0.38384,-0.388688,0.000727525
21,-0.39296,-0.388891,0.000720761
22,-0.3868,-0.388796,0.00069424
23,-0.39512,-0.389071,0.000716433
24,-0.38984,-0.389103,0.000687297
25,-0.3924,-0.389235,0.000672336
26,-0.39424,-0.389428,0.000673469
27,-0.37632,-0.388942,0.000804698
28,-0.38592,-0.388834,0.000783164
29,-0.39464,-0.389034,0.000781327
30,-0.38488,-0.388896,0.000767457
31,-0.38192,-0.388671,0.00077499
32,-0.39256,-0.388792,0.000760241
33,-0.38848,-0.388783,0.000737263
34,-0.37848,-0.38848,0.000775357
35,-0.38784,-0.388462,0.00075342
36,-0.3792,-0.388204,0.000775173
37,-0.39216,-0.388311,0.000761559
38,-0.39272,-0.388427,0.000750303
39,-0.38496,-0.388338,0.000736313
40,-0.38296,-0.388204,0.000730079
41,-0.38992,-0.388246,0.000713471
42,-0.38112,-0.388076,0.000716373
43,-0.40392,-0.388445,0.000788799
44,-0.38872,-0.388451,0.000770897
45,-0.38824,-0.388446,0.00075378
46,-0.38512,-0.388374,0.000740853
47,-0.38616,-0.388327,0.000726587
48,-0.38872,-0.388335,0.000711496
49,-0.3832,-0.38823,0.000704651
50,-0.3932,-0.38833,0.000697533
51,-0.38792,-0.388322,0.000683902
52,-0.38584,-0.388274,0.000672413
53,-0.3828,-0.388171,0.00066761
54,-0.39176,-0.388237,0.000658548
55,-0.39264,-0.388317,0.000651422
56,-0.38728,-0.388299,0.000640053
57,-0.38824,-0.388298,0.000628824
58,-0.37648,-0.388094,0.000650155
59,-0.37984,-0.387954,0.000654013
60,-0.3936,-0.388048,0.000649847
61,-0.3888,-0.38806,0.000639311
62,-0.39832,-0.388226,0.000650063
63,-0.38976,-0.38825,0.0006402
64,-0.37712,-0.388076,0.000653391
65,-0.38928,-0.388095,0.000643601
66,-0.37712,-0.387928,0.000654979
67,-0.38504,-0.387885,0.00064662
68,-0.39816,-0.388036,0.000654527
69,-0.39576,-0.388148,0.000654542
70,-0.39272,-0.388214,0.000648442
71,-0.38784,-0.388208,0.00063933
72,-0.38784,-0.388203,0.000630471
73,-0.39544,-0.388302,0.00062958
74,-0.38696,-0.388284,0.000621333
75,-0.38088,-0.388186,0.000620842
76,-0.39352,-0.388256,0.000616628
77,-0.3828,-0.388185,0.000612677
78,-0.38496,-0.388144,0.000606216
79,-0.39408,-0.388219,0.000603182
80,-0.38624,-0.388194,0.000596149
81,-0.38456,-0.388149,0.000590475
82,-0.38784,-0.388145,0.000583286
83,-0.39424,-0.388219,0.000580862
84,-0.3864,-0.388197,0.00057435
85,-0.38152,-0.388119,0.00057294
86,-0.39024,-0.388143,0.000566809
87,-0.38768,-0.388138,0.000560319
88,-0.38968,-0.388155,0.000554225
89,-0.38064,-0.388071,0.000554394
90,-0.38944,-0.388086,0.000548443
91,-0.39008,-0.388108,0.000542853
92,-0.3832,-0.388055,0.000539568
93,-0.3932,-0.38811,0.000536595
94,-0.39216,-0.388153,0.000532613
95,-0.392,-0.388194,0.000528544
96,-0.39744,-0.38829,0.000531741
97,-0.37776,-0.388181,0.000537226
98,-0.39632,-0.388264,0.000538125
99,-0.38912,-0.388273,0.000532759
100,-0.38504,-0.388241,0.000528411
