BLOCK,ACTUAL_M,M_AVE,ERROR
1,2.134400e-02,2.134400e-02,0.000000e+00
2,3.033600e-02,2.584000e-02,3.179152e-03
3,2.318000e-02,2.495333e-02,2.239670e-03
4,3.682800e-02,2.792200e-02,3.071043e-03
5,2.058800e-02,2.645520e-02,2.785182e-03
6,2.179600e-02,2.567867e-02,2.426824e-03
7,1.777600e-02,2.454971e-02,2.327964e-03
8,2.586000e-02,2.471350e-02,2.042722e-03
9,2.380800e-02,2.461289e-02,1.818229e-03
10,2.518000e-02,2.466960e-02,1.637290e-03
11,3.265200e-02,2.539527e-02,1.641402e-03
12,3.032400e-02,2.580600e-02,1.555157e-03
13,2.114400e-02,2.544738e-02,1.476299e-03
14,1.485600e-02,2.469086e-02,1.552636e-03
15,2.086400e-02,2.443573e-02,1.469938e-03
16,3.315200e-02,2.498050e-02,1.475565e-03
17,2.314000e-02,2.487224e-02,1.392733e-03
18,3.107600e-02,2.521689e-02,1.357334e-03
19,3.189200e-02,2.556821e-02,1.330586e-03
20,2.135600e-02,2.535760e-02,1.280616e-03
21,2.320800e-02,2.525524e-02,1.223718e-03
22,2.504400e-02,2.524564e-02,1.168133e-03
23,2.245200e-02,2.512417e-02,1.123641e-03
24,2.735600e-02,2.521717e-02,1.080664e-03
25,3.144800e-02,2.546640e-02,1.065790e-03
26,2.415600e-02,2.541600e-02,1.025989e-03
27,2.674000e-02,2.546504e-02,9.891610e-04
28,1.874400e-02,2.522500e-02,9.825268e-04
29,2.726000e-02,2.529517e-02,9.511492e-04
30,2.480400e-02,2.527880e-02,9.195851e-04
31,2.430800e-02,2.524748e-02,8.904541e-04
32,4.010400e-02,2.571175e-02,9.761831e-04
33,2.652000e-02,2.573624e-02,9.469090e-04
34,2.038800e-02,2.557894e-02,9.320327e-04
35,2.844000e-02,2.566069e-02,9.089808e-04
36,3.039200e-02,2.579211e-02,8.931819e-04
37,1.499200e-02,2.550022e-02,9.154964e-04
38,2.578000e-02,2.550758e-02,8.914340e-04
39,1.856000e-02,2.532944e-02,8.861979e-04
40,1.888000e-02,2.516820e-02,8.785882e-04
41,2.153600e-02,2.507961e-02,8.616141e-04
42,2.616800e-02,2.510552e-02,8.414891e-04
43,2.633200e-02,2.513405e-02,8.224028e-04
44,1.066000e-02,2.480509e-02,8.670093e-04
45,2.162800e-02,2.473449e-02,8.506122e-04
46,1.989600e-02,2.462930e-02,8.385988e-04
47,3.900800e-02,2.493523e-02,8.747814e-04
48,3.783200e-02,2.520392e-02,8.968701e-04
49,2.286400e-02,2.515616e-02,8.798370e-04
50,2.777200e-02,2.520848e-02,8.637943e-04
51,2.822400e-02,2.526761e-02,8.488784e-04
52,2.450800e-02,2.525300e-02,8.326795e-04
53,3.564400e-02,2.544906e-02,8.397325e-04
54,3.823600e-02,2.568585e-02,8.569185e-04
55,1.847600e-02,2.555476e-02,8.513058e-04
56,2.593600e-02,2.556157e-02,8.361312e-04
57,3.534800e-02,2.573326e-02,8.389047e-04
58,3.300400e-02,2.585862e-02,8.337543e-04
59,2.216800e-02,2.579607e-02,8.219660e-04
60,2.697600e-02,2.581573e-02,8.085018e-04
61,2.688400e-02,2.583325e-02,7.954373e-04
62,1.845600e-02,2.571426e-02,7.914572e-04
63,1.534800e-02,2.554971e-02,7.958149e-04
64,2.298000e-02,2.550956e-02,7.843926e-04
65,2.557200e-02,2.551052e-02,7.723256e-04
66,2.612000e-02,2.551976e-02,7.606789e-04
67,2.745200e-02,2.554860e-02,7.498720e-04
68,3.814000e-02,2.573376e-02,7.613632e-04
69,2.186400e-02,2.567768e-02,7.523917e-04
70,1.321600e-02,2.549966e-02,7.624137e-04
71,4.397200e-02,2.575983e-02,7.948289e-04
72,2.924000e-02,2.580817e-02,7.852580e-04
73,2.408800e-02,2.578460e-02,7.748545e-04
74,3.008800e-02,2.584276e-02,7.665626e-04
75,2.710800e-02,2.585963e-02,7.565274e-04
76,2.993200e-02,2.591321e-02,7.484683e-04
77,2.954400e-02,2.596036e-02,7.402318e-04
78,3.028400e-02,2.601579e-02,7.328141e-04
79,3.088800e-02,2.607747e-02,7.261286e-04
80,3.964400e-02,2.624705e-02,7.365881e-04
81,2.152000e-02,2.618869e-02,7.298026e-04
82,2.708000e-02,2.619956e-02,7.209835e-04
83,3.348400e-02,2.628733e-02,7.176188e-04
84,3.767200e-02,2.642286e-02,7.217607e-04
85,1.315600e-02,2.626678e-02,7.299506e-04
86,3.093200e-02,2.632102e-02,7.234757e-04
87,3.308000e-02,2.639871e-02,7.193190e-04
88,2.340000e-02,2.636464e-02,7.119516e-04
89,1.104000e-02,2.619245e-02,7.244749e-04
90,1.419200e-02,2.605911e-02,7.285922e-04
91,2.290400e-02,2.602444e-02,7.214102e-04
92,2.267200e-02,2.598800e-02,7.144885e-04
93,2.829200e-02,2.601277e-02,7.072352e-04
94,2.834400e-02,2.603757e-02,7.001461e-04
95,2.328800e-02,2.600863e-02,6.933741e-04
96,2.860400e-02,2.603567e-02,6.866783e-04
97,2.146800e-02,2.598858e-02,6.812118e-04
98,1.902800e-02,2.591755e-02,6.779534e-04
99,2.950400e-02,2.595378e-02,6.720725e-04
100,3.451200e-02,2.603936e-02,6.707787e-04
