BLOCK,ACTUAL_M,M_AVE,ERROR
1,1.518440e-01,1.518440e-01,0.000000e+00
2,1.305240e-01,1.411840e-01,7.537758e-03
3,1.281560e-01,1.368413e-01,6.150192e-03
4,1.243600e-01,1.337210e-01,5.345918e-03
5,1.252720e-01,1.320312e-01,4.535945e-03
6,1.339240e-01,1.323467e-01,3.790909e-03
7,9.463600e-02,1.269594e-01,5.952694e-03
8,1.190440e-01,1.259700e-01,5.290197e-03
9,8.708800e-02,1.216498e-01,6.221177e-03
10,1.344360e-01,1.229284e-01,5.728949e-03
11,1.435600e-01,1.248040e-01,5.506609e-03
12,1.607800e-01,1.278020e-01,5.806766e-03
13,1.338920e-01,1.282705e-01,5.378955e-03
14,1.065560e-01,1.267194e-01,5.213572e-03
15,1.494040e-01,1.282317e-01,5.080606e-03
16,1.125240e-01,1.272500e-01,4.856993e-03
17,1.150440e-01,1.265320e-01,4.624053e-03
18,1.372400e-01,1.271269e-01,4.405262e-03
19,1.706560e-01,1.294179e-01,4.731784e-03
20,1.015800e-01,1.280260e-01,4.695453e-03
21,1.574520e-01,1.294272e-01,4.676270e-03
22,1.242200e-01,1.291905e-01,4.469698e-03
23,1.391280e-01,1.296226e-01,4.296195e-03
24,1.273120e-01,1.295263e-01,4.118266e-03
25,1.358200e-01,1.297781e-01,3.961222e-03
26,1.462240e-01,1.304106e-01,3.859039e-03
27,1.415120e-01,1.308218e-01,3.737952e-03
28,1.585720e-01,1.318129e-01,3.733529e-03
29,1.232480e-01,1.315175e-01,3.616450e-03
30,1.419880e-01,1.318665e-01,3.512702e-03
31,1.556560e-01,1.326339e-01,3.482206e-03
32,1.440240e-01,1.329899e-01,3.391529e-03
33,1.050560e-01,1.321434e-01,3.392747e-03
34,1.161400e-01,1.316727e-01,3.325450e-03
35,1.303160e-01,1.316339e-01,3.230663e-03
36,1.377480e-01,1.318038e-01,3.145383e-03
37,1.335760e-01,1.318517e-01,3.060738e-03
38,1.640000e-01,1.326977e-01,3.094906e-03
39,1.307200e-01,1.326470e-01,3.015964e-03
40,7.805600e-02,1.312822e-01,3.234651e-03
41,1.600000e-01,1.319826e-01,3.230704e-03
42,1.235680e-01,1.317823e-01,3.159988e-03
43,1.643960e-01,1.325407e-01,3.176218e-03
44,8.558000e-02,1.314735e-01,3.278449e-03
45,1.062120e-01,1.309121e-01,3.253301e-03
46,1.138000e-01,1.305401e-01,3.203775e-03
47,1.574760e-01,1.311132e-01,3.186457e-03
48,1.792560e-01,1.321162e-01,3.274119e-03
49,8.484000e-02,1.311513e-01,3.346439e-03
50,1.227760e-01,1.309838e-01,3.283700e-03
51,1.772920e-01,1.318918e-01,3.342496e-03
52,1.239800e-01,1.317397e-01,3.281679e-03
53,1.567120e-01,1.322109e-01,3.253410e-03
54,1.439200e-01,1.324277e-01,3.200379e-03
55,1.224440e-01,1.322462e-01,3.147334e-03
56,1.515400e-01,1.325907e-01,3.109932e-03
57,1.923160e-01,1.336385e-01,3.227065e-03
58,1.185280e-01,1.333780e-01,3.181925e-03
59,1.192880e-01,1.331392e-01,3.136943e-03
60,1.469240e-01,1.333689e-01,3.093062e-03
61,1.318640e-01,1.333443e-01,3.042455e-03
62,1.298960e-01,1.332886e-01,2.993891e-03
63,1.094640e-01,1.329105e-01,2.970157e-03
64,1.393240e-01,1.330107e-01,2.925438e-03
65,1.305800e-01,1.329733e-01,2.880670e-03
66,1.173320e-01,1.327363e-01,2.846756e-03
67,1.146880e-01,1.324669e-01,2.816983e-03
68,1.117080e-01,1.321616e-01,2.792049e-03
69,1.172800e-01,1.319460e-01,2.759902e-03
70,1.025560e-01,1.315261e-01,2.752226e-03
71,1.379320e-01,1.316163e-01,2.714941e-03
72,9.392000e-02,1.310928e-01,2.727249e-03
73,1.122440e-01,1.308346e-01,2.702084e-03
74,1.776280e-01,1.314669e-01,2.738561e-03
75,1.021680e-01,1.310763e-01,2.729767e-03
76,1.453600e-01,1.312642e-01,2.700312e-03
77,1.326680e-01,1.312824e-01,2.665304e-03
78,1.443160e-01,1.314495e-01,2.636366e-03
79,1.621880e-01,1.318386e-01,2.631551e-03
80,1.566280e-01,1.321485e-01,2.616836e-03
81,1.015080e-01,1.317702e-01,2.611728e-03
82,1.474080e-01,1.319609e-01,2.586830e-03
83,1.352360e-01,1.320004e-01,2.555965e-03
84,1.132240e-01,1.317769e-01,2.535292e-03
85,1.282520e-01,1.317354e-01,2.505804e-03
86,1.558160e-01,1.320154e-01,2.492262e-03
87,1.843840e-01,1.326173e-01,2.535264e-03
88,1.222560e-01,1.324996e-01,2.509187e-03
89,1.029000e-01,1.321670e-01,2.502938e-03
90,1.397280e-01,1.322510e-01,2.476537e-03
91,1.386480e-01,1.323213e-01,2.450320e-03
92,1.261960e-01,1.322547e-01,2.424590e-03
93,9.980400e-02,1.319058e-01,2.423498e-03
94,1.066120e-01,1.316367e-01,2.412608e-03
95,1.029960e-01,1.313352e-01,2.405975e-03
96,1.142400e-01,1.311572e-01,2.387493e-03
97,1.441560e-01,1.312912e-01,2.366638e-03
98,1.269600e-01,1.312470e-01,2.342901e-03
99,1.424840e-01,1.313605e-01,2.321983e-03
100,1.170760e-01,1.312176e-01,2.303153e-03
