BLOCK,ACTUAL_X,X_AVE,ERROR
1,11.0146,11.0146,0
2,11.0003,11.0074,0.00505974
3,8.84489,10.2866,0.588577
4,11.1339,10.4984,0.478032
5,8.64604,10.1279,0.506012
6,7.51547,9.69252,0.579479
7,7.60036,9.39364,0.568573
8,10.0232,9.47233,0.502918
9,9.12604,9.43386,0.448508
10,9.52187,9.44266,0.403743
11,10.0579,9.49859,0.370893
12,8.22818,9.39272,0.354773
13,9.32196,9.38728,0.327524
14,8.64373,9.33417,0.308406
15,13.5,9.61189,0.393501
16,9.18898,9.58546,0.369793
17,9.14658,9.55964,0.348941
18,13.7946,9.79491,0.401105
19,11.5812,9.88893,0.390858
20,9.54542,9.87176,0.371692
21,9.85307,9.87087,0.353994
22,9.11707,9.8366,0.339557
23,9.43502,9.81914,0.325242
24,13.0382,9.95327,0.338219
25,8.84444,9.90892,0.327585
26,8.36569,9.84956,0.320318
27,12.4221,9.94484,0.322314
28,10.7581,9.97389,0.312109
29,9.20756,9.94746,0.302463
30,7.85787,9.87781,0.300294
31,11.3718,9.926,0.294449
32,11.7188,9.98203,0.290529
33,10.3484,9.99313,0.281937
34,9.37351,9.97491,0.274233
35,7.58702,9.90668,0.274753
36,8.25369,9.86077,0.270931
37,9.97929,9.86397,0.263627
38,13.5934,9.96211,0.274351
39,8.86738,9.93404,0.268748
40,7.30791,9.86839,0.26993
41,9.32,9.85502,0.263677
42,6.02293,9.76378,0.272729
43,11.9283,9.81411,0.270992
44,10.7716,9.83587,0.265705
45,14.3085,9.93527,0.277769
46,9.4656,9.92506,0.271918
47,12.7379,9.9849,0.272639
48,14.6253,10.0816,0.283582
49,10.8223,10.0967,0.278197
50,7.27689,10.0403,0.278291
51,7.66711,9.99377,0.276697
52,8.51413,9.96531,0.272835
53,10.9059,9.98306,0.268264
54,10.1456,9.98607,0.263313
55,10.0289,9.98685,0.258526
56,9.74844,9.98259,0.253945
57,13.0006,10.0355,0.25495
58,13.5991,10.097,0.257851
59,7.77218,10.0576,0.256474
60,12.4019,10.0966,0.255158
61,8.3616,10.0682,0.252556
62,11.3799,10.0894,0.249367
63,8.06622,10.0572,0.247468
64,9.64124,10.0507,0.243686
65,10.1609,10.0524,0.239943
66,9.93111,10.0506,0.236315
67,10.2888,10.0542,0.232814
68,12.4511,10.0894,0.232044
69,10.5262,10.0957,0.228767
70,15.214,10.1689,0.236896
71,12.7901,10.2058,0.236419
72,9.84489,10.2008,0.233188
73,10.7884,10.2088,0.230133
74,8.26249,10.1825,0.228521
75,11.996,10.2067,0.22675
76,10.7005,10.2132,0.223859
77,7.14124,10.1733,0.224479
78,7.55636,10.1397,0.224094
79,12.4372,10.1688,0.223136
80,11.3416,10.1835,0.220828
81,10.0868,10.1823,0.218105
82,10.8957,10.191,0.215619
83,9.13662,10.1783,0.213395
84,12.596,10.2071,0.212787
85,12.37,10.2325,0.211799
86,8.84853,10.2164,0.209947
87,12.6613,10.2445,0.209406
88,8.488,10.2246,0.207976
89,10.1318,10.2235,0.205642
90,7.83804,10.197,0.205058
91,12.9576,10.2274,0.205036
92,11.6439,10.2428,0.203385
93,8.2416,10.2212,0.202333
94,8.60596,10.2041,0.200909
95,11.645,10.2192,0.199366
96,10.2788,10.2198,0.19729
97,13.078,10.2493,0.197444
98,9.10018,10.2376,0.195777
99,9.08933,10.226,0.194143
100,13.8995,10.2627,0.195646
