BLOCK,ACTUAL_CV,CV_AVE,ERROR
1,1.541605e-01,1.541605e-01,0.000000e+00
2,1.582328e-01,1.561967e-01,1.439787e-03
3,1.579537e-01,1.567823e-01,1.072382e-03
4,1.588772e-01,1.573060e-01,9.233589e-04
5,1.589127e-01,1.576274e-01,7.926269e-04
6,1.587313e-01,1.578114e-01,6.815435e-04
7,1.571760e-01,1.577206e-01,5.901934e-04
8,1.556708e-01,1.574644e-01,5.693267e-04
9,1.573965e-01,1.574568e-01,5.061182e-04
10,1.610405e-01,1.578152e-01,5.683897e-04
11,1.563624e-01,1.576831e-01,5.318408e-04
12,1.557046e-01,1.575183e-01,5.124396e-04
13,1.577800e-01,1.575384e-01,4.734166e-04
14,1.576150e-01,1.575439e-01,4.396327e-04
15,1.527355e-01,1.572233e-01,5.140747e-04
16,1.569817e-01,1.572082e-01,4.821667e-04
17,1.551641e-01,1.570880e-01,4.685574e-04
18,1.573011e-01,1.570998e-01,4.426761e-04
19,1.594944e-01,1.572258e-01,4.369501e-04
20,1.539039e-01,1.570597e-01,4.455540e-04
21,1.584178e-01,1.571244e-01,4.290050e-04
22,1.501011e-01,1.568052e-01,5.147587e-04
23,1.564213e-01,1.567885e-01,4.926483e-04
24,1.554760e-01,1.567338e-01,4.751470e-04
25,1.555234e-01,1.566854e-01,4.586011e-04
26,1.565900e-01,1.566817e-01,4.409772e-04
27,1.555552e-01,1.566400e-01,4.266138e-04
28,1.562735e-01,1.566269e-01,4.115783e-04
29,1.555699e-01,1.565905e-01,3.989965e-04
30,1.548675e-01,1.565330e-01,3.898082e-04
31,1.562842e-01,1.565250e-01,3.773163e-04
32,1.507932e-01,1.563459e-01,4.058197e-04
33,1.579604e-01,1.563948e-01,3.964603e-04
34,1.541337e-01,1.563283e-01,3.903373e-04
35,1.542157e-01,1.562679e-01,3.838233e-04
36,1.552662e-01,1.562401e-01,3.741689e-04
37,1.570636e-01,1.562624e-01,3.647175e-04
38,1.553859e-01,1.562393e-01,3.558482e-04
39,1.593863e-01,1.563200e-01,3.557552e-04
40,1.569985e-01,1.563370e-01,3.472655e-04
41,1.584200e-01,1.563878e-01,3.424919e-04
42,1.554825e-01,1.563662e-01,3.350148e-04
43,1.522162e-01,1.562697e-01,3.408420e-04
44,1.546537e-01,1.562330e-01,3.350686e-04
45,1.531180e-01,1.561637e-01,3.346965e-04
46,1.535277e-01,1.561064e-01,3.322901e-04
47,1.552362e-01,1.560879e-01,3.257356e-04
48,1.557682e-01,1.560813e-01,3.190175e-04
49,1.569103e-01,1.560982e-01,3.129553e-04
50,1.585330e-01,1.561469e-01,3.104618e-04
51,1.510917e-01,1.560478e-01,3.198060e-04
52,1.507920e-01,1.559467e-01,3.292404e-04
53,1.566466e-01,1.559599e-01,3.232931e-04
54,1.550293e-01,1.559427e-01,3.177651e-04
55,1.556883e-01,1.559380e-01,3.120212e-04
56,1.528727e-01,1.558833e-01,3.112139e-04
57,1.543734e-01,1.558568e-01,3.068792e-04
58,1.568656e-01,1.558742e-01,3.020807e-04
59,1.535621e-01,1.558350e-01,2.994919e-04
60,1.562561e-01,1.558420e-01,2.945826e-04
61,1.562408e-01,1.558486e-01,2.898259e-04
62,1.566867e-01,1.558621e-01,2.854663e-04
63,1.546371e-01,1.558426e-01,2.815966e-04
64,1.522029e-01,1.557858e-01,2.828811e-04
65,1.558971e-01,1.557875e-01,2.785343e-04
66,1.574323e-01,1.558124e-01,2.754267e-04
67,1.571105e-01,1.558318e-01,2.719965e-04
68,1.524048e-01,1.557814e-01,2.726255e-04
69,1.534790e-01,1.557480e-01,2.707087e-04
70,1.544501e-01,1.557295e-01,2.674757e-04
71,1.559700e-01,1.557329e-01,2.637299e-04
72,1.566368e-01,1.557454e-01,2.603656e-04
73,1.560820e-01,1.557500e-01,2.568398e-04
74,1.565877e-01,1.557614e-01,2.536183e-04
75,1.538649e-01,1.557361e-01,2.514941e-04
76,1.577589e-01,1.557627e-01,2.495893e-04
77,1.547842e-01,1.557500e-01,2.466712e-04
78,1.555580e-01,1.557475e-01,2.435210e-04
79,1.550815e-01,1.557391e-01,2.405844e-04
80,1.541177e-01,1.557188e-01,2.384292e-04
81,1.558231e-01,1.557201e-01,2.354891e-04
82,1.533160e-01,1.556908e-01,2.344353e-04
83,1.528802e-01,1.556569e-01,2.340436e-04
84,1.529763e-01,1.556250e-01,2.334229e-04
85,1.568830e-01,1.556398e-01,2.311455e-04
86,1.567927e-01,1.556532e-01,2.288461e-04
87,1.560912e-01,1.556582e-01,2.262711e-04
88,1.550246e-01,1.556510e-01,2.238144e-04
89,1.586480e-01,1.556847e-01,2.238185e-04
90,1.529493e-01,1.556543e-01,2.233857e-04
91,1.505462e-01,1.555982e-01,2.278745e-04
92,1.542018e-01,1.555830e-01,2.259025e-04
93,1.528175e-01,1.555533e-01,2.254221e-04
94,1.527073e-01,1.555230e-01,2.250480e-04
95,1.553448e-01,1.555211e-01,2.226869e-04
96,1.524122e-01,1.554887e-01,2.227096e-04
97,1.520482e-01,1.554533e-01,2.232202e-04
98,1.541802e-01,1.554403e-01,2.213201e-04
99,1.533248e-01,1.554189e-01,2.201137e-04
100,1.558663e-01,1.554234e-01,2.179580e-04
