BLOCK,ACTUAL_X,X_AVE,ERROR
1,1.737267e+00,1.737267e+00,0.000000e+00
2,1.618116e+00,1.677691e+00,4.212628e-02
3,1.633302e+00,1.662895e+00,3.057246e-02
4,1.709044e+00,1.674432e+00,2.501177e-02
5,1.599311e+00,1.659408e+00,2.410308e-02
6,1.732742e+00,1.671630e+00,2.297677e-02
7,1.663227e+00,1.670430e+00,1.972571e-02
8,1.693498e+00,1.673313e+00,1.746948e-02
9,1.747449e+00,1.681551e+00,1.736219e-02
10,1.653693e+00,1.678765e+00,1.584788e-02
11,1.665551e+00,1.677564e+00,1.445262e-02
12,1.660244e+00,1.676120e+00,1.332010e-02
13,1.730084e+00,1.680271e+00,1.292613e-02
14,1.671013e+00,1.679610e+00,1.201974e-02
15,1.765947e+00,1.685366e+00,1.252091e-02
16,1.660693e+00,1.683824e+00,1.183293e-02
17,1.643080e+00,1.681427e+00,1.137701e-02
18,1.723036e+00,1.683739e+00,1.097727e-02
19,1.633089e+00,1.681073e+00,1.071832e-02
20,1.665511e+00,1.680295e+00,1.021061e-02
21,1.645329e+00,1.678630e+00,9.859215e-03
22,1.699827e+00,1.679593e+00,9.458030e-03
23,1.773520e+00,1.683677e+00,9.889230e-03
24,1.723116e+00,1.685320e+00,9.612738e-03
25,1.706284e+00,1.686159e+00,9.264732e-03
26,1.730458e+00,1.687863e+00,9.063708e-03
27,1.670853e+00,1.687233e+00,8.749882e-03
28,1.753582e+00,1.689602e+00,8.752374e-03
29,1.727729e+00,1.690917e+00,8.548740e-03
30,1.732716e+00,1.692310e+00,8.376552e-03
31,1.596902e+00,1.689233e+00,8.653284e-03
32,1.584471e+00,1.685959e+00,8.980831e-03
33,1.664653e+00,1.685313e+00,8.731861e-03
34,1.683693e+00,1.685266e+00,8.475171e-03
35,1.714302e+00,1.686095e+00,8.273529e-03
36,1.707191e+00,1.686681e+00,8.064434e-03
37,1.712098e+00,1.687368e+00,7.875679e-03
38,1.643204e+00,1.686206e+00,7.753702e-03
39,1.673360e+00,1.685877e+00,7.561882e-03
40,1.646160e+00,1.684884e+00,7.437737e-03
41,1.663187e+00,1.684354e+00,7.275131e-03
42,1.715142e+00,1.685088e+00,7.138748e-03
43,1.692276e+00,1.685255e+00,6.974688e-03
44,1.705333e+00,1.685711e+00,6.831084e-03
45,1.734987e+00,1.686806e+00,6.766478e-03
46,1.688671e+00,1.686847e+00,6.619502e-03
47,1.668373e+00,1.686454e+00,6.490320e-03
48,1.685489e+00,1.686433e+00,6.355136e-03
49,1.765409e+00,1.688045e+00,6.426570e-03
50,1.660569e+00,1.687496e+00,6.321489e-03
51,1.676124e+00,1.687273e+00,6.201470e-03
52,1.694849e+00,1.687418e+00,6.083922e-03
53,1.630844e+00,1.686351e+00,6.062049e-03
54,1.716178e+00,1.686903e+00,5.974900e-03
55,1.637382e+00,1.686003e+00,5.933719e-03
56,1.735458e+00,1.686886e+00,5.893111e-03
57,1.761773e+00,1.688200e+00,5.934367e-03
58,1.642622e+00,1.687414e+00,5.883849e-03
59,1.693338e+00,1.687514e+00,5.784979e-03
60,1.695342e+00,1.687645e+00,5.690034e-03
61,1.641551e+00,1.686889e+00,5.646706e-03
62,1.704751e+00,1.687177e+00,5.562975e-03
63,1.715676e+00,1.687630e+00,5.493034e-03
64,1.723391e+00,1.688188e+00,5.435551e-03
65,1.661911e+00,1.687784e+00,5.366940e-03
66,1.764840e+00,1.688952e+00,5.411122e-03
67,1.618031e+00,1.687893e+00,5.432905e-03
68,1.664876e+00,1.687555e+00,5.363544e-03
69,1.715107e+00,1.687954e+00,5.300654e-03
70,1.761173e+00,1.689000e+00,5.327135e-03
71,1.718907e+00,1.689421e+00,5.268732e-03
72,1.751231e+00,1.690280e+00,5.265029e-03
73,1.732747e+00,1.690861e+00,5.224945e-03
74,1.778262e+00,1.692043e+00,5.286144e-03
75,1.722387e+00,1.692447e+00,5.231122e-03
76,1.640413e+00,1.691762e+00,5.206903e-03
77,1.732680e+00,1.692294e+00,5.166326e-03
78,1.721524e+00,1.692669e+00,5.113665e-03
79,1.684338e+00,1.692563e+00,5.050022e-03
80,1.671618e+00,1.692301e+00,4.993679e-03
81,1.773982e+00,1.693310e+00,5.032816e-03
82,1.662249e+00,1.692931e+00,4.985674e-03
83,1.732440e+00,1.693407e+00,4.948278e-03
84,1.691200e+00,1.693381e+00,4.889440e-03
85,1.690009e+00,1.693341e+00,4.832078e-03
86,1.708102e+00,1.693513e+00,4.778938e-03
87,1.701529e+00,1.693605e+00,4.724896e-03
88,1.671951e+00,1.693359e+00,4.677607e-03
89,1.680600e+00,1.693215e+00,4.627246e-03
90,1.676658e+00,1.693031e+00,4.579488e-03
91,1.583453e+00,1.691827e+00,4.684803e-03
92,1.629898e+00,1.691154e+00,4.681993e-03
93,1.824258e+00,1.692585e+00,4.845466e-03
94,1.715911e+00,1.692833e+00,4.800268e-03
95,1.690893e+00,1.692813e+00,4.749783e-03
96,1.714569e+00,1.693040e+00,4.705709e-03
97,1.725102e+00,1.693370e+00,4.668791e-03
98,1.684200e+00,1.693277e+00,4.622088e-03
99,1.598364e+00,1.692318e+00,4.673770e-03
100,1.715929e+00,1.692554e+00,4.632992e-03
