BLOCK,ACTUAL_X,X_AVE,ERROR
1,1.96085,1.96085,0
2,1.95148,1.95616,0.00331092
3,1.84395,1.91876,0.0306198
4,2.02325,1.94488,0.0322357
5,2.07586,1.97108,0.0348425
6,1.86386,1.95321,0.0333041
7,1.77972,1.92842,0.0366252
8,1.76146,1.90755,0.0375253
9,1.90579,1.90736,0.0333563
10,1.99967,1.91659,0.031272
11,1.98301,1.92263,0.0290063
12,1.85106,1.91666,0.0271953
13,1.89026,1.91463,0.0251791
14,1.748,1.90273,0.0260422
15,1.98974,1.90853,0.0249437
16,1.78071,1.90054,0.0246309
17,1.80127,1.8947,0.0238642
18,1.85478,1.89248,0.0226413
19,1.89934,1.89284,0.0214525
20,1.92584,1.89449,0.0204432
21,1.71327,1.88586,0.0212131
22,2.00852,1.89144,0.0209687
23,2.01812,1.89695,0.0207677
24,1.93176,1.8984,0.019953
25,2.04927,1.90443,0.0200468
26,1.87873,1.90344,0.0193001
27,1.94551,1.905,0.0186481
28,1.66221,1.89633,0.0198962
29,2.08424,1.90281,0.0202377
30,1.74621,1.89759,0.0202251
31,1.76174,1.89321,0.0200418
32,2.25751,1.90459,0.0224168
33,2.01402,1.90791,0.0219814
34,2.05186,1.91214,0.0217388
35,2.06047,1.91638,0.0215268
36,1.9752,1.91801,0.0209908
37,2.00635,1.9204,0.0205588
38,1.77416,1.91655,0.0203748
39,1.98461,1.9183,0.0199269
40,1.70132,1.91287,0.0201536
41,1.83882,1.91107,0.0197428
42,1.85294,1.90968,0.0193212
43,1.99878,1.91176,0.0189826
44,1.97722,1.91324,0.0186094
45,1.95788,1.91424,0.0182223
46,1.93073,1.91459,0.0178297
47,1.67308,1.90946,0.0181757
48,1.73035,1.90572,0.018176
49,2.10696,1.90983,0.0182632
50,1.98024,1.91124,0.0179521
51,1.7624,1.90832,0.0178357
52,1.91308,1.90841,0.017493
53,1.77981,1.90599,0.0173304
54,1.99911,1.90771,0.017095
55,1.77812,1.90535,0.0169458
56,2.0224,1.90744,0.0167716
57,1.83322,1.90614,0.0165279
58,1.82235,1.9047,0.0163059
59,1.78536,1.90268,0.0161545
60,1.67845,1.89894,0.0163118
61,1.89854,1.89893,0.0160444
62,1.65233,1.89495,0.0162711
63,1.82744,1.89388,0.0160481
64,2.00344,1.89559,0.0158884
65,1.92527,1.89605,0.0156505
66,1.86061,1.89551,0.0154226
67,2.08028,1.89827,0.015437
68,1.76913,1.89637,0.0153264
69,1.89021,1.89628,0.0151045
70,1.91675,1.89658,0.0148916
71,2.23181,1.9013,0.0154122
72,1.80701,1.89999,0.0152537
73,1.89873,1.89997,0.0150447
74,2.32753,1.90575,0.0159123
75,2.20936,1.9098,0.0162069
76,1.92936,1.91005,0.0159957
77,2.12979,1.91291,0.0160405
78,1.89849,1.91272,0.0158359
79,2.05958,1.91458,0.0157442
80,1.85365,1.91382,0.0155658
81,1.77049,1.91205,0.0154738
82,2.14089,1.91484,0.0155348
83,1.95515,1.91533,0.0153552
84,1.95412,1.91579,0.0151793
85,1.73628,1.91368,0.0151469
86,1.84946,1.91293,0.0149892
87,1.63849,1.90978,0.0151452
88,1.71012,1.90751,0.0151421
89,1.78932,1.90618,0.0150301
90,2.10113,1.90835,0.0150183
91,1.83435,1.90753,0.0148753
92,1.84315,1.90683,0.0147301
93,1.76965,1.90536,0.0146454
94,2.02122,1.90659,0.0145413
95,1.79765,1.90544,0.0144334
96,1.87092,1.90508,0.0142875
97,1.66889,1.90265,0.0143462
98,1.99699,1.90361,0.0142321
99,1.96339,1.90421,0.0141012
100,1.89572,1.90413,0.0139604
