BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-3.48282,-3.48282,0
2,-3.6515,-3.56716,0.0596374
3,-3.66097,-3.59843,0.0472512
4,-3.48138,-3.56917,0.0435667
5,-3.61347,-3.57803,0.035743
6,-3.39133,-3.54691,0.0411592
7,-3.65552,-3.56243,0.0380915
8,-3.57043,-3.56343,0.0333432
9,-3.6043,-3.56797,0.029946
10,-3.5351,-3.56468,0.0271313
11,-3.59329,-3.56728,0.0247891
12,-3.54162,-3.56514,0.0228154
13,-3.59157,-3.56718,0.0211507
14,-3.70408,-3.57696,0.0217836
15,-3.49469,-3.57147,0.0210105
16,-3.43204,-3.56276,0.0214286
17,-3.53749,-3.56127,0.0202196
18,-3.41403,-3.55309,0.0206849
19,-3.38028,-3.544,0.021503
20,-3.55383,-3.54449,0.0204335
21,-3.64842,-3.54944,0.0200509
22,-3.5048,-3.54741,0.0192419
23,-3.68855,-3.55354,0.0193591
24,-3.47605,-3.55031,0.0188198
25,-3.47115,-3.54715,0.0183315
26,-3.39,-3.5411,0.0185961
27,-3.50501,-3.53977,0.0179554
28,-3.49653,-3.53822,0.0173804
29,-3.48906,-3.53653,0.0168635
30,-3.53915,-3.53662,0.0163016
31,-3.58427,-3.53815,0.0158481
32,-3.58716,-3.53968,0.0154267
33,-3.3369,-3.53354,0.0161367
34,-3.47468,-3.53181,0.0157547
35,-3.40503,-3.52819,0.0157154
36,-3.63061,-3.53103,0.0155343
37,-3.52845,-3.53096,0.0151146
38,-3.55497,-3.53159,0.01473
39,-3.62866,-3.53408,0.0145611
40,-3.51827,-3.53369,0.0142024
41,-3.55558,-3.53422,0.0138661
42,-3.60158,-3.53582,0.0136284
43,-3.50555,-3.53512,0.0133296
44,-3.65066,-3.53775,0.0132828
45,-3.70555,-3.54148,0.0135009
46,-3.50084,-3.54059,0.0132362
47,-3.3665,-3.53689,0.0134629
48,-3.53538,-3.53686,0.0131825
49,-3.63589,-3.53888,0.0130675
50,-3.7601,-3.5433,0.0135344
51,-3.46028,-3.54167,0.0133666
52,-3.42713,-3.53947,0.0132898
53,-3.5036,-3.53879,0.0130563
54,-3.52975,-3.53863,0.0128156
55,-3.49814,-3.53789,0.0126037
56,-3.58415,-3.53872,0.0124057
57,-3.41155,-3.53649,0.012387
58,-3.63561,-3.5382,0.0122908
59,-3.53406,-3.53813,0.0120826
60,-3.63202,-3.53969,0.0119822
61,-3.59161,-3.54054,0.0118159
62,-3.49439,-3.5398,0.0116488
63,-3.62811,-3.5412,0.0115479
64,-3.43063,-3.53947,0.011496
65,-3.48317,-3.5386,0.0113517
66,-3.45166,-3.53729,0.0112559
67,-3.73998,-3.54031,0.0114872
68,-3.60075,-3.5412,0.0113526
69,-3.53974,-3.54118,0.0111881
70,-3.64693,-3.54269,0.0111298
71,-3.50915,-3.54222,0.0109831
72,-3.54924,-3.54232,0.010831
73,-3.64052,-3.54366,0.0107658
74,-3.53801,-3.54358,0.0106206
75,-3.80822,-3.54711,0.0110496
76,-3.63446,-3.54826,0.0109638
77,-3.64966,-3.54958,0.0109002
78,-3.5362,-3.54941,0.0107618
79,-3.47644,-3.54848,0.0106651
80,-3.62348,-3.54942,0.010573
81,-3.57427,-3.54973,0.0104469
82,-3.4614,-3.54865,0.0103749
83,-3.5666,-3.54887,0.0102521
84,-3.46468,-3.54787,0.0101789
85,-3.56761,-3.5481,0.0100618
86,-3.66058,-3.54941,0.0100295
87,-3.47757,-3.54858,0.00994812
88,-3.66046,-3.54985,0.00991598
89,-3.64409,-3.55091,0.00986094
90,-3.46508,-3.54996,0.00979738
91,-3.53284,-3.54977,0.00969153
92,-3.5943,-3.55025,0.00959826
93,-3.50949,-3.54981,0.00950506
94,-3.65176,-3.5509,0.00946562
95,-3.59832,-3.5514,0.00937913
96,-3.52247,-3.5511,0.00928627
97,-3.69147,-3.55254,0.00930261
98,-3.44881,-3.55149,0.00926771
99,-3.48159,-3.55078,0.00920095
100,-3.59752,-3.55125,0.00912081
