BLOCK,ACTUAL_M,M_AVE,ERROR
1,3.243400e-01,3.243400e-01,0.000000e+00
2,4.181280e-01,3.712340e-01,3.315907e-02
3,3.372240e-01,3.598973e-01,2.396575e-02
4,4.241440e-01,3.759590e-01,2.272793e-02
5,4.124240e-01,3.832520e-01,1.931704e-02
6,3.720120e-01,3.813787e-01,1.618811e-02
7,2.735280e-01,3.659714e-01,1.989978e-02
8,2.731480e-01,3.543685e-01,2.051799e-02
9,3.099960e-01,3.494382e-01,1.882124e-02
10,3.125040e-01,3.457448e-01,1.729772e-02
11,3.694560e-01,3.479004e-01,1.585894e-02
12,4.898480e-01,3.597293e-01,1.842821e-02
13,3.368480e-01,3.579692e-01,1.709450e-02
14,2.836720e-01,3.526623e-01,1.667690e-02
15,3.081520e-01,3.496949e-01,1.582690e-02
16,2.908760e-01,3.460188e-01,1.525869e-02
17,4.256720e-01,3.507042e-01,1.506333e-02
18,4.534040e-01,3.564098e-01,1.526884e-02
19,4.169840e-01,3.595979e-01,1.479431e-02
20,3.598520e-01,3.596106e-01,1.405460e-02
21,3.265520e-01,3.580364e-01,1.347321e-02
22,2.875560e-01,3.548327e-01,1.323619e-02
23,3.434480e-01,3.543377e-01,1.266996e-02
24,2.820000e-01,3.513237e-01,1.249541e-02
25,3.433320e-01,3.510040e-01,1.199968e-02
26,4.254520e-01,3.538674e-01,1.187488e-02
27,3.069040e-01,3.521280e-01,1.156175e-02
28,3.101320e-01,3.506281e-01,1.124570e-02
29,2.989000e-01,3.488444e-01,1.099847e-02
30,2.947400e-01,3.470409e-01,1.077870e-02
31,4.067560e-01,3.489672e-01,1.060173e-02
32,3.475200e-01,3.489220e-01,1.027052e-02
33,3.929240e-01,3.502554e-01,1.004548e-02
34,2.742640e-01,3.480204e-01,9.995571e-03
35,3.126960e-01,3.470111e-01,9.760804e-03
36,3.969040e-01,3.483970e-01,9.587557e-03
37,3.258920e-01,3.477888e-01,9.347708e-03
38,3.709800e-01,3.483991e-01,9.121616e-03
39,3.860400e-01,3.493642e-01,8.938644e-03
40,4.390400e-01,3.516061e-01,8.991928e-03
41,3.247880e-01,3.509520e-01,8.796371e-03
42,3.213320e-01,3.502468e-01,8.615158e-03
43,3.730800e-01,3.507778e-01,8.431154e-03
44,3.895960e-01,3.516600e-01,8.285566e-03
45,3.336440e-01,3.512596e-01,8.111110e-03
46,3.450840e-01,3.511254e-01,7.935892e-03
47,4.482880e-01,3.531927e-01,8.031794e-03
48,5.062960e-01,3.563823e-01,8.474181e-03
49,3.691040e-01,3.566420e-01,8.305214e-03
50,4.552320e-01,3.586138e-01,8.369908e-03
51,4.528120e-01,3.604608e-01,8.407117e-03
52,2.908040e-01,3.591212e-01,8.351480e-03
53,4.428920e-01,3.607018e-01,8.342132e-03
54,3.878960e-01,3.612054e-01,8.202835e-03
55,3.164400e-01,3.603915e-01,8.093971e-03
56,3.354840e-01,3.599467e-01,7.961647e-03
57,4.465240e-01,3.614656e-01,7.965538e-03
58,3.235280e-01,3.608115e-01,7.855011e-03
59,3.155160e-01,3.600438e-01,7.759301e-03
60,3.296400e-01,3.595371e-01,7.646508e-03
61,3.675400e-01,3.596683e-01,7.522281e-03
62,4.103600e-01,3.604859e-01,7.445255e-03
63,3.352400e-01,3.600851e-01,7.337852e-03
64,3.507320e-01,3.599390e-01,7.224654e-03
65,3.535960e-01,3.598414e-01,7.114164e-03
66,3.921360e-01,3.603307e-01,7.023181e-03
67,3.387800e-01,3.600091e-01,6.925719e-03
68,3.526080e-01,3.599002e-01,6.824725e-03
69,3.737000e-01,3.601002e-01,6.728746e-03
70,3.259200e-01,3.596119e-01,6.650315e-03
71,4.089400e-01,3.603067e-01,6.592839e-03
72,3.312240e-01,3.599028e-01,6.513634e-03
73,2.745040e-01,3.587329e-01,6.528613e-03
74,2.896480e-01,3.577994e-01,6.506796e-03
75,2.745920e-01,3.566899e-01,6.513933e-03
76,3.381480e-01,3.564459e-01,6.432791e-03
77,3.240880e-01,3.560257e-01,6.362960e-03
78,3.838440e-01,3.563824e-01,6.291370e-03
79,4.415520e-01,3.574605e-01,6.303428e-03
80,4.040280e-01,3.580426e-01,6.251454e-03
81,3.301320e-01,3.576980e-01,6.183765e-03
82,3.179320e-01,3.572130e-01,6.127339e-03
83,1.801520e-01,3.550798e-01,6.414129e-03
84,3.779560e-01,3.553521e-01,6.343549e-03
85,3.169080e-01,3.548998e-01,6.285022e-03
86,3.984000e-01,3.554056e-01,6.232261e-03
87,4.272920e-01,3.562319e-01,6.215159e-03
88,4.211600e-01,3.569697e-01,6.188171e-03
89,4.123320e-01,3.575918e-01,6.149827e-03
90,3.391240e-01,3.573866e-01,6.084918e-03
91,3.886880e-01,3.577305e-01,6.027765e-03
92,3.580360e-01,3.577339e-01,5.962246e-03
93,2.511960e-01,3.565883e-01,6.007181e-03
94,2.789000e-01,3.557618e-01,5.999859e-03
95,3.033480e-01,3.552101e-01,5.962016e-03
96,3.549000e-01,3.552069e-01,5.899912e-03
97,3.100720e-01,3.547416e-01,5.857409e-03
98,3.207640e-01,3.543949e-01,5.807891e-03
99,2.990200e-01,3.538355e-01,5.776097e-03
100,3.311760e-01,3.536089e-01,5.722779e-03
