BLOCK,ACTUAL_M,M_AVE,ERROR
1,0.03372,0.03372,0
2,0.05464,0.04418,0.00739634
3,0.06464,0.051,0.00743787
4,0.05724,0.05256,0.00573967
5,0.03492,0.049032,0.00557149
6,0.0538,0.0498267,0.00469924
7,0.03596,0.0478457,0.0044258
8,0.00496,0.042485,0.00633577
9,0.0392,0.04212,0.0056423
10,0.06424,0.044332,0.00549458
11,0.04208,0.0441273,0.00499888
12,0.0266,0.0426667,0.00479095
13,0.05904,0.0439262,0.00458498
14,0.0306,0.0429743,0.00435516
15,0.0708,0.0448293,0.00444236
16,0.01772,0.043135,0.00447618
17,0.036,0.0427153,0.0042325
18,0.07928,0.0447467,0.00445827
19,0.003,0.0425495,0.00473419
20,0.01936,0.04139,0.00463729
21,-0.02796,0.0380876,0.00546732
22,0.0482,0.0385473,0.00523809
23,0.03068,0.0382052,0.00502151
24,0.03556,0.038095,0.00481349
25,0.02728,0.0376624,0.00464035
26,0.05476,0.03832,0.00450823
27,0.01724,0.0375393,0.00440834
28,0.04024,0.0376357,0.00425195
29,0.02304,0.0371324,0.00413502
30,0.0618,0.0379547,0.00407812
31,0.03108,0.0377329,0.00395259
32,0.03688,0.0377062,0.00382916
33,0.02404,0.0372921,0.00373545
34,0.0672,0.0381718,0.00372772
35,0.02812,0.0378846,0.00363226
36,0.0658,0.03866,0.00361319
37,0.03724,0.0386216,0.00351574
38,0.0212,0.0381632,0.00345298
39,0.05868,0.0386892,0.00340428
40,0.04836,0.038931,0.00332775
41,0.01428,0.0383298,0.00330045
42,0.03896,0.0383448,0.0032219
43,0.02696,0.03808,0.00315783
44,0.00188,0.0372573,0.00319144
45,0.0322,0.0371449,0.0031225
46,-0.00784,0.036167,0.0032041
47,0.02692,0.0359702,0.00314196
48,0.05952,0.0364608,0.00311457
49,0.02568,0.0362408,0.00305877
50,0.04984,0.0365128,0.00300967
51,0.02448,0.0362769,0.00295989
52,0.00744,0.0357223,0.00295446
53,0.03236,0.0356589,0.00289939
54,0.04532,0.0358378,0.00285122
55,0.01232,0.0354102,0.00283126
56,0.0314,0.0353386,0.00278161
57,0.04044,0.0354281,0.00273424
58,0.04568,0.0356048,0.00269281
59,0.02344,0.0353986,0.00265505
60,0.0822,0.0361787,0.00272297
61,0.04768,0.0363672,0.00268485
62,0.01,0.0359419,0.00267502
63,0.05712,0.0362781,0.00265359
64,0.02704,0.0361337,0.00261606
65,0.03512,0.0361182,0.00257585
66,0.02036,0.0358794,0.00254787
67,0.05976,0.0362358,0.00253465
68,0.02156,0.03602,0.00250655
69,0.0608,0.0363791,0.00249581
70,0.0638,0.0367709,0.00249071
71,0.01228,0.0364259,0.0024794
72,0.03392,0.0363911,0.00244521
73,0.03968,0.0364362,0.00241213
74,0.05264,0.0366551,0.00238945
75,0.06528,0.0370368,0.00238788
76,0.04168,0.0370979,0.00235724
77,0.01668,0.0368327,0.00234149
78,0.02908,0.0367333,0.00231358
79,0.11176,0.037683,0.00247155
80,0.03648,0.037668,0.0024407
81,0.06056,0.0379506,0.00242687
82,0.08292,0.038499,0.00245846
83,0.04868,0.0386217,0.0024319
84,0.05908,0.0388652,0.00241511
85,0.03348,0.0388019,0.00238753
86,-0.00824,0.0382549,0.00242162
87,0.02992,0.0381591,0.00239568
88,0.04252,0.0382086,0.00236896
89,-0.00712,0.0376993,0.00239647
90,0.04176,0.0377444,0.00237027
91,0.0784,0.0381912,0.00238595
92,0.04012,0.0382122,0.00236011
93,0.046,0.0382959,0.00233622
94,0.02656,0.0381711,0.0023147
95,0.0666,0.0384703,0.0023096
96,0.02652,0.0383458,0.00228889
97,0.06196,0.0385893,0.0022782
98,0.06732,0.0388824,0.00227374
99,0.01384,0.0386295,0.0022648
100,0.03056,0.0385488,0.00224359
