BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-4.546317e-01,-4.546317e-01,0.000000e+00
2,-4.556910e-01,-4.551613e-01,3.745120e-04
3,-4.523974e-01,-4.542400e-01,7.926061e-04
4,-4.576754e-01,-4.550989e-01,9.521589e-04
5,-4.564770e-01,-4.553745e-01,8.006256e-04
6,-4.557511e-01,-4.554373e-01,6.696444e-04
7,-4.531809e-01,-4.551149e-01,6.469260e-04
8,-4.566685e-01,-4.553091e-01,5.944933e-04
9,-4.547126e-01,-4.552428e-01,5.321208e-04
10,-4.546750e-01,-4.551860e-01,4.819284e-04
11,-4.545921e-01,-4.551321e-01,4.411314e-04
12,-4.570501e-01,-4.552919e-01,4.323586e-04
13,-4.568730e-01,-4.554135e-01,4.158560e-04
14,-4.553379e-01,-4.554081e-01,3.861871e-04
15,-4.511523e-01,-4.551244e-01,4.528226e-04
16,-4.505169e-01,-4.548364e-01,5.078994e-04
17,-4.566046e-01,-4.549404e-01,4.885573e-04
18,-4.552524e-01,-4.549578e-01,4.617225e-04
19,-4.550150e-01,-4.549608e-01,4.374312e-04
20,-4.580024e-01,-4.551129e-01,4.412051e-04
21,-4.556416e-01,-4.551380e-01,4.209131e-04
22,-4.581172e-01,-4.552735e-01,4.230033e-04
23,-4.551219e-01,-4.552669e-01,4.046632e-04
24,-4.589564e-01,-4.554206e-01,4.159794e-04
25,-4.535861e-01,-4.553472e-01,4.057610e-04
26,-4.551587e-01,-4.553400e-01,3.902196e-04
27,-4.561949e-01,-4.553716e-01,3.770494e-04
28,-4.538207e-01,-4.553162e-01,3.676293e-04
29,-4.550078e-01,-4.553056e-01,3.551062e-04
30,-4.548162e-01,-4.552893e-01,3.436439e-04
31,-4.544842e-01,-4.552633e-01,3.335385e-04
32,-4.557373e-01,-4.552781e-01,3.234441e-04
33,-4.503970e-01,-4.551302e-01,3.458132e-04
34,-4.533562e-01,-4.550780e-01,3.395559e-04
35,-4.517310e-01,-4.549824e-01,3.430560e-04
36,-4.544947e-01,-4.549689e-01,3.337940e-04
37,-4.566035e-01,-4.550130e-01,3.276833e-04
38,-4.521504e-01,-4.549377e-01,3.276049e-04
39,-4.566466e-01,-4.549815e-01,3.221217e-04
40,-4.538185e-01,-4.549525e-01,3.153782e-04
41,-4.548877e-01,-4.549509e-01,3.076900e-04
42,-4.551820e-01,-4.549564e-01,3.004132e-04
43,-4.564007e-01,-4.549900e-01,2.952987e-04
44,-4.516706e-01,-4.549145e-01,2.980683e-04
45,-4.547138e-01,-4.549101e-01,2.914779e-04
46,-4.563294e-01,-4.549409e-01,2.867698e-04
47,-4.555139e-01,-4.549531e-01,2.809273e-04
48,-4.542082e-01,-4.549376e-01,2.755030e-04
49,-4.559590e-01,-4.549584e-01,2.706678e-04
50,-4.523663e-01,-4.549066e-01,2.701737e-04
51,-4.520438e-01,-4.548505e-01,2.706445e-04
52,-4.565378e-01,-4.548829e-01,2.673780e-04
53,-4.573569e-01,-4.549296e-01,2.663766e-04
54,-4.548596e-01,-4.549283e-01,2.614468e-04
55,-4.561720e-01,-4.549509e-01,2.576693e-04
56,-4.520798e-01,-4.548996e-01,2.581185e-04
57,-4.565618e-01,-4.549288e-01,2.552319e-04
58,-4.535870e-01,-4.549057e-01,2.518776e-04
59,-4.563796e-01,-4.549306e-01,2.488443e-04
60,-4.542119e-01,-4.549187e-01,2.449850e-04
61,-4.578887e-01,-4.549674e-01,2.457596e-04
62,-4.565525e-01,-4.549929e-01,2.431220e-04
63,-4.580156e-01,-4.550409e-01,2.439512e-04
64,-4.539433e-01,-4.550238e-01,2.407415e-04
65,-4.549746e-01,-4.550230e-01,2.370390e-04
66,-4.538906e-01,-4.550058e-01,2.340677e-04
67,-4.531486e-01,-4.549781e-01,2.322098e-04
68,-4.581628e-01,-4.550250e-01,2.334700e-04
69,-4.559746e-01,-4.550387e-01,2.304917e-04
70,-4.555517e-01,-4.550460e-01,2.273155e-04
71,-4.567707e-01,-4.550703e-01,2.254080e-04
72,-4.547166e-01,-4.550654e-01,2.223309e-04
73,-4.554037e-01,-4.550701e-01,2.193335e-04
74,-4.546394e-01,-4.550642e-01,2.164468e-04
75,-4.552249e-01,-4.550664e-01,2.135714e-04
76,-4.536631e-01,-4.550479e-01,2.115579e-04
77,-4.551195e-01,-4.550488e-01,2.088124e-04
78,-4.556533e-01,-4.550566e-01,2.062791e-04
79,-4.549463e-01,-4.550552e-01,2.036727e-04
80,-4.578026e-01,-4.550895e-01,2.040017e-04
81,-4.522045e-01,-4.550539e-01,2.045689e-04
82,-4.542695e-01,-4.550444e-01,2.022977e-04
83,-4.536838e-01,-4.550280e-01,2.005234e-04
84,-4.565021e-01,-4.550455e-01,1.989026e-04
85,-4.571755e-01,-4.550706e-01,1.981348e-04
86,-4.543144e-01,-4.550618e-01,1.960259e-04
87,-4.572113e-01,-4.550865e-01,1.953236e-04
88,-4.566381e-01,-4.551041e-01,1.938982e-04
89,-4.542486e-01,-4.550945e-01,1.919576e-04
90,-4.524381e-01,-4.550650e-01,1.920806e-04
91,-4.546423e-01,-4.550603e-01,1.900259e-04
92,-4.580752e-01,-4.550931e-01,1.907651e-04
93,-4.582002e-01,-4.551265e-01,1.916172e-04
94,-4.559510e-01,-4.551353e-01,1.897794e-04
95,-4.527201e-01,-4.551099e-01,1.894770e-04
96,-4.546385e-01,-4.551050e-01,1.875668e-04
97,-4.547255e-01,-4.551010e-01,1.856740e-04
98,-4.568288e-01,-4.551187e-01,1.846144e-04
99,-4.551726e-01,-4.551192e-01,1.827504e-04
100,-4.526064e-01,-4.550941e-01,1.826423e-04
