BLOCK,ACTUAL_CV,CV_AVE,ERROR
1,3.521393e-01,3.521393e-01,0.000000e+00
2,3.598863e-01,3.560128e-01,2.738976e-03
3,3.539500e-01,3.553252e-01,1.910348e-03
4,3.607535e-01,3.566823e-01,1.853113e-03
5,4.023207e-01,3.658100e-01,8.297548e-03
6,3.218987e-01,3.584914e-01,9.614900e-03
7,3.936589e-01,3.635153e-01,9.463290e-03
8,3.440307e-01,3.610798e-01,8.588087e-03
9,3.802006e-01,3.632043e-01,7.892267e-03
10,2.611787e-01,3.530017e-01,1.200567e-02
11,3.315350e-01,3.510502e-01,1.107172e-02
12,4.035263e-01,3.554232e-01,1.097877e-02
13,3.831418e-01,3.575554e-01,1.033923e-02
14,2.955105e-01,3.531237e-01,1.050768e-02
15,3.351285e-01,3.519240e-01,9.875417e-03
16,4.050461e-01,3.552441e-01,9.800441e-03
17,3.510475e-01,3.549973e-01,9.227053e-03
18,3.821665e-01,3.565067e-01,8.837035e-03
19,2.643211e-01,3.516548e-01,9.612015e-03
20,3.524780e-01,3.516959e-01,9.131502e-03
21,3.670440e-01,3.524268e-01,8.725867e-03
22,3.678740e-01,3.531289e-01,8.357439e-03
23,3.088169e-01,3.512023e-01,8.213138e-03
24,3.849164e-01,3.526071e-01,7.990153e-03
25,3.396293e-01,3.520880e-01,7.687391e-03
26,3.393503e-01,3.515981e-01,7.407317e-03
27,3.340402e-01,3.509478e-01,7.161459e-03
28,4.164457e-01,3.532870e-01,7.277712e-03
29,3.613294e-01,3.535643e-01,7.032038e-03
30,3.815786e-01,3.544981e-01,6.859358e-03
31,3.341963e-01,3.538432e-01,6.669279e-03
32,3.357058e-01,3.532764e-01,6.484904e-03
33,2.686367e-01,3.507116e-01,6.776646e-03
34,4.510979e-01,3.536641e-01,7.191828e-03
35,4.269122e-01,3.557569e-01,7.284486e-03
36,3.864968e-01,3.566108e-01,7.132009e-03
37,3.428298e-01,3.562384e-01,6.948971e-03
38,3.655576e-01,3.564836e-01,6.770429e-03
39,4.531309e-01,3.589617e-01,7.035755e-03
40,2.159585e-01,3.553867e-01,7.714879e-03
41,3.811453e-01,3.560149e-01,7.552249e-03
42,3.814137e-01,3.566196e-01,7.396605e-03
43,3.744663e-01,3.570347e-01,7.236226e-03
44,3.528988e-01,3.569407e-01,7.072377e-03
45,4.147768e-01,3.582259e-01,7.031026e-03
46,3.383432e-01,3.577937e-01,6.891450e-03
47,3.653260e-01,3.579540e-01,6.746687e-03
48,3.654408e-01,3.581099e-01,6.607934e-03
49,3.591191e-01,3.581305e-01,6.473110e-03
50,2.886199e-01,3.567403e-01,6.491217e-03
51,3.663592e-01,3.569289e-01,6.366678e-03
52,3.285730e-01,3.563836e-01,6.267551e-03
53,3.581358e-01,3.564167e-01,6.149383e-03
54,4.024888e-01,3.572699e-01,6.094405e-03
55,2.757682e-01,3.557880e-01,6.161119e-03
56,3.027216e-01,3.548404e-01,6.123540e-03
57,4.202178e-01,3.559874e-01,6.122584e-03
58,3.449400e-01,3.557969e-01,6.019984e-03
59,3.306768e-01,3.553711e-01,5.932987e-03
60,3.143953e-01,3.546882e-01,5.873278e-03
61,2.858820e-01,3.535602e-01,5.884312e-03
62,4.000601e-01,3.543102e-01,5.837004e-03
63,3.753015e-01,3.546434e-01,5.753856e-03
64,4.180991e-01,3.556349e-01,5.748743e-03
65,3.749163e-01,3.559316e-01,5.667949e-03
66,4.070635e-01,3.567063e-01,5.634769e-03
67,2.837476e-01,3.556174e-01,5.654910e-03
68,3.763971e-01,3.559229e-01,5.580000e-03
69,3.850123e-01,3.563445e-01,5.515033e-03
70,3.707319e-01,3.565501e-01,5.440075e-03
71,3.347030e-01,3.562423e-01,5.372150e-03
72,2.818041e-01,3.552085e-01,5.396103e-03
73,3.712352e-01,3.554280e-01,5.326648e-03
74,3.289651e-01,3.550704e-01,5.266657e-03
75,4.464046e-01,3.562882e-01,5.335370e-03
76,4.115870e-01,3.570158e-01,5.314550e-03
77,3.488355e-01,3.569096e-01,5.246592e-03
78,3.964955e-01,3.574171e-01,5.203816e-03
79,3.578773e-01,3.574229e-01,5.137949e-03
80,3.367929e-01,3.571650e-01,5.080191e-03
81,2.667379e-01,3.560487e-01,5.138673e-03
82,3.672996e-01,3.561859e-01,5.077838e-03
83,2.706123e-01,3.551549e-01,5.120258e-03
84,3.516864e-01,3.551136e-01,5.059469e-03
85,3.349690e-01,3.548766e-01,5.005493e-03
86,3.517777e-01,3.548405e-01,4.947420e-03
87,3.268754e-01,3.545191e-01,4.900984e-03
88,3.414464e-01,3.543706e-01,4.847541e-03
89,3.838256e-01,3.547015e-01,4.804359e-03
90,3.859882e-01,3.550491e-01,4.763537e-03
91,3.772065e-01,3.552926e-01,4.717410e-03
92,3.124033e-01,3.548264e-01,4.689112e-03
93,4.220241e-01,3.555490e-01,4.694031e-03
94,2.960949e-01,3.549165e-01,4.686513e-03
95,3.265559e-01,3.546180e-01,4.646680e-03
96,3.306035e-01,3.543678e-01,4.605006e-03
97,2.401998e-01,3.531908e-01,4.705541e-03
98,2.680274e-01,3.523218e-01,4.737090e-03
99,3.654001e-01,3.524539e-01,4.691082e-03
100,3.427805e-01,3.523572e-01,4.645169e-03
