BLOCK,ACTUAL_CV,CV_AVE,ERROR
1,4.081224e-04,4.081224e-04,0.000000e+00
2,0.000000e+00,2.040612e-04,1.442931e-04
3,0.000000e+00,1.360408e-04,1.110769e-04
4,1.831902e-01,4.589957e-02,3.963247e-02
5,2.796894e-02,4.231344e-02,3.186781e-02
6,4.077551e-03,3.594080e-02,2.718621e-02
7,0.000000e+00,3.080640e-02,2.378237e-02
8,0.000000e+00,2.695560e-02,2.111903e-02
9,0.000000e+00,2.396053e-02,1.898366e-02
10,0.000000e+00,2.156448e-02,1.723584e-02
11,0.000000e+00,1.960407e-02,1.578004e-02
12,0.000000e+00,1.797040e-02,1.454936e-02
13,1.632000e-03,1.671360e-02,1.348435e-02
14,0.000000e+00,1.551977e-02,1.257392e-02
15,0.000000e+00,1.448512e-02,1.177815e-02
16,1.632000e-03,1.368180e-02,1.106937e-02
17,0.000000e+00,1.287699e-02,1.044745e-02
18,0.000000e+00,1.216160e-02,9.891500e-03
19,0.000000e+00,1.152151e-02,9.391582e-03
20,0.000000e+00,1.094544e-02,8.939654e-03
21,4.081224e-04,1.044366e-02,8.528027e-03
22,0.000000e+00,9.968950e-03,8.153591e-03
23,0.000000e+00,9.535517e-03,7.810599e-03
24,0.000000e+00,9.138204e-03,7.495256e-03
25,0.000000e+00,8.772676e-03,7.204353e-03
26,0.000000e+00,8.435265e-03,6.935159e-03
27,0.000000e+00,8.122848e-03,6.685335e-03
28,0.000000e+00,7.832746e-03,6.452864e-03
29,0.000000e+00,7.562652e-03,6.236001e-03
30,0.000000e+00,7.310563e-03,6.033228e-03
31,0.000000e+00,7.074739e-03,5.843215e-03
32,0.000000e+00,6.853653e-03,5.664795e-03
33,0.000000e+00,6.645967e-03,5.496941e-03
34,0.000000e+00,6.450497e-03,5.338740e-03
35,0.000000e+00,6.266197e-03,5.189385e-03
36,0.000000e+00,6.092136e-03,5.048154e-03
37,0.000000e+00,5.927484e-03,4.914401e-03
38,0.000000e+00,5.771497e-03,4.787550e-03
39,4.081224e-04,5.633975e-03,4.666767e-03
40,0.000000e+00,5.493126e-03,4.552223e-03
41,0.000000e+00,5.359147e-03,4.443164e-03
42,0.000000e+00,5.231548e-03,4.339206e-03
43,0.000000e+00,5.109884e-03,4.240000e-03
44,0.000000e+00,4.993750e-03,4.145226e-03
45,0.000000e+00,4.882778e-03,4.054595e-03
46,0.000000e+00,4.776631e-03,3.967841e-03
47,0.000000e+00,4.675000e-03,3.884720e-03
48,0.000000e+00,4.577605e-03,3.805009e-03
49,0.000000e+00,4.484184e-03,3.728503e-03
50,1.765221e-01,7.924942e-03,4.995324e-03
51,0.000000e+00,7.769551e-03,4.899793e-03
52,0.000000e+00,7.620137e-03,4.807844e-03
53,0.000000e+00,7.476360e-03,4.719279e-03
54,1.632000e-03,7.368132e-03,4.633126e-03
55,0.000000e+00,7.234165e-03,4.550824e-03
56,0.000000e+00,7.104984e-03,4.471392e-03
57,0.000000e+00,6.980335e-03,4.394684e-03
58,0.000000e+00,6.859985e-03,4.320561e-03
59,1.632000e-03,6.771375e-03,4.248240e-03
60,0.000000e+00,6.658518e-03,4.178934e-03
61,2.855143e-03,6.596168e-03,4.110892e-03
62,0.000000e+00,6.489778e-03,4.045964e-03
63,0.000000e+00,6.386766e-03,3.983054e-03
64,1.224122e-03,6.306099e-03,3.921635e-03
65,0.000000e+00,6.209083e-03,3.862502e-03
66,0.000000e+00,6.115006e-03,3.805125e-03
67,0.000000e+00,6.023737e-03,3.749426e-03
68,1.924075e-01,8.764675e-03,4.588030e-03
69,0.000000e+00,8.637650e-03,4.523295e-03
70,0.000000e+00,8.514255e-03,4.460359e-03
71,0.000000e+00,8.394336e-03,4.399149e-03
72,4.081224e-04,8.283417e-03,4.339448e-03
73,0.000000e+00,8.169945e-03,4.281487e-03
74,6.926980e-03,8.153148e-03,4.223662e-03
75,0.000000e+00,8.044440e-03,4.168745e-03
76,0.000000e+00,7.938592e-03,4.115237e-03
77,0.000000e+00,7.835493e-03,4.063083e-03
78,8.161633e-04,7.745502e-03,4.011989e-03
79,1.220816e-02,7.801991e-03,3.961602e-03
80,0.000000e+00,7.704466e-03,3.913282e-03
81,0.000000e+00,7.609349e-03,3.866126e-03
82,2.039796e-03,7.541428e-03,3.819575e-03
83,1.099065e-02,7.582985e-03,3.773782e-03
84,0.000000e+00,7.492711e-03,3.729935e-03
85,0.000000e+00,7.404562e-03,3.687095e-03
86,4.484857e-03,7.370612e-03,3.644378e-03
87,0.000000e+00,7.285892e-03,3.603473e-03
88,0.000000e+00,7.203098e-03,3.563476e-03
89,0.000000e+00,7.122164e-03,3.524356e-03
90,0.000000e+00,7.043029e-03,3.486085e-03
91,1.632000e-03,6.983567e-03,3.448283e-03
92,0.000000e+00,6.907659e-03,3.411637e-03
93,2.877384e-02,7.142779e-03,3.383045e-03
94,0.000000e+00,7.066792e-03,3.347908e-03
95,4.081224e-04,6.996701e-03,3.313401e-03
96,0.000000e+00,6.923818e-03,3.279688e-03
97,1.666608e-02,7.024254e-03,3.247414e-03
98,4.081224e-04,6.956743e-03,3.214979e-03
99,0.000000e+00,6.886472e-03,3.183272e-03
100,0.000000e+00,6.817608e-03,3.152184e-03
