BLOCK,ACTUAL_X,X_AVE,ERROR
1,1.274731e+00,1.274731e+00,0.000000e+00
2,1.223200e+00,1.248965e+00,1.821888e-02
3,1.208608e+00,1.235513e+00,1.637593e-02
4,1.278585e+00,1.246281e+00,1.542102e-02
5,1.229123e+00,1.242849e+00,1.271288e-02
6,1.244715e+00,1.243160e+00,1.059787e-02
7,1.263865e+00,1.246118e+00,9.487687e-03
8,1.267277e+00,1.248763e+00,8.662533e-03
9,1.289331e+00,1.253271e+00,8.794928e-03
10,1.244681e+00,1.252412e+00,7.957271e-03
11,1.245488e+00,1.251782e+00,7.258730e-03
12,1.224442e+00,1.249504e+00,7.002265e-03
13,1.252346e+00,1.249722e+00,6.467042e-03
14,1.215877e+00,1.247305e+00,6.441148e-03
15,1.295438e+00,1.250514e+00,6.763991e-03
16,1.257985e+00,1.250981e+00,6.357337e-03
17,1.244846e+00,1.250620e+00,5.993609e-03
18,1.256035e+00,1.250921e+00,5.668175e-03
19,1.272927e+00,1.252079e+00,5.486908e-03
20,1.249769e+00,1.251963e+00,5.213778e-03
21,1.206646e+00,1.249805e+00,5.393634e-03
22,1.285638e+00,1.251434e+00,5.388788e-03
23,1.273915e+00,1.252412e+00,5.242389e-03
24,1.287085e+00,1.253856e+00,5.219228e-03
25,1.240450e+00,1.253320e+00,5.037933e-03
26,1.282850e+00,1.254456e+00,4.970543e-03
27,1.244754e+00,1.254097e+00,4.799420e-03
28,1.280881e+00,1.255053e+00,4.722378e-03
29,1.262215e+00,1.255300e+00,4.565991e-03
30,1.251169e+00,1.255162e+00,4.415867e-03
31,1.251935e+00,1.255058e+00,4.274647e-03
32,1.225069e+00,1.254121e+00,4.242551e-03
33,1.263631e+00,1.254409e+00,4.123764e-03
34,1.233738e+00,1.253801e+00,4.047045e-03
35,1.283700e+00,1.254656e+00,4.020561e-03
36,1.278612e+00,1.255321e+00,3.963565e-03
37,1.246950e+00,1.255095e+00,3.862893e-03
38,1.239369e+00,1.254681e+00,3.783340e-03
39,1.260412e+00,1.254828e+00,3.689184e-03
40,1.212788e+00,1.253777e+00,3.743666e-03
41,1.202858e+00,1.252535e+00,3.852855e-03
42,1.282592e+00,1.253251e+00,3.827007e-03
43,1.244450e+00,1.253046e+00,3.743476e-03
44,1.303319e+00,1.254189e+00,3.828795e-03
45,1.285385e+00,1.254882e+00,3.805953e-03
46,1.303881e+00,1.255947e+00,3.869407e-03
47,1.231069e+00,1.255418e+00,3.823111e-03
48,1.233892e+00,1.254969e+00,3.769672e-03
49,1.280073e+00,1.255482e+00,3.727391e-03
50,1.255785e+00,1.255488e+00,3.652849e-03
51,1.230885e+00,1.255005e+00,3.612938e-03
52,1.248858e+00,1.254887e+00,3.545392e-03
53,1.222227e+00,1.254271e+00,3.531646e-03
54,1.295165e+00,1.255028e+00,3.546512e-03
55,1.266162e+00,1.255230e+00,3.487802e-03
56,1.263346e+00,1.255375e+00,3.428530e-03
57,1.286938e+00,1.255929e+00,3.412804e-03
58,1.247446e+00,1.255783e+00,3.357095e-03
59,1.277827e+00,1.256157e+00,3.320921e-03
60,1.260369e+00,1.256227e+00,3.266315e-03
61,1.222315e+00,1.255671e+00,3.259734e-03
62,1.258915e+00,1.255723e+00,3.207578e-03
63,1.256519e+00,1.255736e+00,3.156689e-03
64,1.268531e+00,1.255936e+00,3.113690e-03
65,1.267977e+00,1.256121e+00,3.071293e-03
66,1.283438e+00,1.256535e+00,3.052520e-03
67,1.243358e+00,1.256338e+00,3.013290e-03
68,1.256881e+00,1.256346e+00,2.968987e-03
69,1.246038e+00,1.256197e+00,2.929714e-03
70,1.301092e+00,1.256838e+00,2.957231e-03
71,1.274658e+00,1.257089e+00,2.926211e-03
72,1.361004e+00,1.258532e+00,3.221890e-03
73,1.294819e+00,1.259029e+00,3.215871e-03
74,1.295100e+00,1.259517e+00,3.209143e-03
75,1.305327e+00,1.260128e+00,3.223957e-03
76,1.268615e+00,1.260239e+00,3.183470e-03
77,1.303700e+00,1.260804e+00,3.191770e-03
78,1.274327e+00,1.260977e+00,3.155555e-03
79,1.242323e+00,1.260741e+00,3.124434e-03
80,1.250362e+00,1.260611e+00,3.088071e-03
81,1.264896e+00,1.260664e+00,3.050400e-03
82,1.206888e+00,1.260008e+00,3.082889e-03
83,1.248012e+00,1.259864e+00,3.049132e-03
84,1.251615e+00,1.259766e+00,3.014414e-03
85,1.289200e+00,1.260112e+00,2.998774e-03
86,1.289862e+00,1.260458e+00,2.983790e-03
87,1.282135e+00,1.260707e+00,2.959878e-03
88,1.269977e+00,1.260812e+00,2.928117e-03
89,1.276869e+00,1.260993e+00,2.900770e-03
90,1.272931e+00,1.261125e+00,2.871570e-03
91,1.203646e+00,1.260494e+00,2.908654e-03
92,1.267781e+00,1.260573e+00,2.878116e-03
93,1.294050e+00,1.260933e+00,2.869591e-03
94,1.323412e+00,1.261598e+00,2.915024e-03
95,1.229562e+00,1.261260e+00,2.903779e-03
96,1.248531e+00,1.261128e+00,2.876558e-03
97,1.330381e+00,1.261842e+00,2.934164e-03
98,1.287177e+00,1.262100e+00,2.915590e-03
99,1.193342e+00,1.261406e+00,2.967709e-03
100,1.252873e+00,1.261320e+00,2.939258e-03
