BLOCK,ACTUAL_CV,CV_AVE,ERROR
1,2.713062e-03,2.713062e-03,0.000000e+00
2,8.611728e-03,5.662395e-03,2.085494e-03
3,9.254074e-02,3.462184e-02,2.368613e-02
4,1.517787e-01,6.391105e-02,3.096731e-02
5,1.811808e-01,8.736501e-02,3.246250e-02
6,3.451951e-03,7.337950e-02,2.991339e-02
7,1.166171e-01,7.955629e-02,2.627003e-02
8,3.767840e-02,7.432156e-02,2.350204e-02
9,4.190395e-03,6.652920e-02,2.214487e-02
10,2.959407e-03,6.017222e-02,2.082283e-02
11,4.190395e-03,5.508297e-02,1.954188e-02
12,3.740594e-01,8.166433e-02,3.112198e-02
13,4.461422e-02,7.881432e-02,2.885818e-02
14,7.405185e-04,7.323762e-02,2.733041e-02
15,2.927407e-02,7.030672e-02,2.566506e-02
16,1.277274e-02,6.671085e-02,2.431159e-02
17,1.233951e-03,6.285927e-02,2.318458e-02
18,1.130578e-02,5.999518e-02,2.207275e-02
19,7.405185e-04,5.687652e-02,2.113019e-02
20,1.910904e-02,5.498814e-02,2.015789e-02
21,1.545756e-02,5.310573e-02,1.928568e-02
22,1.935207e-02,5.157148e-02,1.846999e-02
23,2.466667e-03,4.943648e-02,1.778991e-02
24,5.312593e-02,4.959021e-02,1.704933e-02
25,7.405185e-04,4.763622e-02,1.647895e-02
26,2.403950e-01,5.505002e-02,1.743327e-02
27,2.959407e-03,5.312074e-02,1.689401e-02
28,6.403062e-03,5.145225e-02,1.637284e-02
29,2.031209e-01,5.668220e-02,1.662258e-02
30,2.959407e-03,5.489144e-02,1.616467e-02
31,1.643237e-02,5.365083e-02,1.569076e-02
32,3.944296e-03,5.209750e-02,1.527712e-02
33,4.507170e-02,5.188460e-02,1.481566e-02
34,6.533373e-02,5.228016e-02,1.438518e-02
35,8.611728e-03,5.103249e-02,1.402818e-02
36,3.528333e-02,5.059501e-02,1.364533e-02
37,1.326133e-02,4.958599e-02,1.331379e-02
38,1.027352e-01,5.098466e-02,1.303669e-02
39,1.558437e-01,5.367335e-02,1.297671e-02
40,7.405185e-04,5.235003e-02,1.271959e-02
41,3.023763e-02,5.181070e-02,1.242078e-02
42,9.872593e-04,5.060062e-02,1.218385e-02
43,3.197212e-02,5.016740e-02,1.190821e-02
44,9.347062e-03,4.923967e-02,1.167365e-02
45,6.403062e-03,4.828774e-02,1.145298e-02
46,6.088867e-02,4.856167e-02,1.120728e-02
47,1.813412e-01,5.138677e-02,1.131930e-02
48,4.150022e-02,5.118080e-02,1.108535e-02
49,2.782726e-02,5.070420e-02,1.086936e-02
50,1.727185e-03,4.972466e-02,1.069602e-02
51,3.698148e-03,4.882218e-02,1.052430e-02
52,4.928395e-03,4.797807e-02,1.035571e-02
53,5.548395e-02,4.811969e-02,1.016128e-02
54,2.408729e-01,5.168919e-02,1.058151e-02
55,2.732027e-01,5.571671e-02,1.112923e-02
56,3.205704e-03,5.477901e-02,1.096993e-02
57,6.182595e-02,5.490264e-02,1.077817e-02
58,1.643237e-02,5.423936e-02,1.061273e-02
59,9.102000e-03,5.347432e-02,1.046039e-02
60,3.288333e-02,5.313114e-02,1.029168e-02
61,4.673459e-02,5.302628e-02,1.012349e-02
62,1.449213e-01,5.450846e-02,1.006813e-02
63,1.727185e-03,5.367066e-02,9.943115e-03
64,2.927806e-01,5.740675e-02,1.046616e-02
65,2.220222e-03,5.655773e-02,1.033952e-02
66,7.740800e-02,5.687364e-02,1.018768e-02
67,1.973728e-03,5.605424e-02,1.006853e-02
68,6.463306e-02,5.618040e-02,9.921251e-03
69,8.611728e-03,5.549100e-02,9.801388e-03
70,7.630593e-03,5.480728e-02,9.685186e-03
71,3.528333e-02,5.453229e-02,9.552678e-03
72,7.630593e-03,5.388088e-02,9.442186e-03
73,5.005311e-02,5.382844e-02,9.312987e-03
74,2.713062e-03,5.313770e-02,9.212716e-03
75,2.388914e-01,5.561441e-02,9.416913e-03
76,1.057163e-02,5.502174e-02,9.311638e-03
77,6.626726e-02,5.516779e-02,9.191853e-03
78,1.538378e-01,5.643279e-02,9.160641e-03
79,2.105195e-02,5.598493e-02,9.055625e-03
80,2.495832e-01,5.840491e-02,9.260137e-03
81,1.359944e-01,5.936280e-02,9.195224e-03
82,1.008195e-02,5.876182e-02,9.102706e-03
83,1.837963e-02,5.827529e-02,9.006028e-03
84,2.589541e-02,5.788981e-02,8.907059e-03
85,2.274941e-02,5.747639e-02,8.811859e-03
86,1.292120e-01,5.831053e-02,8.748786e-03
87,8.625343e-02,5.863171e-02,8.654119e-03
88,4.937284e-04,5.797105e-02,8.580957e-03
89,2.713062e-03,5.735018e-02,8.506974e-03
90,9.872593e-04,5.672392e-02,8.435472e-03
91,1.895742e-01,5.818381e-02,8.468161e-03
92,1.513497e-01,5.919649e-02,8.436449e-03
93,1.813640e-02,5.875498e-02,8.357280e-03
94,1.399385e-02,5.827880e-02,8.281927e-03
95,1.727185e-03,5.768352e-02,8.216115e-03
96,4.697195e-02,5.757194e-02,8.131288e-03
97,3.240274e-02,5.731246e-02,8.051599e-03
98,1.729737e-01,5.849268e-02,8.055475e-03
99,2.541195e-02,5.815853e-02,7.981034e-03
100,2.710319e-02,5.784798e-02,7.907263e-03
