BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-6.783920e-01,-6.783920e-01,0.000000e+00
2,-6.829200e-01,-6.806560e-01,1.600890e-03
3,-6.846400e-01,-6.819840e-01,1.521436e-03
4,-6.820560e-01,-6.820020e-01,1.141183e-03
5,-6.813520e-01,-6.818720e-01,9.203213e-04
6,-6.836320e-01,-6.821653e-01,8.123375e-04
7,-6.798800e-01,-6.818389e-01,7.590644e-04
8,-6.809600e-01,-6.817290e-01,6.720840e-04
9,-6.798320e-01,-6.815182e-01,6.295929e-04
10,-6.806240e-01,-6.814288e-01,5.729488e-04
11,-6.847200e-01,-6.817280e-01,5.938688e-04
12,-6.821120e-01,-6.817600e-01,5.452412e-04
13,-6.826560e-01,-6.818289e-01,5.076371e-04
14,-6.822320e-01,-6.818577e-01,4.721931e-04
15,-6.769360e-01,-6.815296e-01,5.428721e-04
16,-6.826000e-01,-6.815965e-01,5.130482e-04
17,-6.799200e-01,-6.814979e-01,4.922558e-04
18,-6.829920e-01,-6.815809e-01,4.718548e-04
19,-6.886240e-01,-6.819516e-01,5.744616e-04
20,-6.801200e-01,-6.818600e-01,5.529900e-04
21,-6.813280e-01,-6.818347e-01,5.272371e-04
22,-6.834000e-01,-6.819058e-01,5.080501e-04
23,-6.821280e-01,-6.819155e-01,4.860528e-04
24,-6.865840e-01,-6.821100e-01,5.032219e-04
25,-6.815600e-01,-6.820880e-01,4.835737e-04
26,-6.803760e-01,-6.820222e-01,4.694363e-04
27,-6.858960e-01,-6.821656e-01,4.734679e-04
28,-6.810880e-01,-6.821271e-01,4.581199e-04
29,-6.801440e-01,-6.820588e-01,4.473975e-04
30,-6.845760e-01,-6.821427e-01,4.402823e-04
31,-6.814720e-01,-6.821210e-01,4.266108e-04
32,-6.796240e-01,-6.820430e-01,4.203552e-04
33,-6.806480e-01,-6.820007e-01,4.097372e-04
34,-6.820160e-01,-6.820012e-01,3.976863e-04
35,-6.781280e-01,-6.818905e-01,4.014254e-04
36,-6.876960e-01,-6.820518e-01,4.214236e-04
37,-6.834160e-01,-6.820886e-01,4.116436e-04
38,-6.805600e-01,-6.820484e-01,4.027717e-04
39,-6.829040e-01,-6.820704e-01,3.930412e-04
40,-6.814080e-01,-6.820538e-01,3.835638e-04
41,-6.832320e-01,-6.820825e-01,3.752835e-04
42,-6.786880e-01,-6.820017e-01,3.749503e-04
43,-6.810560e-01,-6.819797e-01,3.668750e-04
44,-6.756720e-01,-6.818364e-01,3.855294e-04
45,-6.804320e-01,-6.818052e-01,3.782231e-04
46,-6.842560e-01,-6.818584e-01,3.737347e-04
47,-6.834480e-01,-6.818923e-01,3.673100e-04
48,-6.824080e-01,-6.819030e-01,3.598148e-04
49,-6.858400e-01,-6.819833e-01,3.613311e-04
50,-6.803840e-01,-6.819514e-01,3.555175e-04
51,-6.846800e-01,-6.820049e-01,3.525494e-04
52,-6.826080e-01,-6.820165e-01,3.459604e-04
53,-6.847600e-01,-6.820682e-01,3.432837e-04
54,-6.826320e-01,-6.820787e-01,3.370853e-04
55,-6.831520e-01,-6.820982e-01,3.315209e-04
56,-6.847040e-01,-6.821447e-01,3.288503e-04
57,-6.849040e-01,-6.821931e-01,3.266246e-04
58,-6.838960e-01,-6.822225e-01,3.223100e-04
59,-6.861120e-01,-6.822884e-01,3.235188e-04
60,-6.842240e-01,-6.823207e-01,3.197312e-04
61,-6.815520e-01,-6.823081e-01,3.147379e-04
62,-6.802560e-01,-6.822750e-01,3.113969e-04
63,-6.839600e-01,-6.823017e-01,3.076006e-04
64,-6.820400e-01,-6.822976e-01,3.028215e-04
65,-6.824880e-01,-6.823006e-01,2.981769e-04
66,-6.861520e-01,-6.823589e-01,2.993149e-04
67,-6.815920e-01,-6.823475e-01,2.950663e-04
68,-6.812560e-01,-6.823314e-01,2.911633e-04
69,-6.812880e-01,-6.823163e-01,2.873360e-04
70,-6.837200e-01,-6.823363e-01,2.839300e-04
71,-6.855040e-01,-6.823810e-01,2.834146e-04
72,-6.819120e-01,-6.823744e-01,2.795531e-04
73,-6.794240e-01,-6.823340e-01,2.786300e-04
74,-6.836720e-01,-6.823521e-01,2.754507e-04
75,-6.808160e-01,-6.823316e-01,2.725385e-04
76,-6.796000e-01,-6.822957e-01,2.713121e-04
77,-6.793200e-01,-6.822570e-01,2.705269e-04
78,-6.832720e-01,-6.822701e-01,2.673713e-04
79,-6.791440e-01,-6.822305e-01,2.668990e-04
80,-6.810880e-01,-6.822162e-01,2.639445e-04
81,-6.785520e-01,-6.821710e-01,2.645341e-04
82,-6.775600e-01,-6.821147e-01,2.672177e-04
83,-6.821760e-01,-6.821155e-01,2.639993e-04
84,-6.820720e-01,-6.821150e-01,2.608569e-04
85,-6.858080e-01,-6.821584e-01,2.613812e-04
86,-6.801520e-01,-6.821351e-01,2.593810e-04
