BLOCK,ACTUAL_M,M_AVE,ERROR
1,4.774800e-01,4.774800e-01,0.000000e+00
2,4.539160e-01,4.656980e-01,8.331132e-03
3,5.390480e-01,4.901480e-01,2.072156e-02
4,4.914720e-01,4.904790e-01,1.554381e-02
5,5.661240e-01,5.056080e-01,1.837770e-02
6,5.425600e-01,5.117667e-01,1.631408e-02
7,4.873400e-01,5.082771e-01,1.435184e-02
8,3.974920e-01,4.944290e-01,1.804161e-02
9,5.201520e-01,4.972871e-01,1.626180e-02
10,5.118120e-01,4.987396e-01,1.470034e-02
11,5.692440e-01,5.051491e-01,1.469496e-02
12,4.964840e-01,5.044270e-01,1.348811e-02
13,4.352640e-01,4.991068e-01,1.345898e-02
14,4.968320e-01,4.989443e-01,1.249860e-02
15,5.311400e-01,5.010907e-01,1.184823e-02
16,5.728720e-01,5.055770e-01,1.192688e-02
17,6.068120e-01,5.115320e-01,1.262472e-02
18,6.236920e-01,5.177631e-01,1.337295e-02
19,4.015240e-01,5.116453e-01,1.399873e-02
20,5.460520e-01,5.133656e-01,1.340409e-02
21,5.095640e-01,5.131846e-01,1.276702e-02
22,3.316960e-01,5.049351e-01,1.461083e-02
23,4.191000e-01,5.012031e-01,1.444433e-02
24,4.578160e-01,4.993953e-01,1.395515e-02
25,3.829200e-01,4.947363e-01,1.415331e-02
26,4.645080e-01,4.935737e-01,1.365662e-02
27,5.135360e-01,4.943130e-01,1.317082e-02
28,5.079160e-01,4.947989e-01,1.270939e-02
29,4.287680e-01,4.925219e-01,1.247343e-02
30,5.134400e-01,4.932192e-01,1.207712e-02
31,4.708280e-01,4.924969e-01,1.170912e-02
32,4.090480e-01,4.898891e-01,1.162997e-02
33,5.453080e-01,4.915685e-01,1.139816e-02
34,4.181440e-01,4.894089e-01,1.126564e-02
35,5.115920e-01,4.900427e-01,1.096158e-02
36,5.186480e-01,4.908373e-01,1.068585e-02
37,4.955360e-01,4.909643e-01,1.039780e-02
38,4.208600e-01,4.891195e-01,1.028653e-02
39,4.976440e-01,4.893381e-01,1.002510e-02
40,5.120760e-01,4.899065e-01,9.790571e-03
41,3.581840e-01,4.866938e-01,1.006511e-02
42,4.632640e-01,4.861359e-01,9.840911e-03
43,5.646000e-01,4.879607e-01,9.779765e-03
44,5.415400e-01,4.891784e-01,9.633011e-03
45,5.027880e-01,4.894808e-01,9.423690e-03
46,6.148880e-01,4.922070e-01,9.605082e-03
47,5.943440e-01,4.943802e-01,9.643418e-03
48,6.026440e-01,4.966357e-01,9.702698e-03
49,5.440360e-01,4.976030e-01,9.552784e-03
50,6.170720e-01,4.999924e-01,9.655926e-03
51,6.831280e-01,5.035833e-01,1.011227e-02
52,3.990880e-01,5.015738e-01,1.011551e-02
53,5.747920e-01,5.029552e-01,1.001854e-02
54,4.926600e-01,5.027646e-01,9.834822e-03
55,5.244480e-01,5.031588e-01,9.663906e-03
56,5.329720e-01,5.036912e-01,9.505989e-03
57,5.609400e-01,5.046956e-01,9.392126e-03
58,5.231680e-01,5.050141e-01,9.235591e-03
59,4.046160e-01,5.033124e-01,9.234491e-03
60,5.474960e-01,5.040488e-01,9.109897e-03
61,5.852400e-01,5.053798e-01,9.057266e-03
62,5.381160e-01,5.059078e-01,8.926558e-03
63,5.128440e-01,5.060179e-01,8.785545e-03
64,5.759480e-01,5.071106e-01,8.715953e-03
65,5.012480e-01,5.070204e-01,8.582328e-03
66,5.898560e-01,5.082755e-01,8.543572e-03
67,4.741120e-01,5.077656e-01,8.431259e-03
68,5.005720e-01,5.076598e-01,8.307933e-03
69,5.657800e-01,5.085021e-01,8.230118e-03
70,5.344680e-01,5.088730e-01,8.120900e-03
71,6.133880e-01,5.103451e-01,8.138843e-03
72,5.584080e-01,5.110126e-01,8.053133e-03
73,5.232720e-01,5.111805e-01,7.944567e-03
74,5.779640e-01,5.120830e-01,7.888301e-03
75,4.630280e-01,5.114290e-01,7.810193e-03
76,4.878480e-01,5.111187e-01,7.713588e-03
77,3.721720e-01,5.093142e-01,7.821635e-03
78,4.952120e-01,5.091334e-01,7.723447e-03
79,5.345600e-01,5.094552e-01,7.632385e-03
80,5.875520e-01,5.104315e-01,7.599154e-03
81,4.886960e-01,5.101631e-01,7.510074e-03
82,4.559440e-01,5.095019e-01,7.447538e-03
83,4.062000e-01,5.082573e-01,7.461080e-03
84,5.168160e-01,5.083592e-01,7.372953e-03
85,3.835520e-01,5.068909e-01,7.430982e-03
86,6.179520e-01,5.081823e-01,7.455946e-03
87,5.538720e-01,5.087074e-01,7.388718e-03
88,5.499040e-01,5.091756e-01,7.319571e-03
89,5.264360e-01,5.093695e-01,7.239897e-03
90,3.522080e-01,5.076233e-01,7.367038e-03
91,5.454680e-01,5.080392e-01,7.297810e-03
92,5.346800e-01,5.083287e-01,7.224229e-03
93,3.720920e-01,5.068638e-01,7.293563e-03
94,4.633680e-01,5.064011e-01,7.230635e-03
95,4.782920e-01,5.061052e-01,7.160574e-03
96,4.614040e-01,5.056396e-01,7.101108e-03
97,3.417280e-01,5.039498e-01,7.226162e-03
98,3.338680e-01,5.022142e-01,7.357888e-03
99,4.456680e-01,5.016431e-01,7.305701e-03
100,5.647760e-01,5.022744e-01,7.259872e-03
