BLOCK,ACTUAL_M,M_AVE,ERROR
1,0.0176,0.0176,0
2,0.02628,0.02194,0.00306884
3,0.02124,0.0217067,0.00205475
4,0.03536,0.02512,0.00333362
5,0.00716,0.021528,0.00417544
6,0.037,0.0241067,0.004201
7,0.01708,0.0231029,0.00371885
8,0.02128,0.022875,0.00326097
9,0.0058,0.0209778,0.00340612
10,0.03596,0.022476,0.00337898
11,0.03132,0.02328,0.00316601
12,-0.01052,0.0204633,0.0039617
13,0.03848,0.0218492,0.00389183
14,-0.02068,0.0188114,0.00465069
15,0.0166,0.018664,0.00434298
16,0.01784,0.0186125,0.00407185
17,0.02028,0.0187106,0.00383351
18,0.0542,0.0206822,0.0040963
19,0.00724,0.0199747,0.00394133
20,0.05944,0.021948,0.00420934
21,0.0298,0.0223219,0.00402547
22,0.03072,0.0227036,0.00386055
23,0.02668,0.0228765,0.00369657
24,0.025,0.022965,0.0035436
25,0.01576,0.0226768,0.00341356
26,0.04492,0.0235323,0.00338778
27,0.02252,0.0234948,0.00326251
28,0.02188,0.0234371,0.0031465
29,-0.00092,0.0225972,0.00314811
30,0.02048,0.0225267,0.00304396
31,0.06312,0.0238361,0.00321511
32,0.01868,0.023675,0.00311867
33,0.05356,0.0245806,0.00315291
34,0.00928,0.0241306,0.00309213
35,-0.0096,0.0231669,0.00315039
36,0.029,0.0233289,0.00306704
37,0.0186,0.0232011,0.00298681
38,0.02848,0.02334,0.00291144
39,0.02328,0.0233385,0.00283679
40,0.0164,0.023165,0.00277117
41,0.00556,0.0227356,0.00273664
42,0.02168,0.0227105,0.0026716
43,0.0258,0.0227823,0.00261043
44,0.01168,0.02253,0.00256327
45,0.01824,0.0224347,0.00250808
46,-0.00576,0.0218217,0.00252734
47,0.01672,0.0217132,0.0024759
48,0.03292,0.0219467,0.0024353
49,0.02448,0.0219984,0.00238615
50,0.05044,0.0225672,0.00240527
51,0.05064,0.0231176,0.00242028
52,0.037,0.0233846,0.00238841
53,0.00672,0.0230702,0.00236395
54,0.0172,0.0229615,0.00232268
55,0.02544,0.0230065,0.00228088
56,0.0266,0.0230707,0.00224105
57,0.02504,0.0231053,0.002202
58,0.02452,0.0231297,0.00216417
59,0.03744,0.0233722,0.00214104
60,0.04752,0.0237747,0.00214285
61,0.0308,0.0238898,0.00211081
62,0.00816,0.0236361,0.00209196
63,0.05568,0.0241448,0.00211969
64,0.038,0.0243612,0.00209759
65,0.01328,0.0241908,0.00207224
66,-0.02476,0.0234491,0.00216951
67,0.03536,0.0236269,0.0021444
68,0.0246,0.0236412,0.00211291
69,0.01992,0.0235872,0.00208298
70,0.01144,0.0234137,0.00206044
71,0.01724,0.0233268,0.00203325
72,0.02332,0.0233267,0.00200501
73,-0.00652,0.0229178,0.0020188
74,0.02788,0.0229849,0.00199264
75,0.03548,0.0231515,0.00197302
76,0.04724,0.0234684,0.00197235
77,0.00344,0.0232083,0.00196382
78,-0.013,0.0227441,0.00199275
79,0.03448,0.0228927,0.00197305
80,0.02836,0.022961,0.00194957
81,0.0386,0.0231541,0.00193504
82,0.02852,0.0232195,0.00191255
83,0.00692,0.0230231,0.00189956
84,0.01888,0.0229738,0.00187759
85,0.02788,0.0230315,0.00185639
86,0.01868,0.0229809,0.00183549
87,0.03128,0.0230763,0.00181687
88,0.03468,0.0232082,0.001801
89,0.031,0.0232957,0.00178289
90,0.01696,0.0232253,0.00176447
91,0.03448,0.023349,0.00174941
92,0.01556,0.0232643,0.00173244
93,0.01928,0.0232215,0.00171434
94,0.03384,0.0233345,0.00169982
95,0.04552,0.023568,0.0016979
96,0.02684,0.0236021,0.00168055
97,0.04264,0.0237984,0.00167465
98,0.04496,0.0240143,0.00167142
99,0.0236,0.0240101,0.00165455
100,0.01624,0.0239324,0.00163982
