BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-3.615889e-01,-3.615889e-01,0.000000e+00
2,-3.629111e-01,-3.622500e-01,4.674824e-04
3,-3.608336e-01,-3.617779e-01,4.957171e-04
4,-3.616718e-01,-3.617513e-01,3.724969e-04
5,-3.621099e-01,-3.618231e-01,3.048230e-04
6,-3.608788e-01,-3.616657e-01,2.918305e-04
7,-3.619589e-01,-3.617076e-01,2.531285e-04
8,-3.601374e-01,-3.615113e-01,2.876896e-04
9,-3.611778e-01,-3.614742e-01,2.581000e-04
10,-3.611793e-01,-3.614447e-01,2.339692e-04
11,-3.613440e-01,-3.614356e-01,2.128784e-04
12,-3.639889e-01,-3.616484e-01,2.820985e-04
13,-3.628279e-01,-3.617391e-01,2.746036e-04
14,-3.619594e-01,-3.617548e-01,2.554394e-04
15,-3.596748e-01,-3.616162e-01,2.734709e-04
16,-3.596448e-01,-3.614929e-01,2.827755e-04
17,-3.626925e-01,-3.615635e-01,2.748042e-04
18,-3.618076e-01,-3.615771e-01,2.598717e-04
19,-3.595005e-01,-3.614678e-01,2.681941e-04
20,-3.662366e-01,-3.617062e-01,3.448561e-04
21,-3.630298e-01,-3.617692e-01,3.341448e-04
22,-3.636185e-01,-3.618533e-01,3.293592e-04
23,-3.624126e-01,-3.618776e-01,3.159356e-04
24,-3.637793e-01,-3.619568e-01,3.125498e-04
25,-3.601733e-01,-3.618855e-01,3.080826e-04
26,-3.641914e-01,-3.619742e-01,3.087353e-04
27,-3.645504e-01,-3.620696e-01,3.116962e-04
28,-3.604862e-01,-3.620131e-01,3.056513e-04
29,-3.621850e-01,-3.620190e-01,2.951691e-04
30,-3.606189e-01,-3.619723e-01,2.889962e-04
31,-3.640051e-01,-3.620379e-01,2.870169e-04
32,-3.611689e-01,-3.620107e-01,2.793294e-04
33,-3.579110e-01,-3.618865e-01,2.972103e-04
34,-3.617659e-01,-3.618830e-01,2.884900e-04
35,-3.578559e-01,-3.617679e-01,3.023223e-04
36,-3.577979e-01,-3.616576e-01,3.133925e-04
37,-3.620116e-01,-3.616672e-01,3.050684e-04
38,-3.598402e-01,-3.616191e-01,3.008049e-04
39,-3.630178e-01,-3.616550e-01,2.952220e-04
40,-3.587619e-01,-3.615826e-01,2.965688e-04
41,-3.597804e-01,-3.615387e-01,2.925749e-04
42,-3.622626e-01,-3.615559e-01,2.861160e-04
43,-3.630181e-01,-3.615899e-01,2.814755e-04
44,-3.585486e-01,-3.615208e-01,2.834380e-04
45,-3.644873e-01,-3.615867e-01,2.847022e-04
46,-3.612434e-01,-3.615793e-01,2.786108e-04
47,-3.663204e-01,-3.616801e-01,2.903709e-04
48,-3.639198e-01,-3.617268e-01,2.880461e-04
49,-3.628871e-01,-3.617505e-01,2.831393e-04
50,-3.614134e-01,-3.617437e-01,2.775567e-04
51,-3.579426e-01,-3.616692e-01,2.819438e-04
52,-3.653346e-01,-3.617397e-01,2.851972e-04
53,-3.641661e-01,-3.617855e-01,2.834667e-04
54,-3.597915e-01,-3.617486e-01,2.806120e-04
55,-3.632086e-01,-3.617751e-01,2.767627e-04
56,-3.577889e-01,-3.617039e-01,2.808254e-04
57,-3.614877e-01,-3.617001e-01,2.759242e-04
58,-3.621823e-01,-3.617084e-01,2.712921e-04
59,-3.631694e-01,-3.617332e-01,2.678216e-04
