BLOCK,ACTUAL_CV,CV_AVE,ERROR
1,21.7215,21.7215,0
2,21.4738,21.5977,0.0875776
3,20.5121,21.2358,0.301172
4,21.3317,21.2598,0.226831
5,21.0489,21.2176,0.185346
6,21.4004,21.2481,0.156939
7,21.9346,21.3461,0.162295
8,21.278,21.3376,0.142232
9,21.5029,21.356,0.127608
10,21.4955,21.3699,0.115608
11,21.6305,21.3936,0.107497
12,21.3735,21.3919,0.0985524
13,22.3063,21.4623,0.113322
14,21.6611,21.4765,0.106114
15,21.4692,21.476,0.099041
16,21.4338,21.4734,0.0928861
17,20.5136,21.4169,0.103162
18,22.147,21.4575,0.105104
19,22.0814,21.4903,0.104577
20,20.8954,21.4606,0.103491
21,21.589,21.4667,0.0987434
22,21.2514,21.4569,0.0947386
23,21.1826,21.445,0.091367
24,22.1005,21.4723,0.0915513
25,21.335,21.4668,0.0880538
26,21.2327,21.4578,0.0851261
27,21.5155,21.4599,0.0820001
28,20.8109,21.4367,0.0822826
29,21.7959,21.4491,0.0803717
30,22.2145,21.4746,0.0816415
31,22.0406,21.4929,0.0810232
32,21.6544,21.4979,0.0786483
33,20.8791,21.4792,0.0784688
34,21.5306,21.4807,0.0761754
35,20.9482,21.4655,0.0755028
36,21.2593,21.4598,0.0736224
37,21.083,21.4496,0.0723332
38,20.9902,21.4375,0.0714328
39,20.369,21.4101,0.0746704
40,21.2844,21.407,0.0728697
41,20.995,21.3969,0.0717818
42,21.7009,21.4041,0.0704368
43,21.4008,21.4041,0.0687988
44,21.8665,21.4146,0.0680334
45,21.1114,21.4078,0.0668543
46,21.2189,21.4037,0.065527
47,21.0222,21.3956,0.0646337
48,21.2455,21.3925,0.0633629
49,21.526,21.3952,0.0621283
50,21.087,21.389,0.0611908
51,20.849,21.3785,0.0609004
52,21.8394,21.3873,0.060371
53,21.0863,21.3816,0.0594984
54,21.3662,21.3814,0.0583973
55,21.007,21.3745,0.0577309
56,21.2926,21.3731,0.0567185
57,21.5258,21.3758,0.0557867
58,21.7775,21.3827,0.0552531
59,21.2314,21.3801,0.0543761
60,21.6389,21.3844,0.0536406
61,21.5135,21.3866,0.052803
62,21.4058,21.3869,0.0519522
63,22.0027,21.3966,0.0520391
64,21.9158,21.4048,0.0518545
65,21.931,21.4128,0.0516848
66,22.2083,21.4249,0.0522881
67,21.6855,21.4288,0.0516521
68,21.3888,21.4282,0.0508959
69,21.6142,21.4309,0.0502296
70,21.6435,21.4339,0.0496037
71,21.7156,21.4379,0.0490635
72,21.9869,21.4455,0.048971
73,21.7995,21.4504,0.0485396
74,20.9527,21.4437,0.0483474
75,21.5133,21.4446,0.0477117
76,21.3953,21.4439,0.0470883
77,21.6189,21.4462,0.0465316
78,21.5711,21.4478,0.0459625
79,20.3522,21.4339,0.0474269
80,21.7446,21.4378,0.0469927
81,21.8156,21.4425,0.0466434
82,21.7806,21.4466,0.0462565
83,21.195,21.4436,0.0457984
84,21.3899,21.4429,0.0452576
85,21.2289,21.4404,0.0447952
86,21.7351,21.4438,0.0444052
87,21.5482,21.445,0.043911
88,22.1225,21.4527,0.0440817
89,21.5091,21.4534,0.0435909
90,20.8611,21.4468,0.0436005
91,21.3826,21.4461,0.0431271
92,22.0377,21.4525,0.043135
93,21.6416,21.4546,0.0427191
94,21.1947,21.4518,0.042354
95,21.6141,21.4535,0.0419426
96,21.0884,21.4497,0.0416777
97,21.409,21.4493,0.0412501
98,21.4976,21.4498,0.0408322
99,21.2279,21.4475,0.0404812
100,21.608,21.4491,0.0401082
