BLOCK,ACTUAL_X,X_AVE,ERROR
1,9.282826e+00,9.282826e+00,0.000000e+00
2,1.021308e+01,9.747952e+00,3.288938e-01
3,9.931435e+00,9.809113e+00,2.248774e-01
4,9.897157e+00,9.831124e+00,1.697318e-01
5,9.940878e+00,9.853075e+00,1.371975e-01
6,9.142200e+00,9.734596e+00,1.573830e-01
7,9.511252e+00,9.702689e+00,1.380960e-01
8,1.004197e+01,9.745099e+00,1.271794e-01
9,1.102546e+01,9.887361e+00,1.754132e-01
10,8.603287e+00,9.758954e+00,1.994070e-01
11,9.792643e+00,9.762017e+00,1.813026e-01
12,8.156565e+00,9.628229e+00,2.098285e-01
13,8.142139e+00,9.513914e+00,2.226603e-01
14,1.163074e+01,9.665116e+00,2.529368e-01
15,1.098229e+01,9.752928e+00,2.508543e-01
16,1.068614e+01,9.811253e+00,2.418615e-01
17,8.571548e+00,9.738329e+00,2.383746e-01
18,8.796304e+00,9.685995e+00,2.308051e-01
19,1.034017e+01,9.720425e+00,2.212106e-01
20,9.496148e+00,9.709211e+00,2.104341e-01
21,8.702443e+00,9.661270e+00,2.058020e-01
22,1.004288e+01,9.678616e+00,1.971770e-01
23,1.074590e+01,9.725019e+00,1.939876e-01
24,8.985435e+00,9.694203e+00,1.883365e-01
25,8.760209e+00,9.656843e+00,1.844713e-01
26,1.057821e+01,9.692281e+00,1.807480e-01
27,9.619896e+00,9.689600e+00,1.740735e-01
28,9.007426e+00,9.665236e+00,1.695529e-01
29,8.363600e+00,9.620352e+00,1.695431e-01
30,1.001934e+01,9.633652e+00,1.644124e-01
31,9.591504e+00,9.632292e+00,1.591144e-01
32,9.094009e+00,9.615471e+00,1.550287e-01
33,9.402635e+00,9.609021e+00,1.504650e-01
34,9.788739e+00,9.614307e+00,1.461324e-01
35,9.783835e+00,9.619151e+00,1.420374e-01
36,9.394991e+00,9.612924e+00,1.382283e-01
37,1.039790e+01,9.634140e+00,1.361108e-01
38,9.660739e+00,9.634840e+00,1.325308e-01
39,1.026506e+01,9.650999e+00,1.301140e-01
40,1.020280e+01,9.664794e+00,1.275903e-01
41,9.039939e+00,9.649554e+00,1.253853e-01
42,8.893209e+00,9.631546e+00,1.236863e-01
43,8.826391e+00,9.612821e+00,1.222190e-01
44,9.401270e+00,9.608013e+00,1.195359e-01
45,9.369409e+00,9.602711e+00,1.169970e-01
46,9.578591e+00,9.602187e+00,1.144548e-01
47,9.580739e+00,9.601730e+00,1.120205e-01
48,8.434548e+00,9.577414e+00,1.122949e-01
49,8.720217e+00,9.559920e+00,1.113575e-01
50,9.496443e+00,9.558651e+00,1.091376e-01
51,9.507365e+00,9.557645e+00,1.070022e-01
52,9.228157e+00,9.551309e+00,1.051319e-01
53,8.486896e+00,9.531225e+00,1.050490e-01
54,9.730435e+00,9.534914e+00,1.031685e-01
55,9.066017e+00,9.526389e+00,1.016443e-01
56,1.047370e+01,9.543305e+00,1.012271e-01
57,9.688504e+00,9.545853e+00,9.948324e-02
58,8.024600e+00,9.519624e+00,1.011665e-01
59,9.688070e+00,9.522479e+00,9.949207e-02
60,9.895191e+00,9.528691e+00,9.802760e-02
61,1.028056e+01,9.541017e+00,9.719239e-02
62,9.560548e+00,9.541332e+00,9.562529e-02
63,9.972843e+00,9.548181e+00,9.435241e-02
64,9.412878e+00,9.546067e+00,9.290183e-02
65,9.331357e+00,9.542764e+00,9.153128e-02
66,9.995765e+00,9.549628e+00,9.040142e-02
67,8.987722e+00,9.541241e+00,8.944032e-02
68,8.989383e+00,9.533125e+00,8.849245e-02
69,8.764974e+00,9.521993e+00,8.790742e-02
70,1.036151e+01,9.533986e+00,8.746588e-02
71,8.084339e+00,9.513568e+00,8.858500e-02
72,1.014837e+01,9.522385e+00,8.779231e-02
73,9.001852e+00,9.515254e+00,8.687877e-02
74,9.033930e+00,9.508750e+00,8.594787e-02
75,1.042562e+01,9.520975e+00,8.566690e-02
76,1.069532e+01,9.536427e+00,8.592196e-02
77,9.783348e+00,9.539634e+00,8.486591e-02
78,1.058970e+01,9.553096e+00,8.483893e-02
79,9.664496e+00,9.554506e+00,8.377674e-02
80,9.496617e+00,9.553783e+00,8.273266e-02
81,1.010102e+01,9.560538e+00,8.198665e-02
82,1.005301e+01,9.566544e+00,8.120648e-02
83,9.770539e+00,9.569002e+00,8.026528e-02
84,8.685339e+00,9.558482e+00,7.999614e-02
85,9.731174e+00,9.560514e+00,7.908081e-02
86,9.891522e+00,9.564363e+00,7.825487e-02
87,9.539087e+00,9.564072e+00,7.735593e-02
88,1.017964e+01,9.571067e+00,7.679251e-02
89,9.639043e+00,9.571831e+00,7.593347e-02
90,8.944417e+00,9.564860e+00,7.540910e-02
91,9.297313e+00,9.561920e+00,7.463772e-02
92,8.350852e+00,9.548756e+00,7.497829e-02
93,1.033763e+01,9.557239e+00,7.465036e-02
94,1.076170e+01,9.570052e+00,7.494784e-02
95,9.492652e+00,9.569237e+00,7.416334e-02
96,8.851774e+00,9.561764e+00,7.376641e-02
97,8.773165e+00,9.553634e+00,7.345256e-02
98,9.015200e+00,9.548140e+00,7.290824e-02
99,9.600478e+00,9.548668e+00,7.217371e-02
100,9.382157e+00,9.547003e+00,7.147118e-02
