BLOCK,ACTUAL_CV,CV_AVE,ERROR
1,12.2341,12.2341,0
2,12.3514,12.2928,0.0414816
3,12.8649,12.4835,0.158145
4,12.4877,12.4845,0.118612
5,12.4213,12.4719,0.095562
6,12.5385,12.483,0.0802774
7,12.4927,12.4844,0.0688213
8,12.6466,12.5046,0.0631355
9,12.7689,12.534,0.0625764
10,12.7767,12.5583,0.0608442
11,12.4258,12.5462,0.0564915
12,12.6254,12.5528,0.0521674
13,12.5106,12.5496,0.0482554
14,12.5551,12.55,0.0448102
15,12.1987,12.5266,0.0475493
16,11.9767,12.4922,0.0556276
17,12.9223,12.5175,0.0578222
18,12.5347,12.5185,0.0546178
19,12.2493,12.5043,0.0535489
20,12.3217,12.4952,0.0516441
21,12.605,12.5004,0.049449
22,12.4004,12.4958,0.0474095
23,12.9796,12.5169,0.0497955
24,12.3331,12.5092,0.0483058
25,12.6713,12.5157,0.0468069
26,12.4525,12.5133,0.0450696
27,12.5399,12.5143,0.0434112
28,12.5324,12.5149,0.0418656
29,12.4062,12.5112,0.0405896
30,11.9472,12.4924,0.0433723
31,12.9333,12.5066,0.0442442
32,12.41,12.5036,0.0429645
33,12.5903,12.5062,0.0417429
34,12.7185,12.5124,0.0409797
35,12.4258,12.51,0.0398834
36,12.7996,12.518,0.0395789
37,12.6575,12.5218,0.0386884
38,12.5935,12.5237,0.0377162
39,11.9562,12.5091,0.0394565
40,12.5353,12.5098,0.0384755
41,12.5259,12.5102,0.0375391
42,13.1832,12.5262,0.039919
43,12.2217,12.5191,0.0396138
44,12.6822,12.5228,0.0388866
45,12.4113,12.5203,0.0381013
46,12.3889,12.5175,0.03738
47,12.6537,12.5204,0.0366968
48,12.3212,12.5162,0.0361661
49,12.9558,12.5252,0.0365239
50,12.8345,12.5314,0.0363135
51,12.7223,12.5351,0.0357939
52,12.4197,12.5329,0.0351743
53,12.0957,12.5247,0.0354645
54,12.4333,12.523,0.0348481
55,12.3613,12.52,0.0343383
56,12.5466,12.5205,0.0337284
57,12.5525,12.5211,0.0331413
58,12.9875,12.5291,0.0335316
59,12.7857,12.5335,0.0332442
60,12.4571,12.5322,0.0327145
61,12.4135,12.5302,0.032236
62,12.837,12.5352,0.0320935
63,12.3226,12.5318,0.031761
64,12.4818,12.531,0.0312744
65,12.431,12.5295,0.0308311
66,12.5789,12.5302,0.030373
67,12.4136,12.5285,0.0299696
68,12.6033,12.5296,0.029549
69,12.2872,12.5261,0.0293288
70,12.4789,12.5254,0.0289175
71,12.6723,12.5275,0.0285841
72,12.3091,12.5244,0.0283475
73,12.168,12.5196,0.0283767
74,12.5684,12.5202,0.0280009
75,12.8043,12.524,0.0278826
76,11.9113,12.5159,0.0286576
77,12.435,12.5149,0.0283047
78,12.2814,12.5119,0.0280997
79,12.5836,12.5128,0.0277586
80,11.9482,12.5058,0.0282947
81,12.4109,12.5046,0.0279696
82,12.653,12.5064,0.027687
83,12.1017,12.5015,0.0277795
84,12.2367,12.4984,0.0276271
85,12.5189,12.4986,0.0273031
86,12.381,12.4972,0.0270198
87,12.4311,12.4965,0.02672
88,12.4996,12.4965,0.0264163
89,12.3623,12.495,0.0261626
90,12.468,12.4947,0.0258736
91,12.3185,12.4928,0.0256616
92,12.5062,12.4929,0.0253831
93,12.2376,12.4902,0.0252582
94,12.626,12.4916,0.0250308
95,12.5476,12.4922,0.0247742
96,12.4814,12.4921,0.0245164
97,12.2761,12.4899,0.0243646
98,11.9197,12.484,0.0248009
99,12.6595,12.4858,0.0246136
100,12.1602,12.4826,0.024582
