BLOCK,ACTUAL_M,M_AVE,ERROR
1,1.172400e-02,1.172400e-02,0.000000e+00
2,1.789600e-02,1.481000e-02,2.182132e-03
3,1.593600e-02,1.518533e-02,1.486683e-03
4,3.247600e-02,1.950800e-02,3.906064e-03
5,1.437200e-02,1.848080e-02,3.257117e-03
6,1.201200e-02,1.740267e-02,2.887191e-03
7,8.128000e-03,1.607771e-02,2.762069e-03
8,2.088800e-02,1.667900e-02,2.481396e-03
9,1.620800e-02,1.662667e-02,2.206237e-03
10,1.646000e-02,1.661000e-02,1.985676e-03
11,2.274000e-02,1.716727e-02,1.881734e-03
12,2.144800e-02,1.752400e-02,1.758411e-03
13,1.629600e-02,1.742954e-02,1.625684e-03
14,1.130000e-02,1.699171e-02,1.567412e-03
15,1.099600e-02,1.659200e-02,1.513026e-03
16,2.454400e-02,1.708900e-02,1.497867e-03
17,1.951600e-02,1.723176e-02,1.416545e-03
18,2.202000e-02,1.749778e-02,1.362596e-03
19,2.087600e-02,1.767558e-02,1.302429e-03
20,1.690400e-02,1.763700e-02,1.237879e-03
21,1.645200e-02,1.758057e-02,1.180218e-03
22,1.014000e-02,1.724236e-02,1.174031e-03
23,1.680000e-02,1.722313e-02,1.123144e-03
24,1.454800e-02,1.711167e-02,1.081863e-03
25,2.384400e-02,1.738096e-02,1.071580e-03
26,1.724800e-02,1.737585e-02,1.030378e-03
27,1.612000e-02,1.732933e-02,9.932648e-04
28,1.290000e-02,1.717114e-02,9.703062e-04
29,1.556000e-02,1.711559e-02,9.384365e-04
30,1.882000e-02,1.717240e-02,9.088735e-04
31,2.038800e-02,1.727613e-02,8.854545e-04
32,2.800000e-02,1.761125e-02,9.190157e-04
33,1.768800e-02,1.761358e-02,8.911697e-04
34,1.436800e-02,1.751812e-02,8.700563e-04
35,2.072800e-02,1.760983e-02,8.500174e-04
36,1.936800e-02,1.765867e-02,8.278076e-04
37,7.868000e-03,1.739405e-02,8.466711e-04
38,1.986000e-02,1.745895e-02,8.268735e-04
39,1.104000e-02,1.729436e-02,8.218889e-04
40,1.419600e-02,1.721690e-02,8.049835e-04
41,1.426400e-02,1.714488e-02,7.885651e-04
42,1.152800e-02,1.701114e-02,7.810477e-04
43,1.569200e-02,1.698047e-02,7.634860e-04
44,9.416000e-03,1.680855e-02,7.652455e-04
45,1.639600e-02,1.679938e-02,7.482950e-04
46,1.243600e-02,1.670452e-02,7.380153e-04
47,2.838000e-02,1.695294e-02,7.629761e-04
48,2.454000e-02,1.711100e-02,7.632781e-04
49,1.730400e-02,1.711494e-02,7.477111e-04
50,1.506800e-02,1.707400e-02,7.338768e-04
51,1.897600e-02,1.711129e-02,7.204340e-04
52,1.282400e-02,1.702885e-02,7.112816e-04
53,2.228400e-02,1.712800e-02,7.047385e-04
54,2.894000e-02,1.734674e-02,7.248402e-04
55,1.456000e-02,1.729607e-02,7.134300e-04
56,1.696400e-02,1.729014e-02,7.007149e-04
57,2.531200e-02,1.743088e-02,7.024123e-04
58,2.455200e-02,1.755366e-02,7.009501e-04
59,9.468000e-03,1.741661e-02,7.023388e-04
60,1.568400e-02,1.738773e-02,6.912266e-04
61,2.284400e-02,1.747718e-02,6.856579e-04
62,7.904000e-03,1.732277e-02,6.917662e-04
63,1.458000e-02,1.727924e-02,6.821544e-04
64,1.217600e-02,1.719950e-02,6.761400e-04
65,1.401200e-02,1.715046e-02,6.675138e-04
66,2.256000e-02,1.723242e-02,6.624128e-04
67,1.490800e-02,1.719773e-02,6.534339e-04
68,2.762800e-02,1.735112e-02,6.615826e-04
69,1.598800e-02,1.733136e-02,6.522893e-04
70,1.023200e-02,1.722994e-02,6.508076e-04
71,2.898000e-02,1.739544e-02,6.623488e-04
72,2.211200e-02,1.746094e-02,6.563810e-04
73,1.225200e-02,1.738959e-02,6.512565e-04
74,2.189200e-02,1.745043e-02,6.452916e-04
75,1.653600e-02,1.743824e-02,6.368029e-04
76,1.787600e-02,1.744400e-02,6.284499e-04
77,2.204000e-02,1.750369e-02,6.231163e-04
78,1.782000e-02,1.750774e-02,6.151408e-04
79,1.930800e-02,1.753053e-02,6.077762e-04
80,2.346800e-02,1.760475e-02,6.046936e-04
81,1.200800e-02,1.753565e-02,6.011629e-04
82,2.141600e-02,1.758298e-02,5.956912e-04
83,1.944400e-02,1.760540e-02,5.889360e-04
84,2.490800e-02,1.769233e-02,5.883064e-04
85,1.106800e-02,1.761440e-02,5.865244e-04
86,2.048000e-02,1.764772e-02,5.806501e-04
87,1.926400e-02,1.766630e-02,5.742730e-04
88,1.856800e-02,1.767655e-02,5.678386e-04
89,8.032000e-03,1.756818e-02,5.717051e-04
90,7.724000e-03,1.745880e-02,5.757211e-04
91,1.897600e-02,1.747547e-02,5.696359e-04
92,1.789600e-02,1.748004e-02,5.634625e-04
93,1.599600e-02,1.746409e-02,5.576297e-04
94,2.297600e-02,1.752272e-02,5.547719e-04
95,2.163200e-02,1.756598e-02,5.506159e-04
96,2.396400e-02,1.763263e-02,5.488989e-04
97,1.677200e-02,1.762375e-02,5.433119e-04
98,1.089600e-02,1.755510e-02,5.420877e-04
99,1.820400e-02,1.756166e-02,5.366517e-04
100,1.847600e-02,1.757080e-02,5.313631e-04
