BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-3.522160e-01,-3.522160e-01,0.000000e+00
2,-3.532283e-01,-3.527222e-01,3.579092e-04
3,-3.502930e-01,-3.519125e-01,7.028628e-04
4,-3.521827e-01,-3.519800e-01,5.303848e-04
5,-3.527333e-01,-3.521307e-01,4.451898e-04
6,-3.515802e-01,-3.520389e-01,3.803262e-04
7,-3.524786e-01,-3.521017e-01,3.311406e-04
8,-3.501132e-01,-3.518532e-01,3.715063e-04
9,-3.509856e-01,-3.517568e-01,3.425061e-04
10,-3.516913e-01,-3.517502e-01,3.083182e-04
11,-3.519744e-01,-3.517706e-01,2.809619e-04
12,-3.544606e-01,-3.519948e-01,3.352541e-04
13,-3.530366e-01,-3.520749e-01,3.188992e-04
14,-3.526902e-01,-3.521189e-01,2.991334e-04
15,-3.501433e-01,-3.519872e-01,3.068186e-04
16,-3.498876e-01,-3.518559e-01,3.144539e-04
17,-3.529538e-01,-3.519205e-01,3.025150e-04
18,-3.530136e-01,-3.519812e-01,2.917401e-04
19,-3.501854e-01,-3.518867e-01,2.912948e-04
20,-3.562421e-01,-3.521045e-01,3.487568e-04
21,-3.529951e-01,-3.521469e-01,3.347181e-04
22,-3.536197e-01,-3.522138e-01,3.261295e-04
23,-3.530383e-01,-3.522497e-01,3.139139e-04
24,-3.541373e-01,-3.523283e-01,3.105305e-04
25,-3.508729e-01,-3.522701e-01,3.035176e-04
26,-3.544295e-01,-3.523532e-01,3.029942e-04
27,-3.552229e-01,-3.524595e-01,3.098535e-04
28,-3.513464e-01,-3.524197e-01,3.013265e-04
29,-3.532396e-01,-3.524480e-01,2.922592e-04
30,-3.514122e-01,-3.524135e-01,2.845491e-04
31,-3.542665e-01,-3.524732e-01,2.815786e-04
32,-3.504710e-01,-3.524107e-01,2.796444e-04
33,-3.486900e-01,-3.522979e-01,2.930189e-04
34,-3.517474e-01,-3.522817e-01,2.848477e-04
35,-3.484361e-01,-3.521718e-01,2.971459e-04
36,-3.484937e-01,-3.520697e-01,3.059534e-04
37,-3.520707e-01,-3.520697e-01,2.976844e-04
38,-3.495924e-01,-3.520045e-01,2.969033e-04
39,-3.538343e-01,-3.520514e-01,2.929741e-04
40,-3.488917e-01,-3.519724e-01,2.961077e-04
41,-3.499693e-01,-3.519236e-01,2.928886e-04
42,-3.523906e-01,-3.519347e-01,2.861261e-04
43,-3.533167e-01,-3.519668e-01,2.812713e-04
44,-3.491227e-01,-3.519022e-01,2.822084e-04
45,-3.555045e-01,-3.519823e-01,2.870662e-04
46,-3.524393e-01,-3.519922e-01,2.809975e-04
47,-3.565098e-01,-3.520883e-01,2.909946e-04
48,-3.544170e-01,-3.521368e-01,2.889482e-04
49,-3.527351e-01,-3.521490e-01,2.833092e-04
50,-3.524874e-01,-3.521558e-01,2.777238e-04
51,-3.486810e-01,-3.520877e-01,2.805114e-04
52,-3.551867e-01,-3.521473e-01,2.813768e-04
53,-3.543922e-01,-3.521896e-01,2.792376e-04
54,-3.500340e-01,-3.521497e-01,2.769052e-04
55,-3.537961e-01,-3.521796e-01,2.734837e-04
56,-3.487848e-01,-3.521190e-01,2.752370e-04
57,-3.526318e-01,-3.521280e-01,2.705553e-04
58,-3.526397e-01,-3.521368e-01,2.660343e-04
59,-3.536769e-01,-3.521629e-01,2.628027e-04
60,-3.519346e-01,-3.521591e-01,2.584502e-04
61,-3.548845e-01,-3.522038e-01,2.580461e-04
62,-3.539953e-01,-3.522327e-01,2.554967e-04
63,-3.525240e-01,-3.522373e-01,2.514830e-04
64,-3.506395e-01,-3.522124e-01,2.487897e-04
65,-3.524469e-01,-3.522160e-01,2.449884e-04
66,-3.516619e-01,-3.522076e-01,2.414202e-04
67,-3.487649e-01,-3.521562e-01,2.432236e-04
68,-3.560989e-01,-3.522142e-01,2.464608e-04
69,-3.542634e-01,-3.522439e-01,2.446717e-04
70,-3.517263e-01,-3.522365e-01,2.412881e-04
71,-3.518629e-01,-3.522312e-01,2.379470e-04
72,-3.526300e-01,-3.522368e-01,2.347066e-04
73,-3.546897e-01,-3.522704e-01,2.338844e-04
74,-3.508717e-01,-3.522515e-01,2.314863e-04
75,-3.507422e-01,-3.522313e-01,2.292728e-04
76,-3.527768e-01,-3.522385e-01,2.263684e-04
77,-3.521594e-01,-3.522375e-01,2.234309e-04
78,-3.533954e-01,-3.522523e-01,2.210590e-04
79,-3.518649e-01,-3.522474e-01,2.183152e-04
80,-3.530666e-01,-3.522577e-01,2.158263e-04
81,-3.503242e-01,-3.522338e-01,2.144776e-04
82,-3.529141e-01,-3.522421e-01,2.120224e-04
83,-3.495811e-01,-3.522100e-01,2.118779e-04
84,-3.541165e-01,-3.522327e-01,2.105676e-04
85,-3.566186e-01,-3.522843e-01,2.143190e-04
86,-3.516222e-01,-3.522766e-01,2.119652e-04
87,-3.526266e-01,-3.522806e-01,2.095670e-04
88,-3.541874e-01,-3.523023e-01,2.083027e-04
89,-3.512068e-01,-3.522900e-01,2.063256e-04
90,-3.517063e-01,-3.522835e-01,2.041350e-04
91,-3.530694e-01,-3.522922e-01,2.020743e-04
92,-3.537882e-01,-3.523084e-01,2.005311e-04
93,-3.546181e-01,-3.523332e-01,1.999068e-04
94,-3.541686e-01,-3.523528e-01,1.987314e-04
95,-3.509886e-01,-3.523384e-01,1.971576e-04
96,-3.527596e-01,-3.523428e-01,1.951527e-04
97,-3.516760e-01,-3.523359e-01,1.932619e-04
98,-3.545324e-01,-3.523583e-01,1.925850e-04
99,-3.517510e-01,-3.523522e-01,1.907374e-04
100,-3.532439e-01,-3.523611e-01,1.890384e-04
