BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-5.058445e-01,-5.058445e-01,0.000000e+00
2,-5.059502e-01,-5.058973e-01,3.736352e-05
3,-5.030635e-01,-5.049527e-01,7.716648e-04
4,-5.062806e-01,-5.052847e-01,6.462260e-04
5,-5.042687e-01,-5.050815e-01,5.479964e-04
6,-5.062510e-01,-5.052764e-01,4.901017e-04
7,-5.019862e-01,-5.048064e-01,6.048514e-04
8,-5.065085e-01,-5.050191e-01,5.654289e-04
9,-5.053967e-01,-5.050611e-01,5.041575e-04
10,-5.059338e-01,-5.051484e-01,4.612325e-04
11,-5.045974e-01,-5.050983e-01,4.220135e-04
12,-5.070006e-01,-5.052568e-01,4.155567e-04
13,-5.081400e-01,-5.054786e-01,4.388013e-04
14,-5.067280e-01,-5.055678e-01,4.164347e-04
15,-5.031378e-01,-5.054058e-01,4.190012e-04
16,-5.024485e-01,-5.052210e-01,4.316607e-04
17,-5.067039e-01,-5.053082e-01,4.149893e-04
18,-5.066410e-01,-5.053823e-01,3.984854e-04
19,-5.042806e-01,-5.053243e-01,3.817073e-04
20,-5.075582e-01,-5.054360e-01,3.786122e-04
21,-5.063303e-01,-5.054786e-01,3.629704e-04
22,-5.074712e-01,-5.055691e-01,3.575939e-04
23,-5.060724e-01,-5.055910e-01,3.427151e-04
24,-5.100655e-01,-5.057775e-01,3.757397e-04
25,-5.045235e-01,-5.057273e-01,3.640425e-04
26,-5.057646e-01,-5.057287e-01,3.500437e-04
27,-5.091280e-01,-5.058546e-01,3.590066e-04
28,-5.035893e-01,-5.057737e-01,3.551844e-04
29,-5.068986e-01,-5.058125e-01,3.450483e-04
30,-5.047716e-01,-5.057778e-01,3.352867e-04
31,-5.058773e-01,-5.057810e-01,3.244863e-04
32,-5.067258e-01,-5.058106e-01,3.156865e-04
33,-5.021458e-01,-5.056995e-01,3.250669e-04
34,-5.040060e-01,-5.056497e-01,3.192993e-04
35,-5.018539e-01,-5.055412e-01,3.280777e-04
36,-5.057727e-01,-5.055477e-01,3.190274e-04
37,-5.075342e-01,-5.056014e-01,3.148903e-04
38,-5.021419e-01,-5.055103e-01,3.194928e-04
39,-5.063167e-01,-5.055310e-01,3.119690e-04
40,-5.043106e-01,-5.055005e-01,3.056582e-04
41,-5.056648e-01,-5.055045e-01,2.982293e-04
42,-5.054464e-01,-5.055031e-01,2.911319e-04
