BLOCK,ACTUAL_M,M_AVE,ERROR
1,1.102800e-02,1.102800e-02,0.000000e+00
2,1.624400e-02,1.363600e-02,1.844134e-03
3,1.504800e-02,1.410667e-02,1.288086e-03
4,3.360000e-02,1.898000e-02,4.329586e-03
5,1.338800e-02,1.786160e-02,3.605226e-03
6,1.322800e-02,1.708933e-02,3.085960e-03
7,7.160000e-03,1.567086e-02,2.953173e-03
8,2.141600e-02,1.638900e-02,2.669917e-03
9,1.584000e-02,1.632800e-02,2.373956e-03
10,1.386800e-02,1.608200e-02,2.149269e-03
11,2.010000e-02,1.644727e-02,1.984677e-03
12,1.986800e-02,1.673233e-02,1.839645e-03
13,1.514800e-02,1.661046e-02,1.702166e-03
14,1.158800e-02,1.625171e-02,1.617946e-03
15,1.025600e-02,1.585200e-02,1.558676e-03
16,2.348400e-02,1.632900e-02,1.532509e-03
17,1.970000e-02,1.652729e-02,1.455134e-03
18,2.176800e-02,1.681844e-02,1.403118e-03
19,2.170000e-02,1.707537e-02,1.352588e-03
20,1.677200e-02,1.706020e-02,1.285044e-03
21,1.475600e-02,1.695048e-02,1.228527e-03
22,1.030400e-02,1.664836e-02,1.209261e-03
23,1.586400e-02,1.661426e-02,1.157165e-03
24,1.412800e-02,1.651067e-02,1.113578e-03
25,2.238400e-02,1.674560e-02,1.093536e-03
26,1.908000e-02,1.683538e-02,1.055156e-03
27,1.584800e-02,1.679881e-02,1.016710e-03
28,1.185600e-02,1.662229e-02,9.956060e-04
29,1.454400e-02,1.655062e-02,9.638506e-04
30,1.941200e-02,1.664600e-02,9.364295e-04
31,1.982000e-02,1.674839e-02,9.118023e-04
32,2.611600e-02,1.704113e-02,9.291132e-04
33,1.824400e-02,1.707758e-02,9.016730e-04
34,1.395600e-02,1.698576e-02,8.798151e-04
35,1.850400e-02,1.702914e-02,8.557462e-04
36,1.795600e-02,1.705489e-02,8.323626e-04
37,6.224000e-03,1.676216e-02,8.598003e-04
38,1.937600e-02,1.683095e-02,8.399209e-04
39,1.044000e-02,1.666708e-02,8.342171e-04
40,1.159200e-02,1.654020e-02,8.229535e-04
41,1.452000e-02,1.649093e-02,8.043552e-04
42,1.075600e-02,1.635438e-02,7.967095e-04
43,1.371200e-02,1.629293e-02,7.805476e-04
44,8.020000e-03,1.610491e-02,7.851270e-04
45,1.650400e-02,1.611378e-02,7.677298e-04
46,1.130800e-02,1.600930e-02,7.581151e-04
47,2.702000e-02,1.624357e-02,7.773394e-04
48,2.412800e-02,1.640783e-02,7.783061e-04
49,1.581200e-02,1.639567e-02,7.625173e-04
50,1.432000e-02,1.635416e-02,7.483961e-04
51,1.687200e-02,1.636431e-02,7.337905e-04
52,1.039600e-02,1.624954e-02,7.286001e-04
53,2.019200e-02,1.632392e-02,7.186401e-04
54,2.889200e-02,1.655667e-02,7.420640e-04
55,1.393600e-02,1.650902e-02,7.301001e-04
56,1.783200e-02,1.653264e-02,7.174447e-04
57,2.429600e-02,1.666884e-02,7.176695e-04
58,2.583600e-02,1.682690e-02,7.224907e-04
59,9.840000e-03,1.670847e-02,7.198848e-04
60,1.574000e-02,1.669233e-02,7.080677e-04
61,2.383200e-02,1.680938e-02,7.060674e-04
62,8.844000e-03,1.668090e-02,7.062709e-04
63,1.308000e-02,1.662375e-02,6.973692e-04
64,1.337200e-02,1.657294e-02,6.883212e-04
65,1.183600e-02,1.650006e-02,6.815786e-04
66,2.093600e-02,1.656727e-02,6.745574e-04
67,1.483600e-02,1.654143e-02,6.649841e-04
68,2.660800e-02,1.668947e-02,6.714808e-04
69,1.560800e-02,1.667380e-02,6.619321e-04
70,8.076000e-03,1.655097e-02,6.637736e-04
71,2.752000e-02,1.670546e-02,6.721635e-04
72,2.254800e-02,1.678661e-02,6.677080e-04
73,1.131600e-02,1.671167e-02,6.627534e-04
74,2.335600e-02,1.680146e-02,6.598514e-04
75,1.484400e-02,1.677536e-02,6.515694e-04
76,1.808400e-02,1.679258e-02,6.432236e-04
77,1.674800e-02,1.679200e-02,6.348703e-04
78,1.740400e-02,1.679985e-02,6.267794e-04
79,1.844400e-02,1.682066e-02,6.191909e-04
80,1.982400e-02,1.685820e-02,6.125880e-04
81,1.262000e-02,1.680588e-02,6.072557e-04
82,2.112800e-02,1.685859e-02,6.021333e-04
83,1.846400e-02,1.687793e-02,5.951893e-04
84,2.325200e-02,1.695381e-02,5.929211e-04
85,1.174000e-02,1.689247e-02,5.891099e-04
86,1.962000e-02,1.692419e-02,5.831128e-04
87,1.768400e-02,1.693292e-02,5.764758e-04
88,1.744000e-02,1.693868e-02,5.699537e-04
89,7.160000e-03,1.682881e-02,5.740424e-04
90,5.924000e-03,1.670764e-02,5.803106e-04
91,1.879200e-02,1.673055e-02,5.743854e-04
92,1.641600e-02,1.672713e-02,5.681522e-04
93,1.498800e-02,1.670843e-02,5.623507e-04
94,2.176000e-02,1.676217e-02,5.589302e-04
95,2.002800e-02,1.679655e-02,5.541029e-04
96,2.300400e-02,1.686121e-02,5.520909e-04
97,1.587600e-02,1.685105e-02,5.464927e-04
98,9.228000e-03,1.677327e-02,5.464241e-04
99,1.726000e-02,1.677818e-02,5.409268e-04
100,1.639600e-02,1.677436e-02,5.355310e-04
