BLOCK,ACTUAL_X,X_AVE,ERROR
1,8.772340e+01,8.772340e+01,0.000000e+00
2,8.205183e+01,8.488762e+01,2.005202e+00
3,7.383647e+01,8.120390e+01,3.291436e+00
4,8.833590e+01,8.298690e+01,2.911733e+00
5,8.872135e+01,8.413379e+01,2.545256e+00
6,8.838210e+01,8.484184e+01,2.217345e+00
7,8.291102e+01,8.456601e+01,1.917661e+00
8,9.647035e+01,8.605405e+01,2.180141e+00
9,8.077195e+01,8.546715e+01,2.015353e+00
10,9.228092e+01,8.614853e+01,1.925560e+00
11,8.385818e+01,8.594032e+01,1.761730e+00
12,7.601462e+01,8.511317e+01,1.798642e+00
13,7.786780e+01,8.455584e+01,1.744499e+00
14,9.121338e+01,8.503138e+01,1.683459e+00
15,9.197980e+01,8.549460e+01,1.633718e+00
16,7.625043e+01,8.491684e+01,1.630575e+00
17,8.008080e+01,8.463237e+01,1.559276e+00
18,8.849002e+01,8.484668e+01,1.487305e+00
19,8.965337e+01,8.509967e+01,1.430380e+00
20,9.089850e+01,8.538961e+01,1.387936e+00
21,9.170648e+01,8.569041e+01,1.354047e+00
22,9.252397e+01,8.600103e+01,1.327649e+00
23,8.140467e+01,8.580119e+01,1.284878e+00
24,8.391803e+01,8.572272e+01,1.233735e+00
25,8.633023e+01,8.574702e+01,1.184624e+00
26,6.358458e+01,8.489462e+01,1.412836e+00
27,8.845040e+01,8.502632e+01,1.366633e+00
28,7.849470e+01,8.479304e+01,1.337585e+00
29,8.315552e+01,8.473658e+01,1.292653e+00
30,9.027613e+01,8.492123e+01,1.262684e+00
31,8.431047e+01,8.490153e+01,1.222106e+00
32,7.956670e+01,8.473481e+01,1.195232e+00
33,9.629102e+01,8.508500e+01,1.209225e+00
34,9.071895e+01,8.525071e+01,1.184959e+00
35,7.864200e+01,8.506189e+01,1.166050e+00
36,8.418563e+01,8.503755e+01,1.133914e+00
37,9.222917e+01,8.523191e+01,1.119802e+00
38,8.717735e+01,8.528311e+01,1.091503e+00
39,7.422287e+01,8.499951e+01,1.099741e+00
40,9.614367e+01,8.527812e+01,1.106976e+00
41,6.769218e+01,8.484919e+01,1.160103e+00
42,7.237807e+01,8.455226e+01,1.169864e+00
43,8.392058e+01,8.453757e+01,1.142751e+00
44,9.551588e+01,8.478708e+01,1.143693e+00
45,7.812370e+01,8.463900e+01,1.127823e+00
46,9.212793e+01,8.480181e+01,1.114993e+00
47,8.054390e+01,8.471121e+01,1.094944e+00
48,8.072737e+01,8.462822e+01,1.075274e+00
49,8.230062e+01,8.458071e+01,1.054378e+00
50,9.038818e+01,8.469686e+01,1.039669e+00
51,6.941337e+01,8.439719e+01,1.061594e+00
52,8.689005e+01,8.444513e+01,1.042261e+00
53,8.584123e+01,8.447147e+01,1.022928e+00
54,7.523032e+01,8.430034e+01,1.018200e+00
55,9.771205e+01,8.454418e+01,1.028472e+00
56,9.293050e+01,8.469394e+01,1.020951e+00
57,8.314535e+01,8.466677e+01,1.003401e+00
58,9.174497e+01,8.478881e+01,9.934951e-01
59,9.252952e+01,8.492001e+01,9.852810e-01
60,8.898657e+01,8.498778e+01,9.711879e-01
61,9.437375e+01,8.514165e+01,9.673790e-01
62,8.478372e+01,8.513588e+01,9.517933e-01
63,7.860812e+01,8.503226e+01,9.423085e-01
64,9.495787e+01,8.518735e+01,9.402607e-01
65,8.523928e+01,8.518815e+01,9.257955e-01
66,8.895138e+01,8.524517e+01,9.135225e-01
67,9.260465e+01,8.535501e+01,9.064676e-01
68,8.133605e+01,8.529591e+01,8.950618e-01
69,8.016733e+01,8.522158e+01,8.851707e-01
70,9.607652e+01,8.537665e+01,8.860044e-01
71,8.505540e+01,8.537213e+01,8.735371e-01
72,9.391860e+01,8.549083e+01,8.694321e-01
73,9.464492e+01,8.561623e+01,8.665180e-01
74,8.488913e+01,8.560640e+01,8.548640e-01
75,8.502590e+01,8.559866e+01,8.435008e-01
76,8.242832e+01,8.555695e+01,8.334330e-01
77,8.051093e+01,8.549141e+01,8.251816e-01
78,8.132455e+01,8.543799e+01,8.163297e-01
79,9.446632e+01,8.555228e+01,8.139567e-01
80,7.969012e+01,8.547900e+01,8.070739e-01
81,8.652365e+01,8.549190e+01,7.972130e-01
82,7.842427e+01,8.540571e+01,7.921365e-01
83,9.914022e+01,8.557118e+01,7.996897e-01
84,8.447420e+01,8.555812e+01,7.902762e-01
85,8.251267e+01,8.552229e+01,7.817906e-01
86,8.429443e+01,8.550802e+01,7.728304e-01
87,7.977308e+01,8.544210e+01,7.667534e-01
88,1.021491e+02,8.563195e+01,7.811910e-01
89,8.805315e+01,8.565915e+01,7.728871e-01
90,8.262728e+01,8.562547e+01,7.650333e-01
91,6.972228e+01,8.545071e+01,7.763304e-01
92,9.447133e+01,8.554876e+01,7.740591e-01
93,7.981892e+01,8.548714e+01,7.681840e-01
94,8.801138e+01,8.551400e+01,7.604810e-01
95,9.051258e+01,8.556662e+01,7.542940e-01
96,8.996090e+01,8.561239e+01,7.478244e-01
97,9.341988e+01,8.569288e+01,7.444339e-01
98,8.536745e+01,8.568956e+01,7.368450e-01
99,8.692332e+01,8.570202e+01,7.295075e-01
100,8.749372e+01,8.571994e+01,7.224324e-01
