BLOCK,ACTUAL_M,M_AVE,ERROR
1,5.329600e-02,5.329600e-02,0.000000e+00
2,5.392000e-02,5.360800e-02,2.206173e-04
3,5.802400e-02,5.508000e-02,1.210849e-03
4,5.828800e-02,5.588200e-02,1.143291e-03
5,5.220000e-02,5.514560e-02,1.127112e-03
6,5.794000e-02,5.561133e-02,1.031002e-03
7,4.318800e-02,5.383657e-02,1.865681e-03
8,7.278000e-02,5.620450e-02,2.751574e-03
9,6.160000e-02,5.680400e-02,2.510303e-03
10,5.228400e-02,5.635200e-02,2.299605e-03
11,7.862000e-02,5.837636e-02,2.845329e-03
12,6.750400e-02,5.913700e-02,2.707980e-03
13,5.333200e-02,5.869046e-02,2.536223e-03
14,3.672800e-02,5.712171e-02,2.798484e-03
15,5.736400e-02,5.713787e-02,2.611965e-03
16,5.856800e-02,5.722725e-02,2.450246e-03
17,6.619200e-02,5.775459e-02,2.362179e-03
18,6.335600e-02,5.806578e-02,2.251351e-03
19,6.576800e-02,5.847116e-02,2.169049e-03
20,2.847200e-02,5.697120e-02,2.526547e-03
21,5.442800e-02,5.685010e-02,2.409135e-03
22,5.297200e-02,5.667382e-02,2.306069e-03
23,5.280000e-02,5.650539e-02,2.211948e-03
24,5.949600e-02,5.663000e-02,2.123290e-03
25,7.724400e-02,5.745456e-02,2.192626e-03
26,5.088400e-02,5.720185e-02,2.122808e-03
27,4.781600e-02,5.685422e-02,2.072453e-03
28,5.385200e-02,5.674700e-02,2.001208e-03
29,6.122000e-02,5.690124e-02,1.938136e-03
30,5.703200e-02,5.690560e-02,1.873536e-03
31,6.342400e-02,5.711587e-02,1.824861e-03
32,8.202400e-02,5.789425e-02,1.926701e-03
33,6.608800e-02,5.814255e-02,1.884247e-03
34,6.058800e-02,5.821447e-02,1.830201e-03
35,7.023600e-02,5.855794e-02,1.809852e-03
36,7.396000e-02,5.898578e-02,1.809440e-03
37,5.184400e-02,5.879276e-02,1.770802e-03
38,6.158400e-02,5.886621e-02,1.725724e-03
39,3.357600e-02,5.821774e-02,1.799190e-03
40,5.288400e-02,5.808440e-02,1.759145e-03
41,4.724400e-02,5.782000e-02,1.735995e-03
42,5.676000e-02,5.779476e-02,1.694845e-03
43,5.380400e-02,5.770195e-02,1.657969e-03
44,4.457200e-02,5.740355e-02,1.646923e-03
45,5.849200e-02,5.742773e-02,1.610503e-03
46,3.020800e-02,5.683600e-02,1.680688e-03
47,6.330000e-02,5.697353e-02,1.650546e-03
48,8.512800e-02,5.756008e-02,1.717221e-03
49,4.855600e-02,5.737633e-02,1.691978e-03
50,4.855600e-02,5.719992e-02,1.667310e-03
51,6.340400e-02,5.732157e-02,1.639049e-03
52,4.850400e-02,5.715200e-02,1.616277e-03
53,7.825600e-02,5.755019e-02,1.634094e-03
54,9.104800e-02,5.817052e-02,1.717546e-03
55,5.210800e-02,5.806029e-02,1.689851e-03
56,5.503600e-02,5.800629e-02,1.660538e-03
57,8.592400e-02,5.849607e-02,1.702106e-03
58,6.724400e-02,5.864690e-02,1.679428e-03
59,4.235600e-02,5.837078e-02,1.673508e-03
60,5.628800e-02,5.833607e-02,1.645976e-03
61,4.971200e-02,5.819469e-02,1.625053e-03
62,4.798000e-02,5.802994e-02,1.607173e-03
63,5.164400e-02,5.792857e-02,1.584855e-03
64,6.244000e-02,5.799906e-02,1.561659e-03
65,6.056400e-02,5.803852e-02,1.538132e-03
66,4.250800e-02,5.780321e-02,1.532720e-03
67,6.377600e-02,5.789236e-02,1.512434e-03
68,6.258000e-02,5.796129e-02,1.491763e-03
69,6.299600e-02,5.803426e-02,1.471927e-03
70,2.629200e-02,5.758080e-02,1.519144e-03
71,7.676400e-02,5.785099e-02,1.521584e-03
72,5.276000e-02,5.778028e-02,1.502093e-03
73,4.554400e-02,5.761266e-02,1.490840e-03
74,7.275200e-02,5.781724e-02,1.484664e-03
75,4.557200e-02,5.765397e-02,1.473819e-03
76,5.804000e-02,5.765905e-02,1.454435e-03
77,5.912000e-02,5.767803e-02,1.435670e-03
78,5.800000e-02,5.768215e-02,1.417270e-03
79,7.526000e-02,5.790466e-02,1.416688e-03
80,7.595600e-02,5.813030e-02,1.416835e-03
81,5.273600e-02,5.806370e-02,1.400908e-03
82,6.578800e-02,5.815790e-02,1.386987e-03
83,8.190400e-02,5.844400e-02,1.399472e-03
84,6.153200e-02,5.848076e-02,1.383295e-03
85,4.451200e-02,5.831642e-02,1.376748e-03
86,5.804800e-02,5.831330e-02,1.360743e-03
87,7.933200e-02,5.855490e-02,1.366381e-03
88,4.038400e-02,5.834841e-02,1.366367e-03
89,4.682000e-02,5.821888e-02,1.357140e-03
90,4.783600e-02,5.810351e-02,1.346956e-03
91,6.414400e-02,5.816989e-02,1.333788e-03
92,4.710000e-02,5.804957e-02,1.324707e-03
93,6.194800e-02,5.809148e-02,1.311126e-03
94,4.649600e-02,5.796813e-02,1.302968e-03
95,4.979200e-02,5.788206e-02,1.292092e-03
96,5.562400e-02,5.785854e-02,1.278846e-03
97,5.042000e-02,5.778186e-02,1.267960e-03
98,4.361200e-02,5.763727e-02,1.263238e-03
99,5.321600e-02,5.759261e-02,1.251268e-03
100,6.772800e-02,5.769396e-02,1.242853e-03
