BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-4.955385e-01,-4.955385e-01,0.000000e+00
2,-4.965183e-01,-4.960284e-01,3.464258e-04
3,-4.940499e-01,-4.953689e-01,5.859116e-04
4,-4.978962e-01,-4.960007e-01,7.017920e-04
5,-4.957207e-01,-4.959447e-01,5.636638e-04
6,-4.974694e-01,-4.961989e-01,5.238795e-04
7,-4.936898e-01,-4.958404e-01,5.583509e-04
8,-4.970362e-01,-4.959899e-01,5.081717e-04
9,-4.967336e-01,-4.960725e-01,4.583774e-04
10,-4.951558e-01,-4.959809e-01,4.216079e-04
11,-4.951139e-01,-4.959020e-01,3.905768e-04
12,-4.984309e-01,-4.961128e-01,4.109666e-04
13,-4.990307e-01,-4.963372e-01,4.363654e-04
14,-4.964262e-01,-4.963436e-01,4.052427e-04
15,-4.935444e-01,-4.961570e-01,4.189963e-04
16,-4.936350e-01,-4.959994e-01,4.214167e-04
17,-4.968135e-01,-4.960472e-01,3.993396e-04
18,-4.979700e-01,-4.961541e-01,3.911799e-04
19,-4.959842e-01,-4.961451e-01,3.706936e-04
20,-4.987311e-01,-4.962744e-01,3.740300e-04
21,-4.976746e-01,-4.963411e-01,3.621127e-04
22,-4.978710e-01,-4.964106e-01,3.522675e-04
23,-4.972975e-01,-4.964492e-01,3.390554e-04
24,-5.004922e-01,-4.966177e-01,3.643810e-04
25,-4.958162e-01,-4.965856e-01,3.512131e-04
26,-4.971102e-01,-4.966058e-01,3.382840e-04
27,-4.983794e-01,-4.966715e-01,3.320714e-04
28,-4.948892e-01,-4.966078e-01,3.262552e-04
29,-4.972886e-01,-4.966313e-01,3.158486e-04
30,-4.952968e-01,-4.965868e-01,3.084368e-04
31,-4.961713e-01,-4.965734e-01,2.987784e-04
32,-4.975944e-01,-4.966053e-01,2.911402e-04
33,-4.928314e-01,-4.964909e-01,3.039501e-04
34,-4.952628e-01,-4.964548e-01,2.971491e-04
35,-4.932354e-01,-4.963628e-01,3.025609e-04
36,-4.970151e-01,-4.963810e-01,2.946985e-04
37,-4.983391e-01,-4.964339e-01,2.914470e-04
38,-4.936769e-01,-4.963613e-01,2.926687e-04
39,-4.970256e-01,-4.963784e-01,2.856595e-04
40,-4.954007e-01,-4.963539e-01,2.795617e-04
41,-4.959646e-01,-4.963444e-01,2.729044e-04
42,-4.961448e-01,-4.963397e-01,2.664480e-04
43,-4.980122e-01,-4.963786e-01,2.630751e-04
44,-4.941618e-01,-4.963282e-01,2.618761e-04
45,-4.959123e-01,-4.963189e-01,2.562196e-04
46,-4.963365e-01,-4.963193e-01,2.506499e-04
47,-4.994312e-01,-4.963855e-01,2.539112e-04
48,-4.973254e-01,-4.964051e-01,2.493752e-04
49,-4.983110e-01,-4.964440e-01,2.473005e-04
50,-4.954579e-01,-4.964243e-01,2.431396e-04
51,-4.941622e-01,-4.963799e-01,2.423842e-04
52,-4.984974e-01,-4.964207e-01,2.411194e-04
53,-4.976024e-01,-4.964430e-01,2.375986e-04
54,-4.974981e-01,-4.964625e-01,2.340007e-04
55,-4.959090e-01,-4.964524e-01,2.299624e-04
56,-4.977792e-01,-4.964761e-01,2.270731e-04
57,-4.966058e-01,-4.964784e-01,2.231008e-04
58,-4.947132e-01,-4.964480e-01,2.213204e-04
59,-4.988676e-01,-4.964890e-01,2.213362e-04
60,-4.952919e-01,-4.964690e-01,2.185446e-04
61,-4.982756e-01,-4.964986e-01,2.169593e-04
62,-4.980526e-01,-4.965237e-01,2.149029e-04
63,-4.997581e-01,-4.965750e-01,2.175377e-04
64,-4.975496e-01,-4.965903e-01,2.146710e-04
65,-4.970416e-01,-4.965972e-01,2.114806e-04
