BLOCK,ACTUAL_X,X_AVE,ERROR
1,1.08785,1.08785,0
2,1.29074,1.1893,0.0717343
3,1.33326,1.23728,0.0618241
4,1.15943,1.21782,0.0493368
5,1.17352,1.20896,0.0402569
6,1.33912,1.23065,0.0389567
7,1.21429,1.22832,0.0334615
8,1.20331,1.22519,0.0294244
9,1.23036,1.22577,0.0261606
10,1.24133,1.22732,0.0235909
11,1.1104,1.21669,0.0237203
12,1.49371,1.23978,0.0310048
13,1.23539,1.23944,0.0286216
14,1.13219,1.23178,0.0275834
15,1.33291,1.23852,0.0265557
16,1.22309,1.23756,0.0249135
17,1.27242,1.23961,0.0235323
18,1.18362,1.2365,0.0224296
19,1.29196,1.23942,0.0214382
20,1.18686,1.23679,0.0205267
21,1.12286,1.23136,0.0202535
22,1.27688,1.23343,0.0194383
23,1.18187,1.23119,0.018722
24,1.21421,1.23048,0.0179553
25,1.33387,1.23462,0.0177069
26,1.25394,1.23536,0.0170414
27,1.28514,1.2372,0.0165097
28,1.1381,1.23367,0.0162951
29,1.15897,1.23109,0.0159355
30,1.06651,1.2256,0.0163212
31,1.16838,1.22376,0.0158988
32,1.34739,1.22762,0.0158644
33,1.0963,1.22364,0.0158749
34,1.34998,1.22736,0.0158369
35,1.33707,1.23049,0.0156916
36,1.3541,1.23393,0.0156268
37,1.23181,1.23387,0.0152046
38,1.16846,1.23215,0.0149016
39,1.1584,1.23026,0.014639
40,1.15981,1.2285,0.0143785
41,1.2192,1.22827,0.0140296
42,1.19657,1.22751,0.0137159
43,1.23291,1.22764,0.0133975
44,1.21192,1.22728,0.0130978
45,1.10137,1.22448,0.0131022
46,1.28758,1.22586,0.0128889
47,1.43166,1.23023,0.0133378
48,1.22194,1.23006,0.013061
49,1.21497,1.22975,0.0127981
50,1.28175,1.23079,0.0125843
51,1.38149,1.23375,0.0126797
52,1.3251,1.23551,0.012557
53,1.34309,1.23754,0.012483
54,1.176,1.2364,0.0123038
55,1.26339,1.23689,0.0120898
56,1.3683,1.23923,0.0120996
57,1.17893,1.23818,0.0119335
58,1.2949,1.23915,0.0117677
59,1.12309,1.23719,0.0117315
60,1.22309,1.23695,0.0115384
61,1.15516,1.23561,0.0114269
62,1.30575,1.23674,0.0112984
63,1.27966,1.23742,0.0111396
64,1.18907,1.23667,0.0109911
65,1.18491,1.23587,0.0108508
66,1.22282,1.23567,0.0106882
67,1.45215,1.2389,0.0110062
68,1.36712,1.24079,0.0110047
69,1.27589,1.2413,0.010857
70,1.2877,1.24196,0.0107221
71,1.1741,1.24101,0.0106136
72,1.23261,1.24089,0.0104668
73,1.18621,1.24014,0.0103502
74,1.14171,1.23881,0.0102955
75,1.04998,1.23629,0.0104615
76,1.27013,1.23674,0.0103333
77,1.20861,1.23637,0.0102056
78,1.27166,1.23682,0.0100848
79,1.17573,1.23605,0.00998671
80,1.23265,1.23601,0.00986197
81,1.06293,1.23387,0.009969
82,1.21097,1.23359,0.00985134
83,1.1573,1.23267,0.00977544
84,1.12541,1.2314,0.00974212
85,1.03299,1.22906,0.00990319
86,1.26027,1.22943,0.00979468
87,1.30198,1.23026,0.00971754
88,1.1771,1.22965,0.00962586
89,1.24377,1.22981,0.00951902
90,1.28869,1.23047,0.0094357
91,1.29276,1.23115,0.00935681
92,1.22598,1.2311,0.00925527
93,1.19147,1.23067,0.00916556
94,1.27139,1.2311,0.00907828
95,1.11429,1.22987,0.00906562
96,1.23497,1.22993,0.00897134
97,1.29189,1.23057,0.00890156
98,1.24457,1.23071,0.00881188
99,1.34644,1.23188,0.00880007
100,1.21722,1.23173,0.00871329
