BLOCK,ACTUAL_T,T_AVE,ERROR
123,1.107103e+00,1.101228e+00,1.706013e-03
124,1.102029e+00,1.101235e+00,1.692267e-03
125,1.106473e+00,1.101277e+00,1.679248e-03
126,1.105072e+00,1.101307e+00,1.666191e-03
127,1.114978e+00,1.101414e+00,1.656545e-03
128,1.131929e+00,1.101653e+00,1.660669e-03
129,1.152576e+00,1.102047e+00,1.694064e-03
130,1.104419e+00,1.102066e+00,1.681131e-03
131,1.118013e+00,1.102187e+00,1.672699e-03
132,1.123106e+00,1.102346e+00,1.667517e-03
133,1.100440e+00,1.102332e+00,1.655041e-03
134,1.101000e+00,1.102322e+00,1.642720e-03
135,1.062747e+00,1.102028e+00,1.656501e-03
136,1.096774e+00,1.101990e+00,1.644772e-03
137,1.130819e+00,1.102200e+00,1.646172e-03
138,1.064528e+00,1.101927e+00,1.656724e-03
139,1.089169e+00,1.101836e+00,1.647346e-03
140,1.098612e+00,1.101812e+00,1.635740e-03
141,1.099796e+00,1.101798e+00,1.624201e-03
142,1.106370e+00,1.101830e+00,1.613082e-03
143,1.105716e+00,1.101858e+00,1.602031e-03
144,1.115172e+00,1.101950e+00,1.593572e-03
145,1.130012e+00,1.102144e+00,1.594290e-03
146,1.106756e+00,1.102175e+00,1.583683e-03
147,1.075847e+00,1.101996e+00,1.583005e-03
148,1.122646e+00,1.102136e+00,1.578446e-03
149,1.079815e+00,1.101986e+00,1.574945e-03
150,1.069813e+00,1.101771e+00,1.578983e-03
151,1.064840e+00,1.101527e+00,1.587355e-03
152,1.114255e+00,1.101610e+00,1.579119e-03
153,1.115978e+00,1.101704e+00,1.571588e-03
154,1.094581e+00,1.101658e+00,1.562063e-03
155,1.123695e+00,1.101800e+00,1.558442e-03
156,1.146648e+00,1.102088e+00,1.574745e-03
157,1.125699e+00,1.102238e+00,1.571880e-03
158,1.070300e+00,1.102036e+00,1.574875e-03
159,1.138240e+00,1.102264e+00,1.581345e-03
160,1.108708e+00,1.102304e+00,1.571974e-03
161,1.102414e+00,1.102305e+00,1.562210e-03
162,1.073961e+00,1.102130e+00,1.562334e-03
163,1.075896e+00,1.101969e+00,1.561017e-03
164,1.102073e+00,1.101969e+00,1.551498e-03
165,1.086346e+00,1.101875e+00,1.544982e-03
