BLOCK,ACTUAL_PE,PE_AVE,ERROR
1,-5.61328,-5.61328,0
2,-5.46762,-5.54045,0.0514954
3,-5.48504,-5.52198,0.0374965
4,-5.46319,-5.50728,0.0308684
5,-5.46976,-5.49978,0.0255909
6,-5.48659,-5.49758,0.02142
7,-5.48201,-5.49535,0.0184752
8,-5.41989,-5.48592,0.0184173
9,-5.39913,-5.47628,0.0187262
10,-5.46861,-5.47551,0.0168693
11,-5.4921,-5.47702,0.015403
12,-5.42736,-5.47288,0.0146649
13,-5.43022,-5.4696,0.0138991
14,-5.41699,-5.46584,0.0134047
15,-5.39295,-5.46098,0.0133629
16,-5.45249,-5.46045,0.0125383
17,-5.40417,-5.45714,0.01223
18,-5.47376,-5.45806,0.0115854
19,-5.46676,-5.45852,0.0109846
20,-5.44412,-5.4578,0.010459
21,-5.50896,-5.46024,0.0102407
22,-5.52005,-5.46296,0.0101297
23,-5.44606,-5.46222,0.00971593
24,-5.45202,-5.4618,0.00932038
25,-5.42273,-5.46023,0.00907761
26,-5.47511,-5.46081,0.00874649
27,-5.47296,-5.46126,0.00843413
28,-5.46925,-5.46154,0.00813774
29,-5.43011,-5.46046,0.00792897
30,-5.40008,-5.45845,0.00791597
31,-5.4523,-5.45825,0.0076631
32,-5.48249,-5.459,0.007461
33,-5.51977,-5.46085,0.00745867
34,-5.44914,-5.4605,0.00724723
35,-5.45899,-5.46046,0.0070403
36,-5.45835,-5.4604,0.00684498
37,-5.42432,-5.45943,0.00672908
38,-5.45849,-5.4594,0.00655204
39,-5.51841,-5.46091,0.00655641
40,-5.52056,-5.4624,0.00655989
41,-5.47453,-5.4627,0.00640656
42,-5.4199,-5.46168,0.00633454
43,-5.4505,-5.46142,0.00619256
44,-5.46243,-5.46144,0.00605186
45,-5.44924,-5.46117,0.00592345
46,-5.46455,-5.46125,0.00579514
47,-5.44756,-5.46096,0.00567915
48,-5.44365,-5.46059,0.00557227
49,-5.44154,-5.46021,0.0054721
50,-5.42863,-5.45957,0.00539898
51,-5.39196,-5.45825,0.00545345
52,-5.44424,-5.45798,0.00535522
53,-5.47362,-5.45827,0.00526231
54,-5.47405,-5.45857,0.00517296
55,-5.44413,-5.4583,0.00508556
56,-5.46591,-5.45844,0.00499656
57,-5.42133,-5.45779,0.00495114
58,-5.45214,-5.45769,0.00486673
59,-5.4431,-5.45744,0.00479052
60,-5.4633,-5.45754,0.00471168
61,-5.49411,-5.45814,0.00467242
62,-5.41151,-5.45739,0.0046572
63,-5.43486,-5.45703,0.00459699
64,-5.4149,-5.45637,0.00457205
65,-5.44474,-5.45619,0.00450522
66,-5.4537,-5.45616,0.00443712
67,-5.50794,-5.45693,0.0044377
68,-5.50406,-5.45762,0.00442623
69,-5.49126,-5.45811,0.00438885
70,-5.46809,-5.45825,0.00432847
71,-5.43562,-5.45793,0.00427922
72,-5.45875,-5.45795,0.0042198
73,-5.47422,-5.45817,0.00416788
74,-5.47149,-5.45835,0.00411545
75,-5.48017,-5.45864,0.00407085
76,-5.48427,-5.45898,0.00403123
77,-5.40359,-5.45826,0.00404254
78,-5.39399,-5.45743,0.00407383
79,-5.39091,-5.45659,0.00410836
80,-5.47264,-5.45679,0.0040619
81,-5.44002,-5.45658,0.00401703
82,-5.42739,-5.45623,0.00398379
83,-5.48983,-5.45663,0.00395631
84,-5.47205,-5.45682,0.00391347
85,-5.43675,-5.45658,0.00387455
86,-5.43414,-5.45632,0.00383827
87,-5.45488,-5.4563,0.00379419
88,-5.48664,-5.45665,0.00376671
89,-5.40704,-5.45609,0.00376541
90,-5.44119,-5.45593,0.00372721
91,-5.39821,-5.45529,0.00373982
92,-5.39423,-5.45463,0.00375761
93,-5.46828,-5.45477,0.00372007
94,-5.45565,-5.45478,0.00368051
95,-5.46708,-5.45491,0.00364404
96,-5.47889,-5.45516,0.00361463
97,-5.43811,-5.45499,0.00358164
98,-5.49567,-5.4554,0.00356907
99,-5.45426,-5.45539,0.00353304
100,-5.463,-5.45547,0.00349852
