BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,1.371843e+00,1.371843e+00,0.000000e+00
2,1.355207e+00,1.363525e+00,5.881722e-03
3,1.434634e+00,1.387228e+00,1.974660e-02
4,1.400103e+00,1.390447e+00,1.507002e-02
5,1.362399e+00,1.384837e+00,1.305840e-02
6,1.391047e+00,1.385872e+00,1.092294e-02
7,1.423510e+00,1.391249e+00,1.060363e-02
8,1.438292e+00,1.397129e+00,1.078615e-02
9,1.408330e+00,1.398374e+00,9.659224e-03
10,1.448391e+00,1.403376e+00,9.903979e-03
11,1.397728e+00,1.402862e+00,9.016913e-03
12,1.345306e+00,1.398066e+00,9.455498e-03
13,1.374119e+00,1.396224e+00,8.905777e-03
14,1.332588e+00,1.391678e+00,9.358000e-03
15,1.353113e+00,1.389107e+00,9.080453e-03
16,1.330808e+00,1.385464e+00,9.215036e-03
17,1.346632e+00,1.383179e+00,8.951606e-03
18,1.432819e+00,1.385937e+00,8.868927e-03
19,1.313910e+00,1.382146e+00,9.176628e-03
20,1.274783e+00,1.376778e+00,1.016742e-02
21,1.346236e+00,1.375324e+00,9.786725e-03
22,1.324488e+00,1.373013e+00,9.610788e-03
23,1.400874e+00,1.374224e+00,9.268955e-03
24,1.454613e+00,1.377574e+00,9.468642e-03
25,1.418737e+00,1.379220e+00,9.231943e-03
26,1.367672e+00,1.378776e+00,8.887547e-03
27,1.368954e+00,1.378412e+00,8.565821e-03
28,1.374258e+00,1.378264e+00,8.261184e-03
29,1.370647e+00,1.378001e+00,7.980490e-03
30,1.327841e+00,1.376329e+00,7.887682e-03
31,1.406033e+00,1.377288e+00,7.691218e-03
32,1.378821e+00,1.377335e+00,7.451017e-03
33,1.375807e+00,1.377289e+00,7.225373e-03
34,1.395328e+00,1.377820e+00,7.032315e-03
35,1.479108e+00,1.380714e+00,7.402939e-03
36,1.386904e+00,1.380886e+00,7.199299e-03
37,1.409431e+00,1.381657e+00,7.045940e-03
38,1.490346e+00,1.384517e+00,7.418379e-03
39,1.510423e+00,1.387746e+00,7.899449e-03
40,1.430865e+00,1.388824e+00,7.775169e-03
41,1.409372e+00,1.389325e+00,7.601666e-03
42,1.431348e+00,1.390325e+00,7.486230e-03
43,1.446507e+00,1.391632e+00,7.425271e-03
44,1.375975e+00,1.391276e+00,7.265036e-03
45,1.399965e+00,1.391469e+00,7.106157e-03
46,1.398844e+00,1.391630e+00,6.953483e-03
47,1.357407e+00,1.390901e+00,6.843555e-03
48,1.360841e+00,1.390275e+00,6.729574e-03
49,1.348254e+00,1.389418e+00,6.646654e-03
50,1.329896e+00,1.388227e+00,6.619466e-03
51,1.351701e+00,1.387511e+00,6.528302e-03
52,1.307635e+00,1.385975e+00,6.580993e-03
53,1.384732e+00,1.385951e+00,6.456865e-03
54,1.357554e+00,1.385426e+00,6.358672e-03
55,1.387725e+00,1.385467e+00,6.243197e-03
56,1.325300e+00,1.384393e+00,6.223476e-03
57,1.412957e+00,1.384894e+00,6.134434e-03
58,1.462887e+00,1.386239e+00,6.174293e-03
59,1.470298e+00,1.387663e+00,6.231857e-03
60,1.367374e+00,1.387325e+00,6.137160e-03
61,1.409359e+00,1.387687e+00,6.047171e-03
62,1.439361e+00,1.388520e+00,6.006798e-03
63,1.475302e+00,1.389897e+00,6.067340e-03
64,1.415231e+00,1.390293e+00,5.985436e-03
65,1.351087e+00,1.389690e+00,5.923666e-03
66,1.366251e+00,1.389335e+00,5.844550e-03
67,1.479361e+00,1.390679e+00,5.909756e-03
68,1.387690e+00,1.390635e+00,5.823011e-03
69,1.382716e+00,1.390520e+00,5.739751e-03
70,1.309347e+00,1.389360e+00,5.773706e-03
71,1.320038e+00,1.388384e+00,5.774352e-03
72,1.357015e+00,1.387948e+00,5.710565e-03
73,1.415826e+00,1.388330e+00,5.645093e-03
74,1.452858e+00,1.389202e+00,5.635753e-03
75,1.444407e+00,1.389938e+00,5.608472e-03
76,1.372579e+00,1.389710e+00,5.539325e-03
77,1.368472e+00,1.389434e+00,5.474248e-03
78,1.348578e+00,1.388910e+00,5.429067e-03
79,1.361549e+00,1.388564e+00,5.371381e-03
80,1.369482e+00,1.388325e+00,5.309532e-03
81,1.443593e+00,1.389008e+00,5.287643e-03
82,1.421711e+00,1.389406e+00,5.238178e-03
83,1.358486e+00,1.389034e+00,5.188298e-03
84,1.455831e+00,1.389829e+00,5.187114e-03
85,1.402185e+00,1.389975e+00,5.128125e-03
86,1.416123e+00,1.390279e+00,5.077502e-03
87,1.380726e+00,1.390169e+00,5.020327e-03
88,1.445038e+00,1.390792e+00,5.001847e-03
89,1.471664e+00,1.391701e+00,5.027508e-03
90,1.449445e+00,1.392343e+00,5.012419e-03
91,1.382044e+00,1.392229e+00,4.958615e-03
92,1.312493e+00,1.391363e+00,4.979885e-03
93,1.356062e+00,1.390983e+00,4.940782e-03
94,1.332422e+00,1.390360e+00,4.927341e-03
95,1.395916e+00,1.390419e+00,4.875821e-03
96,1.381339e+00,1.390324e+00,4.825948e-03
97,1.367261e+00,1.390086e+00,4.782050e-03
98,1.382399e+00,1.390008e+00,4.733897e-03
99,1.354679e+00,1.389651e+00,4.699511e-03
100,1.402912e+00,1.389784e+00,4.654386e-03
101,1.373198e+00,1.389619e+00,4.611199e-03
102,1.380824e+00,1.389533e+00,4.566798e-03
103,1.341747e+00,1.389069e+00,4.545965e-03
104,1.293373e+00,1.388149e+00,4.594435e-03
105,1.320886e+00,1.387508e+00,4.595121e-03
106,1.349493e+00,1.387150e+00,4.565745e-03
107,1.412246e+00,1.387384e+00,4.529095e-03
108,1.402639e+00,1.387526e+00,4.489360e-03
109,1.385519e+00,1.387507e+00,4.448211e-03
110,1.402062e+00,1.387640e+00,4.409741e-03
111,1.429187e+00,1.388014e+00,4.385870e-03
112,1.386465e+00,1.388000e+00,4.346732e-03
113,1.448519e+00,1.388536e+00,4.341134e-03
114,1.382064e+00,1.388479e+00,4.303425e-03
115,1.318313e+00,1.387869e+00,4.309040e-03
116,1.338847e+00,1.387446e+00,4.292567e-03
117,1.388944e+00,1.387459e+00,4.255897e-03
118,1.354015e+00,1.387175e+00,4.229257e-03
119,1.344249e+00,1.386815e+00,4.209073e-03
120,1.376603e+00,1.386730e+00,4.174857e-03
121,1.447620e+00,1.387233e+00,4.170573e-03
122,1.440238e+00,1.387667e+00,4.158956e-03
123,1.415367e+00,1.387892e+00,4.131236e-03
124,1.420097e+00,1.388152e+00,4.106075e-03
125,1.455173e+00,1.388688e+00,4.108084e-03
126,1.389341e+00,1.388694e+00,4.075483e-03
127,1.334419e+00,1.388266e+00,4.065738e-03
128,1.323339e+00,1.387759e+00,4.065493e-03
129,1.287865e+00,1.386985e+00,4.107064e-03
130,1.317311e+00,1.386449e+00,4.110292e-03
131,1.416012e+00,1.386674e+00,4.085106e-03
132,1.387795e+00,1.386683e+00,4.054167e-03
133,1.371610e+00,1.386569e+00,4.025269e-03
134,1.399567e+00,1.386666e+00,3.996398e-03
135,1.409902e+00,1.386839e+00,3.970499e-03
136,1.363913e+00,1.386670e+00,3.944881e-03
137,1.431212e+00,1.386995e+00,3.929461e-03
138,1.466680e+00,1.387573e+00,3.943184e-03
139,1.431543e+00,1.387889e+00,3.927484e-03
140,1.446616e+00,1.388308e+00,3.921768e-03
141,1.360572e+00,1.388112e+00,3.898885e-03
142,1.399142e+00,1.388189e+00,3.872201e-03
143,1.360517e+00,1.387996e+00,3.849955e-03
144,1.373846e+00,1.387898e+00,3.824474e-03
145,1.405816e+00,1.388021e+00,3.800094e-03
146,1.466973e+00,1.388562e+00,3.812348e-03
147,1.389349e+00,1.388567e+00,3.786417e-03
148,1.344435e+00,1.388269e+00,3.772557e-03
149,1.398770e+00,1.388340e+00,3.747896e-03
150,1.375499e+00,1.388254e+00,3.723888e-03
151,1.413820e+00,1.388423e+00,3.703073e-03
152,1.445367e+00,1.388798e+00,3.697612e-03
153,1.441094e+00,1.389140e+00,3.689209e-03
154,1.383283e+00,1.389102e+00,3.665449e-03
155,1.414973e+00,1.389269e+00,3.645599e-03
156,1.379868e+00,1.389208e+00,3.622728e-03
