BLOCK,ACTUAL_P,P_AVE,ERROR
271,0.0532205,0.0532027,4.00452e-06
272,0.0531754,0.0532026,3.99106e-06
273,0.0532503,0.0532028,3.98026e-06
274,0.0534616,0.0532037,4.07627e-06
275,0.0534895,0.0532048,4.19182e-06
276,0.0532314,0.0532049,4.17774e-06
277,0.0531388,0.0532046,4.16946e-06
278,0.0532381,0.0532048,4.1562e-06
279,0.0531414,0.0532045,4.14751e-06
280,0.0531333,0.0532043,4.14049e-06
281,0.0532124,0.0532043,4.12585e-06
282,0.0532311,0.0532044,4.11232e-06
283,0.0532516,0.0532046,4.10117e-06
284,0.0531308,0.0532043,4.09494e-06
285,0.0532275,0.0532044,4.08138e-06
286,0.053181,0.0532043,4.06793e-06
287,0.0532149,0.0532043,4.05393e-06
288,0.0531537,0.0532042,4.04367e-06
289,0.0532165,0.0532042,4.0299e-06
290,0.0532227,0.0532043,4.01651e-06
291,0.0531357,0.053204,4.00962e-06
292,0.0531536,0.0532039,3.99962e-06
293,0.0531234,0.0532036,3.99539e-06
294,0.0531171,0.0532033,3.99261e-06
295,0.0531972,0.0532033,3.97913e-06
296,0.0532007,0.0532033,3.9657e-06
297,0.0531794,0.0532032,3.95316e-06
298,0.0531531,0.053203,3.94346e-06
299,0.053187,0.053203,3.93064e-06
300,0.053201,0.053203,3.91754e-06
301,0.0532425,0.0532031,3.90672e-06
302,0.0531635,0.053203,3.89599e-06
303,0.053211,0.053203,3.88322e-06
304,0.0531658,0.0532029,3.87237e-06
305,0.0532778,0.0532031,3.86746e-06
306,0.0532224,0.0532032,3.85534e-06
307,0.0532014,0.0532032,3.84279e-06
308,0.0531745,0.0532031,3.83144e-06
309,0.0531532,0.0532029,3.82244e-06
310,0.0532381,0.053203,3.8118e-06
311,0.0531515,0.0532029,3.80315e-06
312,0.0531384,0.0532027,3.79657e-06
313,0.0532508,0.0532028,3.78755e-06
314,0.0533741,0.0532034,3.81458e-06
315,0.0532288,0.0532034,3.80333e-06
316,0.0532118,0.0532035,3.79138e-06
317,0.0531473,0.0532033,3.78356e-06
318,0.0531798,0.0532032,3.77238e-06
319,0.0530584,0.0532028,3.78777e-06
320,0.0531607,0.0532026,3.77821e-06
321,0.0531937,0.0532026,3.76654e-06
322,0.053309,0.0532029,3.76931e-06
323,0.0531962,0.0532029,3.7577e-06
324,0.0531678,0.0532028,3.74766e-06
325,0.053165,0.0532027,3.73794e-06
326,0.0532054,0.0532027,3.72648e-06
327,0.0532374,0.0532028,3.71659e-06
328,0.0532993,0.0532031,3.71689e-06
329,0.0532237,0.0532032,3.70613e-06
330,0.0531042,0.0532029,3.707e-06
331,0.0531481,0.0532027,3.69948e-06
332,0.0532554,0.0532028,3.69174e-06
333,0.0532526,0.053203,3.68368e-06
334,0.0532578,0.0532032,3.6763e-06
335,0.0531682,0.0532031,3.66681e-06
336,0.0531942,0.053203,3.65599e-06
337,0.0531478,0.0532029,3.64881e-06
338,0.0530605,0.0532024,3.66227e-06
339,0.0532036,0.0532024,3.65146e-06
340,0.0531328,0.0532022,3.64647e-06
341,0.0531896,0.0532022,3.63597e-06
342,0.0531561,0.0532021,3.62784e-06
343,0.0531369,0.0532019,3.62224e-06
344,0.0531698,0.0532018,3.61291e-06
345,0.053334,0.0532022,3.62271e-06
346,0.0533148,0.0532025,3.62682e-06
347,0.0533311,0.0532029,3.63525e-06
348,0.0533026,0.0532032,3.63609e-06
349,0.0531474,0.053203,3.62918e-06
350,0.0532369,0.0532031,3.6201e-06
351,0.0531818,0.053203,3.6103e-06
352,0.0531407,0.0532029,3.60438e-06
353,0.0531972,0.0532028,3.59421e-06
354,0.0532817,0.0532031,3.59096e-06
355,0.0532126,0.0532031,3.58095e-06
356,0.0531873,0.053203,3.57116e-06
357,0.053149,0.0532029,3.56437e-06
358,0.0532047,0.0532029,3.55441e-06
359,0.0532097,0.0532029,3.54456e-06
360,0.0531605,0.0532028,3.53668e-06
361,0.0531844,0.0532027,3.52725e-06
362,0.0532242,0.0532028,3.518e-06
363,0.0532999,0.0532031,3.51845e-06
364,0.0532248,0.0532031,3.50929e-06
365,0.0532287,0.0532032,3.50038e-06
366,0.0531375,0.053203,3.49541e-06
367,0.0531199,0.0532028,3.49322e-06
368,0.0531217,0.0532026,3.49067e-06
369,0.0530912,0.0532023,3.49423e-06
370,0.053235,0.0532024,3.4859e-06
371,0.0531453,0.0532022,3.47989e-06
372,0.0531524,0.0532021,3.47311e-06
373,0.0531044,0.0532018,3.47366e-06
374,0.0531008,0.0532015,3.47486e-06
375,0.0532365,0.0532016,3.46684e-06
376,0.0531113,0.0532014,3.46593e-06
377,0.0530995,0.0532011,3.46727e-06
378,0.0532403,0.0532012,3.45964e-06
379,0.0533096,0.0532015,3.4623e-06
380,0.0532506,0.0532016,3.45559e-06
381,0.0532379,0.0532017,3.44783e-06
382,0.0532045,0.0532017,3.43881e-06
383,0.0533081,0.053202,3.44102e-06
384,0.0531177,0.0532018,3.43905e-06
385,0.0531224,0.0532016,3.4363e-06
386,0.0531496,0.0532015,3.43004e-06
387,0.0531679,0.0532014,3.42227e-06
388,0.0532187,0.0532014,3.41374e-06
389,0.0532411,0.0532015,3.40649e-06
390,0.0530937,0.0532012,3.40895e-06
391,0.0530922,0.053201,3.41162e-06
392,0.0531266,0.0532008,3.40818e-06
393,0.0531021,0.0532005,3.40875e-06
394,0.0532292,0.0532006,3.40087e-06
395,0.0532643,0.0532008,3.39609e-06
396,0.0532609,0.0532009,3.3909e-06
397,0.053213,0.0532009,3.3825e-06
398,0.0532167,0.053201,3.37423e-06
399,0.0531314,0.0532008,3.37028e-06
400,0.0530748,0.0532005,3.37655e-06
401,0.0531815,0.0532004,3.36846e-06
402,0.0532685,0.0532006,3.36433e-06
403,0.0530974,0.0532004,3.36571e-06
404,0.0530589,0.0532,3.37554e-06
405,0.0531437,0.0531999,3.37007e-06
406,0.0531617,0.0531998,3.36308e-06
407,0.0531748,0.0531997,3.35537e-06
408,0.0531316,0.0531995,3.3513e-06
409,0.0531587,0.0531994,3.34459e-06
410,0.0531386,0.0531993,3.33972e-06
411,0.0531245,0.0531991,3.33656e-06
412,0.0533027,0.0531994,3.33791e-06
413,0.0532157,0.0531994,3.33007e-06
414,0.0533814,0.0531998,3.3509e-06
415,0.0531771,0.0531998,3.34328e-06
416,0.0533341,0.0532001,3.35079e-06
417,0.0531789,0.0532001,3.34314e-06
418,0.0532188,0.0532001,3.33545e-06
419,0.0531296,0.0531999,3.33172e-06
420,0.053165,0.0531999,3.32483e-06
421,0.0531634,0.0531998,3.31806e-06
422,0.0533233,0.0532001,3.32308e-06
423,0.0532906,0.0532003,3.32211e-06
424,0.053234,0.0532004,3.31523e-06
425,0.0533561,0.0532007,3.32761e-06
426,0.0532581,0.0532009,3.32253e-06
427,0.0530508,0.0532005,3.33329e-06
428,0.0530931,0.0532003,3.33494e-06
429,0.053132,0.0532001,3.33096e-06
430,0.0534623,0.0532007,3.37857e-06
