BLOCK,ACTUAL_T,T_AVE,ERROR
1,1.07532,1.07532,0
2,1.06557,1.07044,0.00344765
3,1.09705,1.07931,0.00759742
4,1.06735,1.07632,0.00625894
5,1.08938,1.07893,0.00552507
6,1.10853,1.08387,0.00644037
7,1.07896,1.08316,0.00555832
8,1.10067,1.08535,0.00527689
9,1.08008,1.08477,0.00472304
10,1.08233,1.08452,0.004257
