BLOCK,ACTUAL_KE,KE_AVE,ERROR
479,1.8,1.8,1.10205e-08
480,1.8,1.8,1.10091e-08
481,1.8,1.8,1.09976e-08
482,1.8,1.8,1.1028e-08
483,1.8,1.8,1.10166e-08
484,1.8,1.8,1.10052e-08
485,1.8,1.8,1.10769e-08
486,1.8,1.8,1.10655e-08
487,1.8,1.8,1.10541e-08
488,1.8,1.8,1.10428e-08
489,1.8,1.8,1.11135e-08
490,1.8,1.8,1.11021e-08
491,1.8,1.8,1.10908e-08
492,1.8,1.8,1.11607e-08
493,1.8,1.8,1.11494e-08
494,1.8,1.8,1.11381e-08
495,1.8,1.8,1.11268e-08
496,1.8,1.8,1.11959e-08
497,1.8,1.8,1.11846e-08
498,1.8,1.8,1.11734e-08
499,1.8,1.8,1.1202e-08
500,1.8,1.8,1.11908e-08
501,1.8,1.8,1.11796e-08
502,1.8,1.8,1.11684e-08
503,1.8,1.8,1.12362e-08
504,1.8,1.8,1.1225e-08
505,1.8,1.8,1.12139e-08
506,1.8,1.8,1.12028e-08
507,1.8,1.8,1.12698e-08
508,1.8,1.8,1.12587e-08
509,1.8,1.8,1.12476e-08
510,1.8,1.8,1.12366e-08
511,1.8,1.8,1.13027e-08
512,1.8,1.8,1.12917e-08
513,1.8,1.8,1.12807e-08
514,1.8,1.8,1.13461e-08
515,1.8,1.8,1.13351e-08
516,1.8,1.8,1.13241e-08
517,1.8,1.8,1.13131e-08
518,1.8,1.8,1.13401e-08
519,1.8,1.8,1.13291e-08
520,1.8,1.8,1.13182e-08
521,1.8,1.8,1.13074e-08
522,1.8,1.8,1.13716e-08
523,1.8,1.8,1.13607e-08
524,1.8,1.8,1.13499e-08
525,1.8,1.8,1.13391e-08
526,1.8,1.8,1.14026e-08
527,1.8,1.8,1.13917e-08
528,1.8,1.8,1.13809e-08
529,1.8,1.8,1.13702e-08
530,1.8,1.8,1.1433e-08
531,1.8,1.8,1.14222e-08
532,1.8,1.8,1.14115e-08
533,1.8,1.8,1.14008e-08
534,1.8,1.8,1.13901e-08
535,1.8,1.8,1.14521e-08
536,1.8,1.8,1.14415e-08
537,1.8,1.8,1.14308e-08
538,1.8,1.8,1.14202e-08
539,1.8,1.8,1.14456e-08
540,1.8,1.8,1.1435e-08
541,1.8,1.8,1.14244e-08
542,1.8,1.8,1.14139e-08
543,1.8,1.8,1.14749e-08
544,1.8,1.8,1.14643e-08
545,1.8,1.8,1.14538e-08
546,1.8,1.8,1.14433e-08
547,1.8,1.8,1.15036e-08
548,1.8,1.8,1.14931e-08
549,1.8,1.8,1.14827e-08
550,1.8,1.8,1.14722e-08
551,1.8,1.8,1.14618e-08
552,1.8,1.8,1.15215e-08
553,1.8,1.8,1.1511e-08
554,1.8,1.8,1.15006e-08
555,1.8,1.8,1.14903e-08
556,1.8,1.8,1.15493e-08
557,1.8,1.8,1.15389e-08
558,1.8,1.8,1.15286e-08
559,1.8,1.8,1.15183e-08
560,1.8,1.8,1.1508e-08
561,1.8,1.8,1.15321e-08
562,1.8,1.8,1.15218e-08
563,1.8,1.8,1.15116e-08
564,1.8,1.8,1.15014e-08
565,1.8,1.8,1.14912e-08
566,1.8,1.8,1.15492e-08
567,1.8,1.8,1.1539e-08
568,1.8,1.8,1.15288e-08
569,1.8,1.8,1.14507e-08
570,1.8,1.8,1.15086e-08
571,1.8,1.8,1.14985e-08
572,1.8,1.8,1.14885e-08
573,1.8,1.8,1.14784e-08
574,1.8,1.8,1.14684e-08
575,1.8,1.8,1.15256e-08
576,1.8,1.8,1.15156e-08
577,1.8,1.8,1.15057e-08
578,1.8,1.8,1.14957e-08
579,1.8,1.8,1.15524e-08
580,1.8,1.8,1.15424e-08
581,1.8,1.8,1.15325e-08
582,1.8,1.8,1.15225e-08
