BLOCK,ACTUAL_PE,PE_AVE,ERROR
1,-0.862908,-0.862908,0
2,-0.862908,-0.862908,0
3,-0.862908,-0.862908,0
4,-0.862908,-0.862908,0
5,-0.862908,-0.862908,6.664e-09
6,-0.862908,-0.862908,6.08337e-09
7,-0.862908,-0.862908,6.8979e-09
8,-0.862908,-0.862908,6.45239e-09
9,-0.862908,-0.862908,6.08337e-09
10,-0.862908,-0.862908,5.77119e-09
11,-0.862908,-0.862908,7.10385e-09
12,-0.862908,-0.862908,6.80142e-09
13,-0.862908,-0.862908,6.53459e-09
14,-0.862908,-0.862908,6.29689e-09
15,-0.862908,-0.862908,6.08337e-09
16,-0.862908,-0.862908,5.8902e-09
17,-0.862908,-0.862908,5.71433e-09
18,-0.862908,-0.862908,5.55333e-09
19,-0.862908,-0.862908,4.18686e-09
20,-0.862908,-0.862908,4.08085e-09
21,-0.862908,-0.862908,3.9825e-09
22,-0.862908,-0.862908,5.02318e-09
23,-0.862908,-0.862908,5.38167e-09
24,-0.862908,-0.862908,5.69047e-09
25,-0.862908,-0.862908,5.5755e-09
26,-0.862908,-0.862908,5.84472e-09
27,-0.862908,-0.862908,5.73546e-09
28,-0.862908,-0.862908,5.97375e-09
29,-0.862908,-0.862908,5.86985e-09
30,-0.862908,-0.862908,5.77119e-09
31,-0.862908,-0.862908,5.98445e-09
32,-0.862908,-0.862908,5.8902e-09
33,-0.862908,-0.862908,5.80027e-09
34,-0.862908,-0.862908,5.99324e-09
35,-0.862908,-0.862908,5.90701e-09
36,-0.862908,-0.862908,5.82439e-09
37,-0.862908,-0.862908,5.74514e-09
38,-0.862908,-0.862908,5.40522e-09
39,-0.862908,-0.862908,5.33547e-09
40,-0.862908,-0.862908,4.998e-09
41,-0.862908,-0.862908,4.35374e-09
42,-0.862908,-0.862908,3.63551e-09
43,-0.862908,-0.862908,3.59299e-09
44,-0.862908,-0.862908,2.24643e-09
45,-0.862908,-0.862908,2.22133e-09
46,-0.862908,-0.862908,0
47,-0.862908,-0.862908,0
48,-0.862908,-0.862908,2.63418e-09
49,-0.862908,-0.862908,2.60716e-09
50,-0.862908,-0.862908,3.65002e-09
