BLOCK,ACTUAL_TE,TE_AVE,ERROR
1,-6.32277,-6.32277,0
2,-6.32192,-6.32235,0.000302561
3,-6.32206,-6.32225,0.000216167
4,-6.32314,-6.32247,0.000252053
5,-6.32211,-6.3224,0.000212153
6,-6.32347,-6.32258,0.000239918
7,-6.32214,-6.32251,0.000213721
8,-6.32309,-6.32259,0.00019882
9,-6.32121,-6.32243,0.000228357
10,-6.32226,-6.32242,0.000206183
11,-6.32251,-6.32242,0.000187602
12,-6.32261,-6.32244,0.00017262
13,-6.3227,-6.32246,0.000160531
14,-6.32268,-6.32248,0.000149847
15,-6.32299,-6.32251,0.000143668
16,-6.32318,-6.32255,0.00014064
17,-6.32159,-6.3225,0.000143258
18,-6.32354,-6.32255,0.000146511
19,-6.32274,-6.32256,0.000139136
20,-6.32357,-6.32261,0.000140963
21,-6.3232,-6.32264,0.000137011
22,-6.32284,-6.32265,0.000131076
23,-6.32185,-6.32262,0.000129866
24,-6.32287,-6.32263,0.000124872
25,-6.32172,-6.32259,0.000125025
26,-6.32231,-6.32258,0.000120692
27,-6.32203,-6.32256,0.000117928
28,-6.32242,-6.32255,0.000113816
29,-6.32219,-6.32254,0.000110569
30,-6.32137,-6.3225,0.000113518
31,-6.32253,-6.3225,0.000109859
32,-6.32255,-6.3225,0.000106434
33,-6.32207,-6.32249,0.000104004
34,-6.32185,-6.32247,0.00010267
35,-6.32342,-6.3225,0.000103228
36,-6.32247,-6.3225,0.000100364
37,-6.32235,-6.32249,9.7736e-05
38,-6.32251,-6.3225,9.51651e-05
39,-6.32284,-6.3225,9.31407e-05
40,-6.32295,-6.32252,9.14912e-05
41,-6.32343,-6.32254,9.19483e-05
42,-6.32292,-6.32255,9.02167e-05
43,-6.32196,-6.32253,8.91521e-05
44,-6.32204,-6.32252,8.7828e-05
45,-6.32267,-6.32253,8.59358e-05
46,-6.32247,-6.32252,8.40776e-05
47,-6.3226,-6.32253,8.23038e-05
48,-6.3228,-6.32253,8.07916e-05
49,-6.32265,-6.32253,7.91791e-05
50,-6.32209,-6.32252,7.80923e-05
