STEP,DISTANCE,AVE_GOFR,ERROR
86,0.980323,1.39706,0.0852179
87,0.991856,1.99893,0.0826727
88,1.00339,2.58282,0.0878044
89,1.01492,3.13149,0.101672
90,1.02646,3.78934,0.0942359
91,1.03799,4.33663,0.11767
92,1.04952,4.83032,0.10666
93,1.06106,4.94292,0.0938961
94,1.07259,4.88651,0.175675
95,1.08412,4.95501,0.431324
96,1.09566,4.33052,0.150362
97,1.10719,3.74046,0.0775881
98,1.11872,3.29434,0.068891
99,1.13026,2.85237,0.0545997
100,1.14179,2.3811,0.0477652
101,1.15332,1.92837,0.0674308
102,1.16485,1.59045,0.0648
103,1.17639,1.23611,0.0510716
104,1.18792,0.9681,0.0409464
105,1.19945,0.760696,0.0398036
106,1.21099,0.585385,0.0375551
107,1.22252,0.472351,0.0322111
108,1.23405,0.366878,0.0290759
109,1.24559,0.258148,0.0235237
110,1.25712,0.207279,0.0196267
111,1.26865,0.124158,0.0177378
112,1.28019,0.101817,0.0164252
113,1.29172,0.0855591,0.0154855
114,1.30325,0.0489435,0.00733367
115,1.31479,0.0569848,0.00949378
116,1.32632,0.0659525,0.0109132
117,1.33785,0.0786587,0.0114004
118,1.34939,0.104176,0.0139738
119,1.36092,0.13013,0.015631
120,1.37245,0.143097,0.0169293
121,1.38399,0.16545,0.0138084
122,1.39552,0.199473,0.0178707
123,1.40705,0.248197,0.0215786
124,1.41859,0.331366,0.0221094
125,1.43012,0.398798,0.0229701
126,1.44165,0.482788,0.0192308
127,1.45319,0.597945,0.0290373
128,1.46472,0.649332,0.0229407
129,1.47625,0.744112,0.0260076
130,1.48778,0.790465,0.0197578
131,1.49932,0.889567,0.0312907
132,1.51085,0.902577,0.0385207
133,1.52238,0.951082,0.0621194
134,1.53392,1.00402,0.114947
135,1.54545,0.921849,0.0526759
136,1.55698,0.854308,0.0300019
137,1.56852,0.775049,0.0195933
138,1.58005,0.732754,0.0164276
139,1.59158,0.701997,0.0221108
140,1.60312,0.606438,0.0243044
141,1.61465,0.508453,0.0206996
142,1.62618,0.421214,0.0190133
143,1.63772,0.35604,0.0249911
144,1.64925,0.291703,0.0186704
145,1.66078,0.25694,0.0173932
146,1.67232,0.238817,0.019164
147,1.68385,0.235609,0.0236268
148,1.69538,0.244407,0.0252758
149,1.70692,0.296289,0.0209009
150,1.71845,0.343562,0.0259351
151,1.72998,0.429539,0.0336176
152,1.74152,0.520128,0.0342407
153,1.75305,0.693419,0.0433071
154,1.76458,0.888146,0.0475292
155,1.77612,1.11816,0.0450392
156,1.78765,1.32182,0.0447546
157,1.79918,1.55268,0.048997
158,1.81071,1.78614,0.0489835
159,1.82225,2.00915,0.0504674
160,1.83378,2.21054,0.0456173
161,1.84531,2.43191,0.0449442
162,1.85685,2.59821,0.0673735
163,1.86838,2.72859,0.148916
164,1.87991,2.90311,0.30482
165,1.89145,2.70177,0.107474
166,1.90298,2.43597,0.041477
167,1.91451,2.19539,0.042826
168,1.92605,1.93785,0.0352178
169,1.93758,1.76616,0.0377817
170,1.94911,1.4984,0.0371759
171,1.96065,1.26125,0.0390321
172,1.97218,1.10725,0.0397867
173,1.98371,0.918302,0.038597
174,1.99525,0.786383,0.0373023
175,2.00678,0.645043,0.0349103
176,2.01831,0.556,0.0335722
177,2.02985,0.482832,0.0310442
178,2.04138,0.453265,0.026051
179,2.05291,0.487586,0.0287089
180,2.06445,0.505626,0.0229674
181,2.07598,0.567049,0.0243991
182,2.08751,0.66032,0.0265016
183,2.09905,0.756369,0.0229242
184,2.11058,0.846985,0.0234247
185,2.12211,0.866612,0.0157619
186,2.13364,0.907911,0.0169063
187,2.14518,0.924601,0.022386
188,2.15671,0.994277,0.0441103
189,2.16824,1.0678,0.110422
190,2.17978,0.969558,0.0514025
191,2.19131,0.939638,0.0220105
192,2.20284,0.884689,0.0182745
193,2.21438,0.796598,0.0197246
194,2.22591,0.726847,0.0206775
195,2.23744,0.690572,0.0223496
196,2.24898,0.652668,0.0220192
197,2.26051,0.619309,0.0268903
198,2.27204,0.588001,0.0306569
199,2.28358,0.613951,0.0340616
200,2.29511,0.62079,0.0348214
