       -0.475745        0.100952       -0.294644
          1.0135       0.0957084          1.2662
         1.60265       -0.509149        -1.43302
         1.13932       -0.688126        -1.62299
         0.76158       -0.518595        0.616925
         0.78997      -0.0546741        -1.49569
       -0.658635       -0.630251       -0.758997
        0.261978        0.462566       -0.795994
        0.923968       0.0228774         -1.9611
        0.840401       -0.486632       -0.641554
       -0.514899        0.168745        0.852662
      -0.0612531       -0.746341       -0.742182
         1.40987       -0.634571        0.814851
       -0.342802        0.501945       -0.111204
         1.29519        0.301819         1.37277
       -0.426142          1.7637        0.669559
        0.915836       -0.818956       -0.174022
        -1.22776       -0.202584         0.54213
        -2.59957        0.125853        0.129188
        0.765154         1.09371        -0.85455
          -1.167        0.850781       -0.145046
         0.10637        0.212284        -1.11536
      -0.0668271        0.818375       -0.301676
        0.251713       0.0234972        0.172909
       -0.149676        -1.06462        -0.51588
       0.0429419       -0.727737         0.31993
        0.624887        0.338342         1.90743
       -0.083071         -1.1144        -1.17193
       -0.211224        -1.28681       -0.171068
     0.000401676       -0.827838       -0.810495
        -1.32738        -1.13281        -2.00539
        0.471053          1.3917          2.7489
        -1.20532         1.31404       -0.358335
       -0.763924        -1.43617          1.4524
         1.95622       -0.181771        -0.88656
         2.16524       -0.877641         1.15041
       -0.729907        0.811882       -0.470715
       -0.851575         0.24675        0.616431
         1.98042        0.463414        -1.18563
        0.209085        -1.89324          1.7611
        0.868256       -0.864786         1.16982
        0.444142         1.54876        0.675598
        -1.04927         1.06255       -0.114023
       -0.169345        0.785532       -0.660676
       -0.360988       -0.458346        0.282294
        0.333299         1.64312       -0.280423
        -2.24008         1.00237       -0.295887
         -1.2728        0.453698         1.05615
        0.910098        0.390488         1.79769
       -0.113088          2.3614        -1.55931
        0.760168          1.2489       0.0437322
       -0.108738        0.315369        0.331096
       -0.446936        0.803352        0.915387
        0.503856         -1.2597        0.651169
         1.49277         1.46643         1.69228
         1.25726        0.538118       -0.162197
       -0.640237        0.407879        -1.28276
       -0.179361       -0.591363        0.204909
         1.26416        0.011574         -1.2369
        0.429076      -0.0700565        -1.92175
         -1.3291      -0.0457731        0.145942
        -1.70223       -0.485633       -0.737058
         -1.2142         2.78282        0.376717
        -1.22772         1.12147        0.522543
        0.596221       -0.665823         1.11523
         1.45732         1.48127        0.210016
        0.565735         -1.2508        0.219142
         1.28686         1.47494        -1.63512
        -1.61585       -0.541361       -0.919486
        0.981505       -0.560086        0.766027
        -2.10161       -0.172035        -1.33765
        -1.04202      0.00729429         1.23282
        0.272045       -0.911003        -1.43177
       -0.391977        -1.75418       -0.688536
        -2.88402        -1.53908        -0.67285
        -0.50167       0.0229796       -0.634445
      -0.0971398       -0.173653       -0.419137
        0.974406         1.73103       -0.332356
       -0.511713       -0.573389          1.9875
       -0.790705        -0.43791         1.02439
       -0.330725        -1.64661        0.515146
        -1.05288         0.28698        0.885369
       -0.244301        0.902846         2.28603
       -0.228387       -0.822208        -0.60219
       -0.493745       -0.571196          1.4955
       -0.646088        0.219371       -0.661078
         1.37913       -0.800472         1.45901
        0.707237        0.907535        0.631752
       -0.470531        0.608772       -0.295332
       -0.545886         0.58166       -0.738744
         1.25245        0.237178        -2.32059
        0.765723        -0.63221       -0.586675
       -0.883807       -0.389085        0.351007
        0.295422        -1.76971        0.592927
        0.313197        -0.49612        0.476034
         1.01514        0.987765       -0.346434
       -0.848267          1.9448         1.15715
         0.71961       -0.852212       -0.112187
       -0.199525        0.208826         -1.1633
       -0.983002       -0.467033       -0.492412
      -0.0474904       -0.310943        -1.80878
        0.272275       -0.516689       0.0161855
         1.74403        -1.91153         2.37728
       -0.771232        0.524575       -0.442177
        0.558215        -2.13854        0.469108
       -0.339544        0.111684         0.35714
       -0.776384       -0.913103       -0.417407
        0.767964         1.13327        0.449793
