BLOCK,ACTUAL_PE,PE_AVE,ERROR
1,-0.428346,-0.428346,0
2,-0.428346,-0.428346,0
3,-0.428346,-0.428346,0
4,-0.428346,-0.428346,0
5,-0.428346,-0.428346,0
6,-0.428346,-0.428346,0
7,-0.428346,-0.428346,0
8,-0.428346,-0.428346,0
9,-0.428346,-0.428346,0
10,-0.428346,-0.428346,0
11,-0.428346,-0.428346,0
12,-0.428346,-0.428346,0
13,-0.428346,-0.428346,0
14,-0.428346,-0.428346,0
15,-0.428346,-0.428346,0
16,-0.428346,-0.428346,0
17,-0.428346,-0.428346,0
18,-0.428346,-0.428346,0
19,-0.428346,-0.428346,0
20,-0.428346,-0.428346,0
21,-0.428346,-0.428346,0
22,-0.428346,-0.428346,0
23,-0.428346,-0.428346,0
24,-0.428346,-0.428346,0
25,-0.428346,-0.428346,0
26,-0.428346,-0.428346,0
27,-0.428346,-0.428346,0
28,-0.428346,-0.428346,0
29,-0.428346,-0.428346,0
30,-0.428346,-0.428346,0
31,-0.428346,-0.428346,0
32,-0.428346,-0.428346,0
33,-0.428346,-0.428346,0
34,-0.428346,-0.428346,0
35,-0.428346,-0.428346,0
36,-0.428346,-0.428346,0
37,-0.428346,-0.428346,0
38,-0.428346,-0.428346,0
39,-0.428346,-0.428346,1.19305e-09
40,-0.428346,-0.428346,0
41,-0.428346,-0.428346,1.16359e-09
42,-0.428346,-0.428346,1.62585e-09
43,-0.428346,-0.428346,1.60683e-09
44,-0.428346,-0.428346,1.77596e-09
45,-0.428346,-0.428346,2.07787e-09
46,-0.428346,-0.428346,2.05516e-09
47,-0.428346,-0.428346,2.30541e-09
48,-0.428346,-0.428346,2.28127e-09
49,-0.428346,-0.428346,2.38e-09
50,-0.428346,-0.428346,2.35608e-09
