STEP,DISTANCE,AVE_GOFR,ERROR
55,6.227936e-01,0.000000e+00,0.000000e+00
56,6.343268e-01,0.000000e+00,0.000000e+00
57,6.458600e-01,0.000000e+00,0.000000e+00
58,6.573932e-01,0.000000e+00,0.000000e+00
59,6.689264e-01,0.000000e+00,0.000000e+00
60,6.804596e-01,0.000000e+00,0.000000e+00
61,6.919929e-01,0.000000e+00,0.000000e+00
62,7.035261e-01,0.000000e+00,0.000000e+00
63,7.150593e-01,0.000000e+00,0.000000e+00
64,7.265925e-01,0.000000e+00,0.000000e+00
65,7.381257e-01,0.000000e+00,0.000000e+00
66,7.496589e-01,0.000000e+00,0.000000e+00
67,7.611922e-01,0.000000e+00,0.000000e+00
68,7.727254e-01,0.000000e+00,0.000000e+00
69,7.842586e-01,0.000000e+00,0.000000e+00
70,7.957918e-01,0.000000e+00,0.000000e+00
71,8.073250e-01,0.000000e+00,0.000000e+00
72,8.188582e-01,0.000000e+00,0.000000e+00
73,8.303914e-01,0.000000e+00,0.000000e+00
74,8.419247e-01,0.000000e+00,0.000000e+00
75,8.534579e-01,0.000000e+00,0.000000e+00
76,8.649911e-01,0.000000e+00,0.000000e+00
77,8.765243e-01,2.984376e-06,2.067636e-06
78,8.880575e-01,1.730175e-04,2.396911e-05
79,8.995907e-01,1.051505e-03,5.764606e-05
80,9.111239e-01,5.933004e-03,1.457626e-04
81,9.226572e-01,2.269059e-02,2.847933e-04
82,9.341904e-01,7.261702e-02,5.657571e-04
83,9.457236e-01,1.858390e-01,8.195467e-04
84,9.572568e-01,4.003811e-01,1.549938e-03
85,9.687900e-01,7.580043e-01,1.903253e-03
86,9.803232e-01,1.257425e+00,2.073329e-03
87,9.918564e-01,1.886508e+00,2.825633e-03
88,1.003390e+00,2.588924e+00,3.341431e-03
89,1.014923e+00,3.311367e+00,2.594832e-03
90,1.026456e+00,3.944632e+00,2.985633e-03
91,1.037989e+00,4.445259e+00,3.129920e-03
92,1.049523e+00,4.777650e+00,2.841089e-03
93,1.061056e+00,4.912545e+00,4.121372e-03
94,1.072589e+00,4.872150e+00,3.823867e-03
95,1.084122e+00,4.658621e+00,4.371039e-03
96,1.095655e+00,4.316791e+00,4.168984e-03
97,1.107189e+00,3.891813e+00,3.777008e-03
98,1.118722e+00,3.418377e+00,3.395717e-03
99,1.130255e+00,2.933709e+00,2.609263e-03
100,1.141788e+00,2.457630e+00,2.446794e-03
101,1.153321e+00,2.015950e+00,2.230046e-03
102,1.164855e+00,1.621296e+00,1.739580e-03
103,1.176388e+00,1.279052e+00,1.157594e-03
104,1.187921e+00,9.907208e-01,1.252586e-03
105,1.199454e+00,7.514513e-01,1.200423e-03
106,1.210988e+00,5.617552e-01,1.523715e-03
107,1.222521e+00,4.130341e-01,1.031896e-03
108,1.234054e+00,2.986894e-01,1.027759e-03
109,1.245587e+00,2.121890e-01,9.856748e-04
110,1.257120e+00,1.498763e-01,7.368751e-04
111,1.268654e+00,1.049085e-01,7.289326e-04
112,1.280187e+00,7.450060e-02,6.544087e-04
113,1.291720e+00,5.483098e-02,5.586238e-04
114,1.303253e+00,4.422204e-02,4.677392e-04
115,1.314786e+00,4.115960e-02,4.156879e-04
116,1.326320e+00,4.428012e-02,5.000804e-04
117,1.337853e+00,5.297577e-02,4.305976e-04
118,1.349386e+00,6.872962e-02,4.942382e-04
119,1.360919e+00,9.180273e-02,5.592665e-04
120,1.372453e+00,1.214666e-01,6.623712e-04
121,1.383986e+00,1.610440e-01,6.625727e-04
122,1.395519e+00,2.096276e-01,6.438352e-04
123,1.407052e+00,2.672692e-01,7.194080e-04
124,1.418585e+00,3.350430e-01,8.091554e-04
125,1.430119e+00,4.095164e-01,8.490947e-04
126,1.441652e+00,4.953101e-01,8.364961e-04
127,1.453185e+00,5.838825e-01,8.777625e-04
128,1.464718e+00,6.720569e-01,9.418733e-04
129,1.476251e+00,7.588968e-01,9.915828e-04
130,1.487785e+00,8.345103e-01,1.037022e-03
131,1.499318e+00,8.977519e-01,1.287782e-03
132,1.510851e+00,9.427298e-01,1.324449e-03
133,1.522384e+00,9.683812e-01,1.645015e-03
134,1.533918e+00,9.690212e-01,1.409685e-03
135,1.545451e+00,9.491113e-01,1.265139e-03
136,1.556984e+00,9.060087e-01,1.680928e-03
137,1.568517e+00,8.445834e-01,1.184778e-03
138,1.580050e+00,7.696717e-01,9.743640e-04
139,1.591584e+00,6.840360e-01,8.422426e-04
140,1.603117e+00,5.968040e-01,8.013497e-04
141,1.614650e+00,5.076425e-01,6.589277e-04
142,1.626183e+00,4.247733e-01,7.598403e-04
143,1.637716e+00,3.500998e-01,7.185103e-04
144,1.649250e+00,2.865728e-01,6.877678e-04
145,1.660783e+00,2.373497e-01,9.137436e-04
146,1.672316e+00,2.048323e-01,8.415909e-04
147,1.683849e+00,1.900317e-01,8.581659e-04
148,1.695383e+00,1.973837e-01,9.872727e-04
149,1.706916e+00,2.274473e-01,9.921360e-04
150,1.718449e+00,2.853565e-01,1.046557e-03
151,1.729982e+00,3.742360e-01,1.165829e-03
152,1.741515e+00,4.963125e-01,1.337867e-03
153,1.753049e+00,6.520556e-01,1.467553e-03
154,1.764582e+00,8.467643e-01,1.376203e-03
155,1.776115e+00,1.071700e+00,1.151707e-03
156,1.787648e+00,1.326305e+00,1.193601e-03
157,1.799181e+00,1.591501e+00,1.272093e-03
158,1.810715e+00,1.862375e+00,9.526187e-04
159,1.822248e+00,2.120365e+00,1.521290e-03
160,1.833781e+00,2.346635e+00,1.615206e-03
161,1.845314e+00,2.532223e+00,2.098444e-03
162,1.856848e+00,2.655084e+00,2.100224e-03
163,1.868381e+00,2.716551e+00,2.468794e-03
164,1.879914e+00,2.705402e+00,2.678442e-03
165,1.891447e+00,2.622070e+00,2.401671e-03
166,1.902980e+00,2.483557e+00,2.101259e-03
167,1.914514e+00,2.292639e+00,1.931150e-03
168,1.926047e+00,2.063470e+00,1.512942e-03
169,1.937580e+00,1.818429e+00,1.331894e-03
170,1.949113e+00,1.565011e+00,1.083287e-03
171,1.960646e+00,1.317274e+00,1.001162e-03
172,1.972180e+00,1.089046e+00,9.472765e-04
173,1.983713e+00,8.885952e-01,1.017036e-03
174,1.995246e+00,7.207897e-01,1.216815e-03
175,2.006779e+00,5.904847e-01,1.341032e-03
176,2.018313e+00,4.982196e-01,1.294801e-03
177,2.029846e+00,4.454470e-01,1.399326e-03
178,2.041379e+00,4.269134e-01,1.191154e-03
179,2.052912e+00,4.417195e-01,1.130197e-03
180,2.064445e+00,4.834200e-01,1.016473e-03
181,2.075979e+00,5.475862e-01,8.168734e-04
182,2.087512e+00,6.269301e-01,8.150713e-04
183,2.099045e+00,7.143963e-01,6.511158e-04
184,2.110578e+00,8.010819e-01,5.634394e-04
185,2.122111e+00,8.816926e-01,7.776014e-04
186,2.133645e+00,9.507032e-01,8.053296e-04
187,2.145178e+00,9.999398e-01,9.637978e-04
188,2.156711e+00,1.026255e+00,9.817565e-04
189,2.168244e+00,1.030699e+00,9.272379e-04
190,2.179778e+00,1.010917e+00,1.023652e-03
191,2.191311e+00,9.598507e-01,8.136838e-04
192,2.202844e+00,8.777830e-01,7.459197e-04
193,2.214377e+00,8.144355e-01,5.953265e-04
194,2.225910e+00,7.481195e-01,6.156411e-04
195,2.237444e+00,6.835090e-01,7.303867e-04
196,2.248977e+00,6.275968e-01,8.603686e-04
197,2.260510e+00,5.860376e-01,1.078798e-03
198,2.272043e+00,5.621682e-01,1.112153e-03
199,2.283576e+00,5.631544e-01,1.300917e-03
200,2.295110e+00,5.876211e-01,1.358232e-03
