generation,path_1
1,17.1576
2,15.3109
3,15.181
4,14.8808
5,14.405
6,14.4061
7,15.9111
8,14.1639
9,15.5345
10,15.241
11,14.0842
12,13.8772
13,15.2285
14,14.5717
15,13.4995
16,13.7319
17,13.3631
18,13.0977
19,15.3511
20,15.599
21,15.7529
22,14.8752
23,14.5594
24,14.9361
25,15.1773
26,14.918
27,16.5289
28,15.707
29,15.0447
30,13.3518
31,13.174
32,12.9294
33,13.5852
34,13.7129
35,13.9951
36,14.3818
37,14.7165
38,14.9852
39,16.6929
40,15.6862
41,15.939
42,13.9116
43,16.3203
44,14.8972
45,15.671
46,15.2412
47,14.742
48,14.742
49,14.6599
50,14.7212
51,15.0044
52,15.187
53,14.6752
54,15.6646
55,16.1621
56,15.6812
57,15.3654
58,15.0464
59,12.8558
60,13.5283
61,15.0863
62,14.8335
63,15.3157
64,14.7032
65,13.6975
66,13.9849
67,13.7093
68,13.6814
69,14.4917
70,13.6637
71,13.5283
72,13.5248
73,13.33
74,14.4259
75,14.783
76,14.3471
77,15.0642
78,14.8636
79,13.7788
80,14.3583
81,14.5735
82,15.2988
83,14.7259
84,14.7953
85,13.6401
86,13.6307
87,13.5993
88,14.0819
89,14.1322
90,14.361
91,12.7057
92,13.4715
93,14.8205
94,13.6098
95,15.6141
96,15.0943
97,14.9644
98,15.4547
99,13.9573
100,14.7369
101,14.1034
102,13.8274
103,14.6
104,14.9226
105,15.8548
106,15.8736
107,14.6787
108,14.1171
109,15.9713
110,17.366
111,16.6008
112,15.9018
113,16.2682
114,15.3217
115,14.4632
116,14.2909
117,16.7105
118,16.1316
119,16.0789
120,15.5968
121,15.2889
122,14.2921
123,14.5708
124,14.6122
125,13.9434
126,14.0532
127,14.2209
128,13.0808
129,12.7586
130,13.5562
131,15.2104
132,14.7238
133,13.2726
134,12.3741
135,13.5204
136,15.1062
137,15.5892
138,16.9357
139,14.1238
140,13.9717
141,16.4067
142,15.9281
143,15.1629
144,15.6486
145,15.7009
146,16.3214
147,13.826
148,14.0344
149,13.1703
150,12.8655
151,12.8561
152,12.2178
153,13.3428
154,13.791
155,12.1025
156,11.7535
157,11.9839
158,12.9882
159,15.3596
160,14.681
161,15.5683
162,15.4102
163,16.5798
164,15.8922
165,15.1441
166,15.1593
167,15.2399
168,13.9251
169,14.7163
170,14.1738
171,14.4781
172,14.3841
173,15.6142
174,15.7365
175,15.0919
176,14.9342
177,15.2112
178,14.4976
179,13.6246
180,13.7796
181,15.3977
182,14.2724
183,14.1574
184,15.5141
185,14.5085
186,14.2472
187,15.1001
188,15.6753
189,15.5504
190,14.7307
191,12.8057
192,13.3631
193,14.3424
194,12.8314
195,14.0167
196,14.7538
197,15.8166
198,15.659
199,15.2441
200,15.0267
201,13.5231
202,12.7654
203,15.6831
204,15.7003
205,14.6884
206,14.1992
207,12.7835
208,12.5763
209,13.3599
210,13.6462
211,13.6219
212,13.3789
213,13.4499
214,13.934
215,13.8633
216,13.9137
217,14.7931
218,15.5628
219,16.6128
220,17.4625
221,13.8852
222,14.0354
223,14.4488
224,14.3097
225,14.3325
226,15.3186
227,13.9654
228,15.5874
229,15.2319
230,14.4939
231,15.2895
232,14.3115
233,14.5161
234,14.5934
235,14.6351
236,14.6229
237,13.5464
238,13.5729
239,13.1154
240,13.2183
241,16.6555
242,16.0376
243,14.3988
244,15.5333
245,16.0255
246,15.6959
247,13.7882
248,14.0194
249,13.3432
250,13.4563
251,16.0884
252,15.1959
253,13.6687
254,13.1665
255,15.1154
256,13.6843
257,13.2943
258,13.591
259,13.1745
260,13.2116
261,15.0049
262,14.6274
263,13.4248
264,12.7714
265,13.1896
266,13.041
267,13.4136
268,13.2178
269,14.4631
270,13.8935
271,13.6489
272,14.6817
273,13.0224
274,11.8956
275,11.9016
276,11.5778
277,11.6261
278,12.1916
279,12.1467
280,12.4446
281,14.0586
282,13.7557
283,14.1521
284,16.15
285,14.8201
286,15.5675
287,15.8539
288,17.1878
289,17.0797
290,16.8192
291,15.5859
292,14.3422
293,13.8292
294,14.1934
295,13.3014
296,13.8095
297,14.9107
298,15.6959
299,15.001
300,14.5347
301,14.7676
302,14.6841
303,16.8224
304,16.2674
305,13.0722
306,12.9188
307,14.1009
308,13.9407
309,13.5887
310,13.5887
311,14.233
312,15.1213
313,14.922
314,14.0111
315,15.017
316,13.8564
317,14.0031
318,13.4816
319,13.0048
320,13.1451
321,12.387
322,13.6397
323,12.6344
324,12.7572
325,12.0956
326,12.0538
327,13.25
328,12.7021
329,15.0068
330,15.0689
331,13.5122
332,13.4546
333,13.9844
334,13.4786
335,14.4404
336,14.1634
337,15.3428
338,15.4366
339,13.9464
340,13.4463
341,14.9736
342,14.9238
343,14.6714
344,14.8528
345,14.7139
346,14.652
347,14.5757
348,15.0461
349,17.1218
350,17.2246
351,14.216
352,13.414
353,15.0425
354,14.8464
355,14.5543
356,14.111
357,15.282
358,15.158
359,14.9848
360,15.4775
361,15.4073
362,16.0786
363,14.5418
364,14.6441
365,14.1335
366,13.991
367,14.511
368,15.2627
369,14.0177
370,13.7858
371,13.6268
372,13.3307
373,12.5154
374,13.0834
375,14.5427
376,14.8629
377,15.6937
378,15.9086
379,16.1722
380,16.2984
381,15.0724
382,14.9667
383,16.6323
384,15.9348
385,16.6562
386,17.6543
387,17.4489
388,16.3465
389,14.4808
390,14.5308
391,15.3455
392,15.081
393,15.6216
394,15.5534
395,15.7663
396,15.2226
397,13.5544
398,13.7367
399,13.6185
400,14.703
401,15.1246
402,14.6306
403,15.4343
404,14.6398
405,14.3683
406,14.2812
407,13.9168
408,15.2271
409,16.5624
410,16.5624
411,14.8269
412,15.3621
413,14.6354
414,14.3799
415,14.7635
416,13.455
417,12.8833
418,13.2445
419,14.6182
420,14.6493
421,15.9484
422,16.3859
423,15.6595
424,16.4672
425,14.4883
426,14.791
427,14.8718
428,14.4241
429,15.3948
430,15.4707
431,14.4821
432,14.2963
433,14.0536
434,13.5993
435,12.5786
436,12.8105
437,13.096
438,13.5456
439,13.4203
440,13.9003
441,12.5904
442,13.456
443,13.1021
444,13.0668
445,13.8505
446,14.274
447,15.6455
448,15.2546
449,15.2463
450,15.0777
451,13.3517
452,13.2931
453,15.875
454,13.3609
455,15.9784
456,15.4639
457,15.6124
458,15.6295
459,15.4782
460,15.9161
461,15.4681
462,15.5583
463,14.8818
464,14.7316
465,14.626
466,15.2237
467,14.5727
468,14.3908
469,14.7344
470,15.1023
471,16.3866
472,15.43
473,13.7069
474,15.0959
475,13.0282
476,13.1705
477,13.3926
478,13.9527
479,13.5246
480,14.6314
481,13.6154
482,14.3317
483,13.4195
484,13.1466
485,13.3819
486,13.3819
487,15.785
488,15.1681
489,13.9556
490,15.1357
491,14.7332
492,14.7455
493,15.5216
494,15.2822
495,16.5819
496,16.1386
497,15.6352
498,14.1124
499,14.3998
500,14.3998
501,15.6583
502,15.7627
503,14.8368
504,16.9142
505,16.4533
506,15.5374
507,15.187
508,16.1462
509,14.3654
510,14.349
511,16.1885
512,14.6141
513,14.7119
514,14.5323
515,14.2486
516,15.7251
517,16.0246
518,15.6677
519,16.0421
520,15.822
521,16.0919
522,16.8972
523,14.951
524,14.5193
525,14.1362
526,15.2756
527,15.5164
528,15.1621
529,15.5969
530,15.8376
531,14.2343
532,14.6313
533,14.2357
534,14.6243
535,13.8605
536,13.4397
537,12.9863
538,13.2594
539,12.8586
540,12.8586
541,13.4053
542,13.1864
543,15.525
544,15.5592
545,13.9271
546,13.9271
547,15.3581
548,15.7721
549,15.4854
550,15.0462
551,15.5807
552,16.1392
553,13.4234
554,13.4322
555,15.8196
556,15.2185
557,13.4077
558,14.4634
559,13.192
560,13.3061
561,13.9059
562,12.4525
563,14.042
564,13.2674
565,13.2674
566,13.5432
567,13.8614
568,12.975
