generation,path_1
1,515.909
2,518.335
3,484.077
4,476.017
5,469.725
6,463.167
7,474.004
8,460.075
9,458.398
10,454.343
11,441.034
12,439.648
13,423.879
14,423.879
15,424.165
16,424.165
17,414.271
18,414.271
19,400.017
20,393.622
21,396.371
22,396.897
23,395.66
24,394.818
25,395.51
26,395.51
27,386.539
28,369.738
29,369.738
30,369.738
31,369.008
32,367.027
33,367.772
34,365.36
35,362.601
36,362.594
37,363.156
38,361.319
39,356.682
40,356.345
41,350.655
42,348.456
43,375.134
44,376.521
45,373.494
46,372.134
47,365.137
48,362.927
49,362.715
50,362.715
51,367.932
52,363.382
53,375.048
54,373.27
55,362.652
56,362.652
57,365.591
58,365.591
59,365.591
60,360.473
61,361.437
62,361.452
63,355.124
64,354.148
65,347.005
66,343.145
67,332.244
68,331.38
69,341.096
70,336.533
71,332.13
72,330.077
73,328.701
74,332.287
75,333.037
76,324.925
77,326.541
78,326.541
79,337.88
80,335.706
81,336.828
82,336.8
83,335.746
84,329.662
85,334.398
86,334.398
87,334.561
88,332.553
89,337.964
90,337.447
91,329.89
92,326.864
93,328.522
94,322.684
95,322.684
96,322.504
97,325.771
98,325.771
99,324.485
100,321.17
101,321.17
102,321.17
103,321.468
104,322.389
105,330.558
106,330.558
107,324.968
108,324.968
109,318.533
110,321.932
111,326.969
112,326.969
113,329.513
114,328.917
115,326.917
116,326.917
117,318.229
118,318.229
119,312.031
120,312.031
121,321.377
122,321.377
123,317.125
124,317.193
125,315.389
126,313.777
127,308.315
128,308.315
129,304.136
130,303.536
131,310.099
132,306.628
133,306.713
134,306.713
135,310.508
136,310.524
137,309.374
138,309.553
139,307.486
140,308.946
141,305.911
142,301.176
143,300.265
144,304.625
145,317.961
146,313.834
147,313.155
148,314.27
149,308.561
150,310.358
151,308.224
152,308.224
153,304.866
154,304.866
155,300.076
156,302.009
157,304.792
158,304.792
159,297.033
160,294.746
161,297.307
162,297.307
163,296.921
164,296.702
165,299.135
166,295.006
167,305.656
168,305.656
169,304.194
170,304.214
171,301.132
172,301.358
173,303.719
174,305.594
175,305.598
176,302.823
177,302.193
178,302.166
179,294.72
180,295.104
181,303.777
182,297.78
183,302.347
184,302.347
185,301.244
186,301.244
187,292.487
188,292.487
189,293.362
190,293.362
191,297.44
192,297.44
193,305.97
194,298.448
195,305.394
196,305.394
197,300.22
198,295.671
199,299.838
200,296.423
201,296.423
202,297.387
203,297.387
204,298.641
205,305.091
206,304.9
207,302.973
208,302.835
209,303.548
210,303.548
211,296.473
212,297.594
213,294.544
214,294.969
215,294.137
216,300.659
217,294.883
218,294.063
219,291.832
220,289.377
221,289.377
222,287.235
223,302.475
224,302.137
225,301.722
226,295.729
227,303.431
228,302.048
229,289.431
230,289.431
231,289.119
232,289.119
233,287.623
234,287.623
235,286.871
236,286.871
237,286.871
238,291.293
239,286.871
240,286.871
241,287.437
242,287.437
243,287.858
244,286.747
245,288.467
246,288.467
247,287.195
248,287.565
249,278.788
250,278.788
251,280.011
252,280.011
253,290.957
254,290.957
255,283.937
256,280.733
257,280.496
258,276.288
259,281.206
260,282.02
261,277.797
262,277.124
263,283.335
264,283.78
265,279.332
266,279.946
267,273.511
268,273.511
269,272.858
270,272.465
271,271.883
272,271.883
273,268.406
274,266.081
275,266.081
276,266.081
277,268.643
278,268.643
279,267.763
280,267.763
281,272.646
282,272.646
283,268.291
284,268.291
285,266.807
286,266.924
287,269.578
288,269.578
289,273.909
290,277.674
291,274.15
292,274.15
293,267.879
294,268.749
295,265.715
296,268.483
297,269.798
298,265.908
299,268.019
300,262.298
301,269.521
302,270.247
303,269.521
304,269.521
305,266.959
306,266.959
307,266.959
308,266.959
309,269.525
310,269.525
311,277.923
312,277.927
313,273.76
314,274.323
315,274.742
316,276.511
317,281.715
318,281.715
319,275.977
320,270.539
321,274.625
322,276.364
323,276.119
324,276.119
325,274.757
326,274.757
327,280.059
328,280.059
329,278.326
330,278.247
331,277.544
332,277.544
333,277.544
334,277.544
335,280.658
336,279.505
337,279.121
338,279.121
339,278.439
340,275.88
341,280.118
342,275.382
343,272.717
344,272.717
345,281.166
346,281.166
347,278.918
348,282.017
349,279.614
350,278.736
351,278.82
352,278.82
353,279.064
354,279.064
355,279.064
356,281.278
357,278.724
358,278.724
359,272.88
360,274.012
361,274.982
362,276.053
363,274.688
364,275.223
365,274.846
366,274.846
367,277.856
368,277.856
369,262.713
370,262.713
371,262.83
372,262.83
373,262.407
374,262.407
375,262.183
376,262.675
377,261.86
378,261.86
379,257.55
380,257.55
381,257.55
382,254.371
383,261.285
384,261.128
385,259.573
386,259.573
387,257.243
388,252.945
389,253.922
390,252.96
391,252.96
392,252.96
393,252.96
394,252.36
395,252.36
396,252.074
397,252.074
398,252.074
399,276.729
400,276.729
401,276.729
402,276.504
403,275.309
404,275.309
405,278.208
406,279.845
407,285.046
408,284.587
409,284.028
410,284.028
411,280.452
412,279.64
413,294.7
414,292.449
415,294.334
416,294.334
417,291.623
418,291.623
419,292.247
420,292.247
421,289.982
422,292.163
423,284.961
424,288.282
425,281.795
426,280.279
427,281.029
428,281.153
429,284.678
430,284.678
431,280.682
432,280.682
433,285.761
434,287.322
435,278.287
436,276.616
437,276.968
438,270.812
439,272.095
440,272.095
441,272.095
442,276.261
443,284.058
444,284.501
445,279.007
446,280.638
447,279.725
448,279.794
449,282.755
450,282.612
451,284.896
452,284.896
453,284.743
454,282.05
455,282.103
456,282.103
457,282.695
458,281.641
459,280.123
460,280.123
461,280.425
462,280.425
463,284.544
464,284.544
465,286.99
466,286.99
467,279.03
468,276.377
469,277.365
470,277.365
471,278.752
472,277.754
473,275.888
474,275.888
475,276.1
476,276.1
477,280.592
478,280.592
479,280.933
480,280.933
481,280.933
482,280.933
483,278.609
484,275.79
485,276.58
486,276.58
487,276.58
488,278.092
489,287.37
490,287.37
491,279.63
492,279.63
493,278.993
494,278.993
495,281.967
496,281.967
497,285.991
498,285.991
499,285.55
500,284.449
501,279.08
502,279.08
503,285.49
504,286.547
505,288.304
506,288.304
507,288.304
508,285.511
509,285.114
510,285.114
511,283.649
512,282.946
513,289.353
514,288.684
515,289.353
516,290.08
517,290.509
518,290.509
519,290.335
520,293.479
521,284.957
522,284.957
523,284.002
524,284.315
525,284.315
526,284.315
527,281.749
528,281.749
529,293.986
530,285.723
531,280.227
532,283.321
533,290.923
534,288.233
535,290.923
536,290.339
537,291.363
538,291.363
539,286.499
540,286.499
541,285.2
542,286.367
543,283.825
544,283.825
545,277.01
546,276.048
547,284.844
548,284.844
549,279.223
550,279.223
