generation,path_1
1,43.764
2,43.8593
3,39.0155
4,38.8406
5,38.964
6,38.1705
7,34.5053
8,32.8924
9,34.0937
10,32.2214
11,31.5432
12,28.147
13,26.9246
14,26.9246
15,25.5548
16,25.5548
17,25.5548
18,25.5548
19,24.7618
20,23.4079
21,23.4079
22,23.409
23,24.6051
24,24.6051
25,27.827
26,27.827
27,27.8983
28,27.8983
29,29.0137
30,29.5691
31,27.6397
32,27.4375
33,27.8612
34,27.8612
35,28.9103
36,30.1265
37,30.6819
38,25.8033
39,28.3356
40,30.8223
41,28.8046
42,28.8046
43,25.8317
44,25.8317
45,25.7686
46,25.7686
47,28.0664
48,28.5175
49,28.0217
50,27.6401
51,27.5632
52,27.3488
53,27.3488
54,27.6997
55,28.4236
56,26.3973
57,26.3973
58,26.3973
59,27.9192
60,28.5851
61,27.1649
62,27.1438
63,30.4888
64,30.4888
65,26.3446
66,26.3472
67,25.7122
68,25.7122
69,29.5667
70,29.6309
71,28.604
72,28.5469
73,28.5469
74,27.7483
75,27.6671
76,27.7244
77,27.6671
78,28.9169
79,28.6904
80,28.2965
81,28.7476
82,28.7476
83,28.7418
84,31.0267
85,29.6408
86,29.9515
87,27.1406
88,30.3569
89,27.2195
90,27.2158
91,26.638
92,27.4181
93,32.9418
94,33.6545
95,31.8973
96,31.7151
97,31.1468
98,30.8515
99,30.792
100,30.8215
101,30.0356
102,30.0356
103,28.6923
104,29.1427
105,28.2194
106,27.9126
107,25.6194
108,25.7374
109,25.2057
110,25.0712
111,27.482
112,27.482
113,27.4302
114,27.4302
115,27.5273
116,27.5273
117,28.1451
118,26.3289
119,27.6649
120,27.4675
121,26.5281
122,27.4724
123,26.5281
124,26.5281
125,25.0527
126,25.0508
127,26.8841
128,26.1569
129,26.8749
130,26.7525
131,28.4839
132,25.9907
133,25.2586
134,26.05
135,25.4672
136,24.7327
137,26.0361
138,23.0339
139,23.0339
140,22.9032
141,22.9032
142,22.9032
143,22.9103
144,23.3595
145,23.3595
146,23.3595
147,22.9569
148,22.3434
149,22.3434
150,22.3434
151,21.0981
152,21.3451
153,21.3451
154,20.9801
155,20.9801
156,20.6894
157,20.96
158,20.8717
159,20.8717
160,20.888
161,20.888
162,19.9886
163,20.2146
164,20.2146
165,20.2146
166,20.2146
167,20.1568
168,18.7987
169,18.0993
170,18.0993
171,18.0993
172,18.0993
173,17.3297
174,17.3297
175,17.3297
176,17.3297
177,17.3297
178,18.6545
179,19.1185
180,19.1185
181,19.1185
182,19.5496
183,18.9341
184,18.4206
185,18.4208
186,18.8792
187,18.8792
188,18.8792
189,19.3162
190,19.3162
191,18.6023
192,18.6023
193,18.6023
194,17.9509
195,17.9509
196,17.9509
