generation,path_1
1,43.764
2,46.7554
3,43.7652
4,43.2341
5,40.0979
6,37.3914
7,36.6068
8,33.0178
9,33.0178
10,34.2598
11,32.4055
12,33.9247
13,34.0014
14,34.6047
15,33.8509
16,29.8315
17,30.5796
18,30.5796
19,29.488
20,30.5949
21,31.5104
22,30.9845
23,28.355
24,28.355
25,29.0169
26,28.9624
27,27.5112
28,27.5112
29,27.8612
30,29.2983
31,29.3589
32,29.3756
33,29.528
34,30.1218
35,30.1218
36,30.7913
37,30.8279
38,28.6806
39,28.8076
40,28.6816
41,28.7894
42,28.7894
43,28.7894
44,28.7894
45,28.7586
46,29.5019
47,30.4029
48,29.6676
49,32.4603
50,34.3804
51,36.1314
52,32.8171
53,30.5209
54,31.3642
55,29.3157
56,29.1413
57,28.607
58,28.0706
59,28.0706
60,29.5242
61,29.7674
62,29.9192
63,30.2776
64,31.3751
65,31.4013
66,32.0282
67,31.5842
68,29.3148
69,29.7639
70,32.5737
71,38.0065
72,37.2308
73,34.1954
74,34.0582
75,31.9441
76,33.7084
77,32.9235
78,30.7646
79,30.7646
80,30.0874
81,30.5725
82,31.2168
83,32.0823
84,31.8545
85,31.8545
86,31.8521
87,30.0005
88,30.0005
89,31.8693
90,31.5476
91,32.4614
92,32.0758
93,32.398
94,30.5056
95,30.4453
96,30.1194
97,30.0279
98,29.8583
99,31.1118
100,31.8408
101,31.8119
102,28.6964
103,26.1218
104,24.4261
105,24.4261
106,24.1762
107,24.1762
108,24.1762
109,29.6373
110,29.2306
111,28.8975
112,33.8012
113,32.8014
114,33.2605
115,33.2681
116,33.7412
117,32.2377
118,30.3137
119,28.8686
120,29.5089
121,29.5089
122,29.4125
123,28.5384
124,26.8315
125,26.8318
126,28.4322
127,29.1375
128,28.9716
129,29.589
130,29.0824
131,29.9693
132,29.776
133,31.3858
134,30.5011
135,33.9422
136,35.1484
137,30.3802
138,33.0686
139,33.3473
140,33.8891
141,34.9788
142,36.2815
143,35.9107
144,35.9349
145,37.0751
146,35.3699
147,34.8399
148,35.7248
149,35.7248
150,33.1169
151,33.0394
152,31.9046
153,33.3812
154,33.5744
155,31.8805
156,31.6121
157,30.3369
158,31.8314
159,29.6621
160,26.6058
161,29.4503
162,29.8634
163,30.048
164,30.2086
165,28.1206
166,28.9533
167,28.9533
168,28.8211
169,32.4602
170,32.023
171,32.1051
172,34.383
173,35.0979
174,35.8074
175,36.1549
176,36.1549
177,36.1339
178,36.5132
179,35.9219
180,38.1261
181,36.9798
182,34.845
183,31.1583
184,31.1357
185,31.1063
186,32.9187
187,32.7449
188,32.3241
189,35.6802
190,34.0051
191,32.9969
192,31.3669
193,31.0361
194,30.8627
195,29.4015
196,30.1337
197,30.6319
198,30.1681
199,30.2423
200,30.7092
201,31.2357
202,31.0802
203,30.7739
204,30.7586
205,29.8943
206,29.701
207,29.1328
208,25.6949
209,25.7487
210,25.7487
211,25.7487
212,25.7487
213,25.2472
214,25.3553
215,28.126
216,29.7056
217,29.1999
218,30.1926
219,30.1926
220,29.297
221,28.6743
222,31.0348
223,30.3767
224,29.0368
225,33.9299
226,32.818
227,33.0879
228,32.8853
229,30.8922
230,29.8326
231,29.8326
232,30.3069
233,30.7245
234,31.7633
235,32.5835
236,30.9483
237,29.9221
238,29.9248
239,30.0593
240,29.521
241,27.9728
242,27.9899
243,28.703
244,28.6568
245,29.0465
246,30.595
247,31.2232
248,29.9258
249,26.9041
250,26.5797
251,26.5797
252,27.0269
253,26.2485
254,28.808
255,29.5727
256,30.4471
257,29.7705
258,30.072
259,30.0049
260,28.2391
261,31.1309
262,30.5401
263,30.0959
264,31.6705
265,32.0167
266,29.8626
267,29.5962
268,28.5534
269,26.9111
270,29.0936
271,29.7074
272,29.8565
273,30.9073
274,28.3597
275,25.7943
276,29.2039
277,29.7285
278,29.5332
279,28.9228
280,28.8871
281,28.739
282,27.8104
283,27.8104
284,29.367
285,29.9226
286,29.9226
287,30.4442
288,28.833
289,28.0665
290,29.7748
291,31.0864
292,31.3354
293,30.5503
294,31.0992
295,31.1608
296,31.6622
297,30.1202
298,31.225
299,31.0348
300,29.7218
301,29.7218
302,27.9228
303,28.2114
304,28.2114
305,28.4578
306,28.4578
307,29.1535
308,29.1535
309,28.9847
310,28.695
311,28.695
312,29.1938
313,29.2194
314,28.2233
315,30.1121
316,34.001
317,32.303
318,32.303
319,31.2009
320,31.8442
321,30.2398
322,30.2398
323,28.1291
324,31.0771
325,30.3949
326,31.7702
327,31.9644
328,33.1082
329,33.044
330,32.1573
331,32.1352
332,31.4393
333,31.5602
334,30.4115
335,31.9943
336,31.7635
337,32.5356
338,32.6115
339,27.3035
340,29.6361
341,28.286
342,28.2226
343,27.2592
344,27.2662
345,24.309
346,24.3217
347,24.2231
348,25.3528
349,24.2864
350,24.2864
351,24.1861
352,24.7709
353,24.7677
354,24.7622
355,24.7622
356,24.8298
357,25.0766
358,28.0986
359,29.7883
360,27.3215
