generation,path_1
1,43.764
2,42.1134
3,40.9259
4,38.9174
5,34.3181
6,35.5844
7,30.2436
8,30.2436
9,32.4952
10,32.4952
11,31.7748
12,31.6641
13,32.9108
14,36.6423
15,36.8207
16,36.825
17,37.7928
18,34.0979
19,34.5945
20,33.9312
21,31.7617
22,33.1621
23,32.1368
24,32.393
25,30.9888
26,30.1584
27,29.7437
28,30.9843
29,34.0393
30,34.8939
31,33.7827
32,33.7827
33,33.7827
34,33.7827
35,33.5997
36,36.7322
37,36.4882
38,36.4882
39,36.1149
40,35.2537
41,35.6006
42,36.4245
43,33.1555
44,32.5906
45,32.5906
46,32.1225
47,32.5946
48,30.1386
49,30.4041
50,31.9474
51,32.3273
52,30.0022
53,29.6966
54,30.1015
55,31.0736
56,31.224
57,31.6353
58,32.6464
59,34.5074
60,33.1029
61,31.2348
62,29.8555
63,31.082
64,30.8685
65,30.9061
66,32.5587
67,33.6844
68,34.0235
69,36.2715
70,31.4706
71,30.8402
72,30.8245
73,30.8245
74,31.3038
75,33.5051
76,33.5051
77,31.6995
78,31.4781
79,32.9128
80,30.3061
81,31.9738
82,31.9738
83,32.427
84,33.1235
85,33.2165
86,32.9238
87,32.0602
88,32.0602
89,30.9378
90,30.7471
91,30.7471
92,29.1282
93,29.4336
94,29.0806
95,30.2039
96,30.2039
97,30.7352
98,30.169
99,30.4569
100,28.2917
101,30.6104
102,32.3168
103,32.2652
104,31.4771
105,31.2117
106,31.2117
107,29.6498
108,31.4114
109,32.3427
110,30.5596
111,30.3677
112,30.9082
113,31.1096
114,29.9076
115,30.2993
116,31.8824
117,34.8917
118,33.8636
119,33.0691
120,31.9475
121,29.8287
122,30.5257
123,32.2212
124,33.2727
125,33.3986
126,33.3986
127,32.9211
128,34.4682
129,33.8499
130,33.0549
131,32.8225
132,34.7674
133,34.7674
134,33.73
135,33.865
136,34.5735
137,35.6842
138,35.5437
139,32.0742
140,31.5805
141,33.4634
142,31.0713
143,30.6876
144,28.8723
145,30.7293
146,30.7293
147,28.969
148,28.969
149,26.9729
150,26.9729
151,28.1411
152,28.7407
153,28.7407
154,29.6823
155,28.8112
156,27.8809
157,25.8675
158,24.7346
159,23.2459
160,23.6744
161,24.6279
162,23.2266
163,22.6117
164,23.1867
165,26.9194
166,25.0308
167,31.5308
168,31.5492
169,31.5492
170,31.5492
171,31.5685
172,28.4225
173,28.4627
174,27.2565
175,28.1833
176,31.5847
177,31.0808
178,32.7944
179,34.6156
180,35.6966
181,35.0893
182,36.3505
183,35.5122
184,34.8329
185,34.3965
186,34.1432
187,34.3523
188,37.4085
189,38.3169
190,39.1981
191,38.165
192,38.5307
193,37.1556
194,37.5489
195,37.9797
196,37.9797
197,37.0215
198,37.44
199,33.0125
200,33.0125
201,32.5664
202,34.7637
203,35.3254
204,34.232
205,35.1413
206,33.4923
207,33.5446
208,36.6792
209,35.3124
210,35.4496
211,36.1693
212,37.646
213,37.934
214,37.6257
215,34.5809
216,37.8184
217,36.2207
218,38.6909
219,38.539
220,37.0003
221,36.6978
222,36.2942
223,35.0683
224,35.1917
225,32.3632
226,32.1047
227,32.1059
228,32.1059
229,32.1266
230,32.8621
231,32.1672
232,31.9774
233,31.6985
234,31.3667
235,31.3667
236,31.3667
237,31.3667
238,32.4548
239,30.2296
240,29.4783
241,30.0945
242,30.086
243,30.2803
244,30.4748
245,30.4748
246,32.0236
247,30.7217
248,30.8532
249,30.8309
250,31.2118
251,29.3427
252,29.8402
253,29.2215
254,32.2373
255,32.2373
256,31.7763
257,30.9551
258,30.2357
259,30.3315
260,28.6475
261,28.6475
262,29.0304
263,30.7103
264,28.2295
265,28.2295
266,28.6278
267,28.905
268,28.905
269,29.8647
270,29.8647
271,33.769
272,32.9426
273,31.5748
274,30.1515
275,30.1515
276,30.1515
277,29.6103
278,29.6103
279,28.561
280,28.561
281,28.4758
282,28.6029
283,28.6029
284,30.8553
285,32.9902
286,32.6285
287,32.1396
288,31.5296
289,31.2788
290,31.3563
291,30.9212
292,27.8621
293,27.9666
294,29.5056
295,29.4921
296,30.3833
297,28.9428
298,28.6775
299,31.8272
300,31.947
301,29.8764
302,30.133
303,31.0259
304,30.8212
305,29.9443
306,29.9443
307,27.4631
308,27.4631
309,25.8594
310,26.7912
311,26.3758
312,26.4513
313,26.4513
314,26.4513
315,26.4513
316,26.4513
317,25.1109
318,25.136
319,26.3066
320,26.3066
321,27.4505
322,27.6598
323,26.3688
324,28.7411
325,32.4968
326,32.4163
327,32.4163
328,32.4507
