generation,path_1
1,43.764
2,43.8593
3,43.4136
4,38.8406
5,37.175
6,37.0428
7,37.5907
8,32.8924
9,32.256
10,32.2214
11,31.2603
12,28.147
13,26.5469
14,26.9246
15,26.9246
16,25.5548
17,25.0992
18,25.5548
19,25.5548
20,23.4079
21,23.4079
22,23.409
23,23.409
24,23.409
25,22.8912
26,27.827
27,27.1382
28,27.8983
29,28.8343
30,29.5691
31,29.5691
32,27.4375
33,25.7877
34,26.0169
35,25.9926
36,26.2407
37,26.2005
38,25.8033
39,25.9778
40,25.9778
41,25.9778
42,25.7503
43,25.7503
44,24.2923
45,25.445
46,25.7686
47,25.7769
48,25.0186
49,24.1919
50,24.0932
51,23.8055
52,23.8055
53,23.8062
54,23.5145
55,23.5145
56,23.5145
57,23.5145
58,23.4146
59,22.1203
60,22.1203
61,22.3312
62,22.5473
63,22.8104
64,21.9007
65,21.9007
66,21.8857
67,21.6279
68,21.6279
69,21.6279
70,21.6279
71,21.6279
72,21.6279
73,21.6279
74,21.6279
75,22.7898
76,22.7898
77,22.9679
78,22.9679
79,22.9679
80,22.9679
81,22.9679
82,22.9679
83,22.9679
84,22.1688
85,22.3774
86,22.3774
87,21.417
88,21.417
89,21.417
90,21.417
91,21.417
92,21.417
93,21.3108
94,21.3108
95,21.3108
96,21.1879
97,21.0088
98,21.0088
99,21.0088
100,21.0222
101,21.0222
102,21.0222
103,21.3777
104,21.3777
105,21.4663
106,21.3388
107,21.7595
108,21.7595
109,21.7595
110,21.757
111,21.8748
112,21.4381
113,21.4381
114,21.4381
115,21.4381
116,21.4381
117,21.4672
118,21.0068
119,20.6027
120,20.6027
121,20.2501
122,20.2501
123,20.2501
124,20.2501
125,19.8147
126,19.8147
127,19.5058
128,20.1183
129,19.8863
130,19.8863
131,19.8863
132,19.4522
133,19.4522
134,19.4522
135,19.4522
136,19.4522
137,17.6086
138,17.6086
139,18.1791
140,18.1023
141,18.124
142,18.124
143,18.2785
144,18.289
145,18.6454
146,18.6454
147,18.6454
148,18.6454
149,18.758
150,18.758
151,18.758
152,18.4357
153,16.7846
154,16.7846
155,16.8405
156,15.9165
157,15.9165
158,15.9165
159,15.9165
160,15.9165
161,15.9165
162,19.9886
163,20.0282
164,20.2146
165,20.1822
166,20.2146
167,19.6462
168,18.7987
169,18.7987
170,18.0993
171,18.0855
172,18.0993
173,18.0993
174,17.3297
175,17.3297
176,17.3297
177,17.3297
178,17.3297
179,17.3297
180,17.3972
181,16.9365
182,19.5496
183,19.5496
184,18.4206
185,18.4206
186,18.8792
187,18.8792
188,18.8792
189,18.8792
190,19.3162
191,19.7297
192,18.6023
193,18.6023
194,17.9509
195,17.9509
196,17.9509
197,17.9509
